MEDIA_ID,MEDIA_NAME,CNT,TIME(2019/10/21 20:06:24.627),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
16,calibration-verification-instructions,7,0.11548,579087785933,0.41242,0.06767,0.00000,0.11548,1,1,0.44018,0.17549,1,0.63393,0.48095,0,,0.31810,0.58393,17.80705,0.94814,1,0.65964,0.61682,13.33941,0.94043,1,0,0.00000,13,4.58345,1,4.74074,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,29,0.47974,579091428304,0.37616,0.24574,0.18091,0.29883,2,1,0.30913,0.23722,1,0.59762,0.34762,0,,0.31303,0.58940,17.02929,0.99549,1,0.65497,0.62249,14.48316,0.99549,1,0,0.00000,13,4.53630,1,4.00030,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,196.64677,251.95416,
16,calibration-verification-instructions,43,0.70825,579093715017,0.20958,0.23804,0.49268,0.21558,3,1,0.12983,0.25496,1,0.59643,0.34762,0,,0.30552,0.59061,14.34721,0.96356,1,0.64756,0.62391,12.80412,0.95585,1,0,0.00000,13,4.31171,1,4.24134,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,279.97113,178.34518,
16,calibration-verification-instructions,60,0.98706,579096502717,0.19690,0.22601,0.72534,0.26172,4,1,0.33679,0.18505,1,0.59583,0.34762,0,,0.31596,0.59128,14.70199,1.02192,1,0.65746,0.62470,12.96554,1.02192,1,0,0.00000,13,4.11805,1,3.94990,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,24.76587,149.33372,
16,calibration-verification-instructions,77,1.26489,579099281389,0.43972,0.19628,1.05249,0.21240,5,1,0.52370,0.18866,1,0.59464,0.34762,0,,0.32502,0.58778,15.82336,0.98668,1,0.66738,0.62302,12.61973,0.97898,1,0,0.00000,12,4.18095,1,3.93685,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,409.13028,4.37590,
16,calibration-verification-instructions,97,1.59326,579102564453,0.84728,0.22067,1.33179,0.26147,6,1,0.90987,0.24155,1,0.59464,0.34762,0,,0.34062,0.58973,15.99392,0.95585,1,0.68353,0.62196,11.47875,0.95585,1,0,0.00000,12,4.47433,1,3.20517,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,685.17957,357.85800,
16,calibration-verification-instructions,125,2.05347,579107166994,0.91025,0.25678,1.60986,0.44360,7,1,0.93845,0.27814,1,0.59405,0.34762,0,,0.33847,0.59107,16.39468,0.96356,1,0.67987,0.62626,13.39231,0.95585,1,0,0.00000,12,4.51781,1,5.02535,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,112.37888,340.28207,
16,calibration-verification-instructions,138,2.26733,579109303977,0.74464,0.29487,2.06958,0.19775,8,1,0.43689,0.33942,1,0.59405,0.34762,0,,0.31650,0.59233,16.76915,0.96356,1,0.65797,0.62458,15.23549,0.95585,1,0,0.00000,12,4.33636,1,4.02539,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,281.08463,188.18018,
16,calibration-verification-instructions,164,2.69458,579113576975,0.45263,0.27119,2.33301,0.36157,9,1,0.43973,0.32253,1,0.59405,0.34762,0,,0.31671,0.59154,17.51555,0.98999,1,0.65900,0.62366,15.90303,0.99880,1,0,0.00000,12,4.63315,1,4.07228,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,491.20654,177.09856,
16,calibration-verification-instructions,187,3.07153,579117348053,0.48015,0.29572,2.71069,0.36084,10,1,0.40666,0.42764,1,0.59405,0.34762,0,,0.31741,0.59525,16.26373,1.00651,1,0.65947,0.62861,15.22010,1.01421,1,0,0.00000,11,4.36585,1,3.87089,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,52.92399,330.87805,
16,calibration-verification-instructions,205,3.36890,579120319533,0.33309,0.41438,3.13745,0.23145,11,1,0.26831,0.45607,1,0.59405,0.34762,0,,0.31033,0.58908,16.25550,0.98668,1,0.65206,0.62137,14.96919,0.98668,1,0,0.00000,11,4.32832,1,3.95495,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,276.69928,206.76186,
