MEDIA_ID,MEDIA_NAME,CNT,TIME(2019/11/14 11:09:07.082),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
19,page1-instructions,35,0.57501,292743805422,0.53166,0.40253,0.01654,0.55847,2,1,0.45930,0.45453,1,0.79427,0.38056,0,,0.40507,0.61902,13.31855,1.00210,1,0.73264,0.58069,12.95570,1.02378,1,0,0.00000,7,3.63986,1,3.49814,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,0.00000,0.00000,
19,page1-instructions,50,0.82147,292746270067,0.42784,0.35804,0.59409,0.22739,3,1,0.13866,-0.07610,1,0.66510,0.39907,0,,0.40802,0.60983,12.49671,1.05114,1,0.73459,0.57422,12.70981,1.06288,1,0,0.00000,6,3.37614,1,4.16842,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,180.56514,165.00630,
19,page1-instructions,69,1.13504,292749405577,0.10327,0.02336,0.89001,0.24503,4,1,0.12981,0.05260,1,0.66510,0.39907,0,,0.39818,0.61756,12.82698,1.00280,1,0.72440,0.57994,12.70762,0.98112,1,0,0.00000,6,4.21048,1,4.11731,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,648.70599,147.19951,
19,page1-instructions,85,1.39682,292752023321,0.21294,0.01238,1.15277,0.24405,5,1,0.25087,-0.00012,1,0.66510,0.39907,0,,0.39691,0.62314,14.22658,1.00674,1,0.72370,0.58472,13.64972,1.01667,1,0,0.00000,6,4.24697,1,4.27363,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,184.60597,3.58056,
19,page1-instructions,102,1.67590,292754814175,0.30125,-0.03574,1.41260,0.26331,6,1,0.37089,-0.10307,1,0.66510,0.39907,0,,0.39654,0.63636,15.48344,1.07425,1,0.72180,0.59898,15.39808,1.08599,1,0,0.00000,6,4.37644,1,4.09919,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,156.72842,18.80688,
19,page1-instructions,118,1.93878,292757443105,0.41744,0.00400,1.69199,0.24680,7,1,0.50747,-0.07045,1,0.66510,0.39907,0,,0.39044,0.62929,14.56763,1.06326,1,0.71583,0.59349,13.81022,1.05333,1,0,0.00000,6,4.26793,1,4.51297,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,199.60928,347.93372,
19,page1-instructions,136,2.23438,292760398964,0.51058,0.01566,1.95502,0.27936,8,1,0.53588,-0.00580,1,0.66510,0.39907,0,,0.39253,0.62273,14.74771,1.00674,1,0.71911,0.58917,14.33454,1.01667,1,0,0.00000,6,4.37419,1,4.19065,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,156.95345,355.52615,
19,page1-instructions,156,2.56290,292763684341,0.51760,0.00293,2.25076,0.31213,9,1,0.62719,0.01846,1,0.66510,0.39907,0,,0.39532,0.62312,14.40911,1.01667,1,0.71994,0.58851,14.69265,1.01667,1,0,0.00000,6,3.99822,1,4.03439,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,17.82559,48.57728,
19,page1-instructions,173,2.84235,292766478696,0.64118,0.04323,2.57932,0.26303,10,1,0.73554,0.05739,1,0.66510,0.39907,0,,0.41225,0.60353,15.05315,0.98751,1,0.73822,0.56710,14.86745,0.97757,1,0,0.00000,6,4.42516,1,4.50001,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,211.88272,348.48001,
19,page1-instructions,189,3.10483,292769103472,0.74861,0.03814,2.85873,0.24609,11,1,0.80344,0.04311,1,0.66510,0.39907,0,,0.41884,0.60278,14.68024,0.99680,1,0.74519,0.56253,14.33702,0.98686,1,0,0.00000,6,4.25219,1,4.65192,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,180.56154,1.69617,
