MEDIA_ID,MEDIA_NAME,CNT,TIME(2019/11/14 12:17:59.750),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
19,page1-instructions,14,0.23151,33317998859,0.42833,0.07415,0.00000,0.23151,1,1,0.45382,0.31743,1,0.43333,0.10286,0,,0.47197,0.32083,12.18168,1.06429,1,0.83410,0.34299,12.28691,1.06429,1,0,0.00000,13,4.18134,1,4.23657,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
19,page1-instructions,30,0.49353,33320618997,0.26581,0.41975,0.30323,0.19029,2,1,0.16171,0.14594,1,0.43333,0.10286,0,,0.45628,0.32060,12.53761,1.03762,1,0.81656,0.33732,14.03827,1.02869,1,0,0.00000,13,4.31566,1,4.03088,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,454.12469,233.04193,
19,page1-instructions,53,0.87067,33324390487,0.18744,0.14746,0.55976,0.31091,3,1,0.25806,0.08113,1,0.43333,0.10286,0,,0.46040,0.31161,11.63130,1.02480,1,0.82403,0.32999,12.15941,1.03372,1,0,0.00000,13,2.91680,1,4.35724,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,314.76370,114.72649,
19,page1-instructions,72,1.18309,33327514690,0.35072,0.06331,0.93690,0.24619,4,1,0.35600,-0.01062,1,0.43333,0.10286,0,,0.46766,0.29484,11.50185,1.08489,1,0.83014,0.31671,12.18559,1.09519,1,0,0.00000,13,2.93128,1,4.15661,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,288.18961,17.85415,
19,page1-instructions,91,1.49802,33330663790,0.56924,0.05533,1.24850,0.24951,5,1,0.63865,0.05376,1,0.43333,0.10286,0,,0.45020,0.28989,11.85027,1.07445,1,0.81019,0.30534,12.32221,1.07445,1,0,0.00000,13,2.94522,1,4.23425,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,367.20920,1.30749,
19,page1-instructions,95,1.56194,33331303169,0.67120,0.05126,1.51281,0.04913,6,1,0.80910,0.05507,1,0.43333,0.10286,0,,0.45597,0.28986,11.06668,1.08462,1,0.81703,0.30466,11.33936,1.08462,1,0,0.00000,13,3.14229,1,3.30585,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,171.34608,1.42915,
19,page1-instructions,118,1.93856,33335069366,0.83544,0.19090,1.62590,0.31266,7,1,0.53011,0.13817,1,0.43333,0.10286,0,,0.44975,0.31448,11.51190,1.06552,1,0.80995,0.33414,14.00471,1.07445,1,0,0.00000,12,3.09437,1,3.93485,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,312.46060,332.01440,
19,page1-instructions,137,2.25040,33338187578,0.27365,0.12064,2.00386,0.24653,8,1,0.26658,0.16896,1,0.43333,0.10286,0,,0.46517,0.31146,11.42110,1.03750,1,0.82509,0.33446,13.45652,1.04643,1,0,0.00000,12,2.91168,1,4.15961,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,946.68604,175.53055,
19,page1-instructions,150,2.46391,33340322790,0.39342,0.13891,2.26733,0.19659,9,1,0.48622,0.16676,1,0.43333,0.10286,0,,0.47802,0.31420,12.02352,1.05659,1,0.83631,0.33767,13.01978,1.04767,1,0,0.00000,12,4.07393,1,3.99541,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,202.12602,354.55396,
19,page1-instructions,168,2.75967,33343280274,0.67051,0.15320,2.52993,0.22972,10,1,0.80529,0.21401,1,0.43333,0.10286,0,,0.47924,0.31550,12.02699,1.06845,1,0.83917,0.33509,11.96354,1.05953,1,0,0.00000,12,3.83442,1,3.17869,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,465.75293,358.15387,
