MEDIA_ID,MEDIA_NAME,CNT,TIME(2019/11/12 17:09:52.610),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
19,page1-instructions,35,0.57504,509185935235,0.30580,0.04506,0.32877,0.24628,2,1,0.21532,0.02549,0,0.45298,0.11048,0,,0.62313,0.22905,7.22458,1.03845,0,0.62418,0.23974,7.37023,1.03845,0,88,0.00000,12,2.19847,0,3.27148,0,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
12,page1,114,1.87607,509272705488,0.31640,0.13861,1.74112,0.13495,2,1,0.31605,0.13639,0,0.45298,0.11048,0,,0.30021,0.24472,8.67952,1.08140,0,0.62727,0.22615,8.84429,1.08140,0,0,0.00000,13,4.16316,0,3.98080,0,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,99.82870,280.27576,
12,page1,134,2.20428,509275987860,0.42935,0.10309,2.03726,0.16702,3,1,0.39490,0.10591,0,0.45298,0.11048,0,,0.30021,0.24472,8.67952,1.08140,0,0.63324,0.22158,9.57991,1.08140,0,0,0.00000,13,4.16316,0,4.11852,0,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,193.38646,11.11958,
12,page1,155,2.54843,509279429363,0.33918,0.14318,2.41644,0.13199,4,1,0.33737,0.15039,0,0.45298,0.11048,0,,0.30193,0.24241,8.58234,1.08204,0,0.30367,0.24132,9.24107,1.08204,0,0,0.00000,13,3.99235,0,3.84342,0,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,157.22542,195.52943,
17,calibration-verification-image,81,1.33273,509436643805,0.54517,0.22627,1.10156,0.23117,2,1,0.50051,0.25092,1,0.45298,0.11048,0,,0.30063,0.24577,9.44953,1.06025,1,0.62735,0.22244,9.92034,1.07115,1,0,0.00000,6,4.21534,1,3.88945,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,356.89124,345.85025,
17,calibration-verification-image,95,1.56293,509438945727,0.63266,0.21763,1.34970,0.21323,3,1,0.75751,0.31149,1,0.45298,0.11048,0,,0.31017,0.24724,11.45743,0.97362,1,0.63706,0.22405,12.82654,0.98296,1,0,0.00000,6,4.01659,1,4.38987,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,147.26285,3.53190,
17,calibration-verification-image,140,2.30267,509446343269,0.74915,0.27096,1.63071,0.67197,4,1,0.54738,0.28278,1,0.45298,0.11048,0,,0.30454,0.24588,13.69386,1.01071,1,0.63204,0.22164,12.65252,1.00137,1,0,0.00000,6,3.60985,1,3.95659,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,203.55679,344.03259,
17,calibration-verification-image,158,2.59738,509449290330,0.34938,0.34378,2.36969,0.22769,5,1,0.23816,0.44620,1,0.45298,0.11048,0,,0.29275,0.25135,12.91045,1.05993,1,0.61954,0.22523,12.94343,1.05993,1,0,0.00000,6,4.11367,1,3.88713,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,675.95209,186.49498,
17,calibration-verification-image,206,3.38669,509457183488,0.25275,0.48691,2.66446,0.72223,6,1,0.48345,0.41755,1,0.45298,0.11048,0,,0.29977,0.25136,11.13691,1.07115,1,0.62606,0.22565,10.36665,1.06025,1,0,0.00000,6,3.36182,1,3.70553,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,221.22334,222.79230,
17,calibration-verification-image,227,3.73181,509460634831,0.51961,0.46020,3.45282,0.27899,7,1,0.72854,0.50292,1,0.45298,0.11048,0,,0.30646,0.25171,11.95886,1.05274,1,0.63113,0.22688,11.57099,1.04184,1,0,0.00000,6,3.48887,1,4.52949,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,449.20108,3.57954,
17,calibration-verification-image,252,4.14188,509464735401,0.76090,0.46575,3.79709,0.34479,8,1,0.78714,0.49323,1,0.45298,0.11048,0,,0.30936,0.25147,11.30675,1.03845,1,0.63580,0.22618,12.10081,1.03845,1,0,0.00000,6,3.80417,1,3.85617,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,405.40912,359.17639,
