MEDIA_ID,MEDIA_NAME,CNT,TIME(2019/11/18 23:53:52.118),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
19,page1-instructions,22,0.36105,451918817325,0.37520,0.23537,0.00000,0.36105,1,1,0.40693,0.14805,1,0.43929,0.11333,0,,0.33900,0.80580,22.90990,1.00227,1,0.68015,0.83612,20.03620,1.01049,1,0,0.00000,15,6.50177,1,5.08267,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
19,page1-instructions,42,0.69507,451922157618,0.42430,0.12553,0.37744,0.31763,2,1,0.44320,0.10222,1,0.43929,0.11333,0,,0.34091,0.80546,20.70509,0.97709,1,0.68156,0.83694,17.83224,0.98531,1,0,0.00000,15,5.62212,1,4.74773,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,141.79468,54.42682,
19,page1-instructions,68,1.11804,451926387158,0.43151,0.15362,0.70859,0.40945,3,1,0.25587,0.13646,1,0.46548,0.00381,0,,0.33311,0.80777,20.79309,0.95943,1,0.67352,0.83822,17.77415,0.97483,1,0,0.00000,15,5.24046,1,4.75633,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,31.88490,292.32706,
19,page1-instructions,86,1.41245,451929331163,0.33309,0.14038,1.18268,0.22977,4,1,0.47510,0.11306,1,0.46310,0.00000,0,,0.34359,0.80443,20.42785,1.01102,1,0.68353,0.83671,18.96235,1.00281,1,0,0.00000,15,5.67345,1,4.87612,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,165.92905,175.19395,
19,page1-instructions,104,1.70850,451932291889,0.54011,0.13523,1.47815,0.23035,5,1,0.58751,0.17087,1,0.46310,0.00000,0,,0.34822,0.80349,21.90929,0.95870,1,0.68925,0.83634,19.41944,0.95151,1,0,0.00000,15,5.95059,1,4.98251,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,347.83563,0.89076,
19,page1-instructions,117,1.92221,451934428814,0.59529,0.20549,1.72443,0.19778,6,1,0.58815,0.28111,0,0.46310,0.00000,0,,0.34847,0.80383,21.60626,0.93787,0,0.68949,0.83550,18.62561,0.93787,0,54,0.00000,15,5.93970,0,4.78393,0,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,118.47446,321.48709,
19,page1-instructions,152,2.49713,451940178183,0.71386,0.16904,2.18604,0.31110,7,1,0.71674,0.15000,0,0.46310,0.00000,0,,0.34544,0.79679,20.33946,0.95943,0,0.68804,0.82698,17.87583,0.96662,0,0,0.00000,15,6.00671,0,4.76206,0,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,202.84096,10.87590,
19,page1-instructions,181,2.97388,451944945481,0.84248,0.17249,2.71155,0.26233,8,1,0.88055,0.15488,1,0.46310,0.00000,0,,0.38952,0.79472,21.81074,0.92995,1,0.73062,0.83458,18.30169,0.92995,1,0,0.00000,15,6.02406,1,5.14902,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,216.11203,359.03955,
19,page1-instructions,194,3.18680,451947074958,0.67103,0.18226,2.99188,0.19492,9,1,0.53758,0.16186,1,0.46310,0.00000,0,,0.36985,0.79329,21.37095,1.01075,1,0.71114,0.83073,19.18795,1.01075,1,0,0.00000,15,6.07582,1,4.70559,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,288.21875,182.03975,
19,page1-instructions,223,3.66354,451951842334,0.32948,0.19083,3.30164,0.36191,10,1,0.55674,0.19758,1,0.46310,0.00000,0,,0.35882,0.79671,21.95985,0.99156,1,0.70053,0.83303,19.18336,0.99156,1,0,0.00000,15,6.15996,1,4.77971,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,573.87451,180.89845,
19,page1-instructions,241,3.95892,451954796099,0.63351,0.19807,3.72943,0.22949,11,1,0.72618,0.21363,1,0.46310,0.00000,0,,0.36460,0.79906,23.44206,0.96662,1,0.70634,0.83500,19.08661,0.96662,1,0,0.00000,15,6.19623,1,4.90445,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,510.82697,359.14731,
19,page1-instructions,258,4.23837,451957590583,0.66520,0.22129,3.97568,0.26270,12,1,0.49991,0.28176,1,0.46310,0.00000,0,,0.35940,0.80250,22.59848,1.01102,1,0.70117,0.83928,17.58167,1.01924,1,0,0.00000,15,5.83027,1,4.41242,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,58.55640,335.39453,
19,page1-instructions,266,4.36981,451958904939,0.42758,0.33962,4.30411,0.06570,13,1,0.34402,0.37706,1,0.46310,0.00000,0,,0.35280,0.80373,20.84045,0.95870,1,0.69395,0.84026,17.30672,0.95870,1,0,0.00000,15,6.01859,1,4.43289,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,418.08984,197.28809,
19,page1-instructions,296,4.86310,451963837700,0.18655,0.37296,4.43549,0.42761,14,1,0.28717,0.34590,1,0.46310,0.00000,0,,0.34635,0.80456,20.35197,1.00197,1,0.68867,0.84023,17.17537,0.99376,1,0,0.00000,15,5.55628,1,4.37637,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,406.44080,184.94104,
19,page1-instructions,311,5.10992,451966306045,0.34024,0.34368,4.87860,0.23132,15,1,0.45849,0.35555,1,0.46310,0.00000,0,,0.35083,0.80415,19.19684,0.97483,1,0.69270,0.83963,17.06587,0.96662,1,0,0.00000,15,5.36807,1,4.30122,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,260.02310,6.79029,
19,page1-instructions,330,5.42126,451969419456,0.48952,0.31330,5.12555,0.29572,16,1,0.54709,0.33117,1,0.46310,0.00000,0,,0.35452,0.80465,18.36276,0.95943,1,0.69665,0.84059,15.67007,0.95224,1,0,0.00000,15,5.05175,1,4.14379,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,252.81094,7.24874,
19,page1-instructions,345,5.66766,451971883580,0.59410,0.31526,5.43774,0.22992,17,1,0.69970,0.29597,1,0.46310,0.00000,0,,0.35906,0.80664,18.67241,1.01757,1,0.70034,0.84334,13.85665,1.01757,1,0,0.00000,15,4.83358,1,4.22273,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,175.70645,359.32892,
19,page1-instructions,377,6.19382,451977144885,0.68436,0.31654,5.68408,0.50974,18,1,0.68097,0.32675,0,0.46310,0.00000,0,,0.36042,0.80493,19.07787,0.99947,0,0.70164,0.84132,15.24774,0.99947,0,55,0.00000,15,5.11505,0,4.39898,0,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,151.64281,359.49219,
19,page1-instructions,446,7.32724,451988479235,0.88992,0.36894,6.45676,0.87048,19,1,0.95069,0.37444,1,0.46310,0.00000,0,,0.37416,0.80674,21.06989,0.96501,1,0.71461,0.84423,16.72993,0.96501,1,0,0.00000,16,5.28510,1,4.94417,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,349.69614,350.94766,
