MEDIA_ID,MEDIA_NAME,CNT,TIME(2019/10/21 20:14:48.919),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
16,calibration-verification-instructions,21,0.34497,584132387489,0.25912,0.30048,0.00000,0.34497,1,1,0.36132,0.31457,1,0.41964,0.06571,0,,0.52394,0.58471,17.22045,1.01622,1,0.83036,0.73951,18.13610,1.01622,1,0,0.00000,10,4.87667,1,5.12324,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,58,0.95386,584138476287,0.29661,0.37625,0.65869,0.29517,2,1,0.27407,0.38481,1,0.41964,0.06571,0,,0.48780,0.58279,16.23618,0.97520,1,0.80693,0.66772,15.73398,0.98426,1,0,0.00000,10,4.31020,1,4.45785,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,101.47137,308.36722,
16,calibration-verification-instructions,72,1.18286,584140767644,0.38452,0.35129,0.96997,0.21289,3,1,0.50196,0.30731,1,0.41964,0.06571,0,,0.49916,0.58016,15.25662,1.03069,1,0.81834,0.66007,15.66563,1.03069,1,0,0.00000,10,4.34433,1,4.24131,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,149.99612,10.06263,
16,calibration-verification-instructions,86,1.41650,584143102512,0.44183,0.41651,1.19946,0.21704,4,1,0.41069,0.65191,1,0.41964,0.06571,0,,0.47694,0.59785,14.22688,0.99415,1,0.79673,0.66625,14.66385,0.99415,1,0,0.00000,10,3.87183,1,4.05155,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,118.15093,324.57715,
16,calibration-verification-instructions,104,1.70850,584146024316,0.35893,0.67958,1.47900,0.22949,5,1,0.29109,0.81451,1,0.41964,0.06571,0,,0.45835,0.61795,14.69924,1.02163,1,0.77643,0.67730,14.99830,1.03069,1,0,0.00000,10,4.07779,1,4.17945,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,309.34787,243.24274,
16,calibration-verification-instructions,135,2.22168,584151154299,0.42343,1.95124,1.92505,0.29663,6,1,0.38181,1.99717,1,0.41964,0.06571,0,,0.47263,0.65810,15.73714,0.98481,1,0.79160,0.69185,15.29740,0.99388,1,0,0.00000,10,4.32507,1,4.51988,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,1339.63269,274.63959,
16,calibration-verification-instructions,160,2.62915,584155229725,0.41308,2.01373,2.23584,0.39331,7,1,0.48646,2.07317,1,0.41964,0.06571,0,,0.55410,0.67329,17.84820,1.07428,1,0.87649,0.72939,17.40246,1.07428,1,0,0.00000,10,4.93927,1,4.99145,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,67.87933,255.15768,
16,calibration-verification-instructions,180,2.95752,584158512701,0.42474,2.03675,2.64673,0.31079,8,1,0.35083,2.09063,1,0.41964,0.06571,0,,0.54050,0.68027,18.80791,1.04374,1,0.85858,0.74542,19.54292,1.03316,1,0,0.00000,10,5.25086,1,5.31884,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,31.11210,309.02194,
17,calibration-verification-image,10,0.16626,584162305088,0.38824,0.63523,0.00000,0.16626,1,1,0.33674,0.36677,1,0.41964,0.06571,0,,0.51428,0.61544,19.67361,0.97547,1,0.83632,0.68002,19.33152,0.97547,1,0,0.00000,10,5.37377,1,5.56495,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,1472.87317,92.38607,
17,calibration-verification-image,31,0.50977,584165740418,0.28793,0.31549,0.23877,0.27100,2,1,0.23406,0.35688,1,0.41964,0.06571,0,,0.48858,0.60117,16.49707,0.99443,1,0.81382,0.65638,16.60193,0.99443,1,0,0.00000,10,4.49634,1,4.73588,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,375.64862,116.65472,
