MEDIA_ID,MEDIA_NAME,CNT,TIME(2019/10/17 13:08:35.979),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
16,calibration-verification-instructions,4,0.06616,328420038613,0.39312,0.05583,0.00000,0.06616,1,1,0.39798,0.02614,1,0.44881,0.08476,0,,0.19079,0.49549,18.63096,1.02676,1,0.54953,0.45799,20.01023,1.02676,1,0,0.00000,10,4.58914,1,4.89525,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,18,0.29565,328422335112,0.35730,0.17798,0.08252,0.21313,2,1,0.35016,0.30357,1,0.44881,0.08476,0,,0.18654,0.50345,16.66164,1.02103,1,0.54484,0.46548,19.09712,1.02905,1,0,0.00000,10,4.17160,1,4.81142,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,141.67331,244.86435,
16,calibration-verification-instructions,38,0.62451,328425624113,0.15534,0.32051,0.36157,0.26294,3,1,0.09458,0.33384,1,0.44881,0.08476,0,,0.17756,0.50233,17.09617,0.96259,1,0.53549,0.46493,18.22837,0.97061,1,0,0.00000,10,4.24037,1,4.52570,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,370.83243,203.80148,
16,calibration-verification-instructions,51,0.83960,328427772630,0.28608,0.27250,0.64111,0.19849,4,1,0.45528,0.26822,1,0.44881,0.08476,0,,0.19196,0.50007,15.83309,1.00269,1,0.54993,0.46277,17.13831,1.01072,1,0,0.00000,10,4.01013,1,4.18719,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,225.35387,12.92614,
16,calibration-verification-instructions,73,1.19971,328431374256,0.73260,0.25423,0.95386,0.24585,5,1,0.84996,0.26015,1,0.44881,0.08476,0,,0.20783,0.50387,16.48954,0.99467,1,0.56557,0.46748,17.48073,0.99467,1,0,0.00000,10,4.27450,1,4.35021,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,750.39880,1.46489,
16,calibration-verification-instructions,86,1.41333,328433511418,0.60692,0.28772,1.21558,0.19775,6,1,0.45082,0.28190,1,0.44881,0.08476,0,,0.19344,0.50519,14.66936,1.07259,1,0.55084,0.46888,16.72821,1.07259,1,0,0.00000,10,3.68400,1,4.10972,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,214.05052,189.45549,
16,calibration-verification-instructions,102,1.67725,328436149674,0.31508,0.40211,1.47900,0.19824,7,1,0.22549,0.55814,1,0.44881,0.08476,0,,0.18237,0.51029,13.04419,1.03822,1,0.53910,0.47414,16.93615,1.02905,1,0,0.00000,10,3.88508,1,3.98563,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,504.78888,193.76500,
16,calibration-verification-instructions,119,1.95557,328438932773,0.30556,0.49845,1.74316,0.21240,8,1,0.35755,0.45698,1,0.44881,0.08476,0,,0.18739,0.50825,13.71580,1.10009,1,0.54578,0.47093,15.76707,1.09092,1,0,0.00000,10,3.58038,1,3.84063,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,102.41353,261.01553,
16,calibration-verification-instructions,136,2.23462,328441724029,0.56609,0.45249,2.02271,0.21191,9,1,0.66794,0.51389,1,0.44881,0.08476,0,,0.19861,0.50843,16.02231,1.02676,1,0.55702,0.47177,16.13558,1.02676,1,0,0.00000,10,3.83677,1,3.92535,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,440.34274,6.29179,
16,calibration-verification-instructions,151,2.48145,328444193266,0.62122,0.53391,2.25146,0.22998,10,1,0.25355,0.69489,1,0.44881,0.08476,0,,0.18525,0.51441,14.50637,1.04509,1,0.54188,0.47579,16.42307,1.05426,1,0,0.00000,10,3.58711,1,3.95057,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,126.04310,317.29156,
16,calibration-verification-instructions,170,2.79370,328447313693,0.33935,0.69494,2.54688,0.24683,11,1,0.36815,0.69016,1,0.44881,0.08476,0,,0.21359,0.50746,14.55963,1.08176,1,0.56848,0.47383,16.25022,1.07374,1,0,0.00000,10,3.52753,1,4.04834,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,502.82220,199.64948,
16,calibration-verification-instructions,183,3.00684,328449446279,0.53405,0.65042,2.80981,0.19702,12,1,0.58848,0.62548,1,0.44881,0.08476,0,,0.24236,0.48473,15.48436,1.09092,1,0.59733,0.45445,15.60014,1.08176,1,0,0.00000,10,3.88649,1,4.14842,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,330.41940,8.13318,
16,calibration-verification-instructions,193,3.17090,328451085692,0.35302,0.18549,3.12134,0.04956,13,1,0.34663,0.15963,1,0.44881,0.08476,0,,0.23614,0.46781,16.85995,1.07259,1,0.59153,0.44129,17.75220,1.07259,1,0,0.00000,10,4.14345,1,4.46187,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,575.16223,121.92261,
17,calibration-verification-image,22,0.35938,328454866447,0.33576,0.20391,0.00000,0.35937,1,1,0.21976,0.22043,1,0.44881,0.08476,0,,0.21652,0.47625,16.66809,1.08176,1,0.57373,0.44753,17.81791,1.08176,1,0,0.00000,10,4.12178,1,4.56362,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,34.85528,213.70346,
17,calibration-verification-image,81,1.32910,328464563503,0.21055,0.25431,0.37573,0.95337,2,1,0.22451,0.26751,0,0.44881,0.08476,0,,0.17639,0.49406,17.25502,1.04853,0,0.53570,0.45999,18.24402,1.03134,0,661,0.00000,10,4.38510,0,4.63090,0,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,216.90739,194.12126,
17,calibration-verification-image,134,2.19995,328473272327,0.22410,0.28514,1.54297,0.65698,3,1,0.21912,0.23674,1,0.44881,0.08476,0,,0.16733,0.49717,17.73876,1.08176,1,0.52782,0.46071,18.16773,1.09093,1,0,0.00000,11,4.28115,1,4.62172,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,39.57413,305.11530,
17,calibration-verification-image,172,2.82544,328479527728,0.22107,0.25566,2.21606,0.60938,4,1,0.23330,0.30969,1,0.44881,0.08476,0,,0.16643,0.49702,17.12403,1.01415,1,0.52704,0.46071,17.78410,1.03134,1,0,0.00000,11,4.21735,1,4.41181,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,31.36977,99.33866,
