subj,cond,AOI,duration,order
User 39,page1,ba,0.051030,1
User 39,page1,bb,0.016610,2
User 39,page1,bb,0.345460,3
User 39,page1,bb,0.083250,4
User 39,page1,bc,0.165280,5
User 39,page1,bc,0.131590,6
User 39,page1,ba,0.132080,7
User 39,page1,ba,0.147950,8
User 39,page1,bc,0.195070,9
User 39,page1,bc,0.410400,10
User 39,page1,bc,0.229740,11
User 39,page1,bc,0.164560,12
User 39,page1,bc,0.114500,13
User 39,page1,bb,0.278570,14
User 39,page1,bb,0.164060,15
User 39,page1,bb,0.032470,16
User 39,page1,bb,0.032960,17
User 39,page1,bb,0.361820,18
User 39,page1,bb,0.360840,19
User 39,page1,bb,0.049560,20
User 39,page1,bb,0.163810,21
User 39,page1,bb,0.181150,22
User 39,page1,cb,0.050050,23
User 39,page1,ba,0.408450,24
User 39,page1,bb,0.131590,25
User 39,page1,bc,0.427240,26
