subj,cond,AOI,duration,order
User 36,page2,bb,0.164280,1
User 36,page2,bc,0.197880,2
User 36,page2,bb,0.016060,3
User 36,page2,bc,0.066100,4
User 36,page2,bc,0.049740,5
User 36,page2,bc,0.034000,6
User 36,page2,bb,0.032660,7
User 36,page2,bb,0.013730,8
User 36,page2,ab,0.016180,9
User 36,page2,bb,0.180880,10
User 36,page2,bb,0.019320,11
User 36,page2,bc,0.179750,12
User 36,page2,bc,0.084900,13
User 36,page2,bc,0.016470,14
User 36,page2,bc,0.015660,15
User 36,page2,cc,0.016540,16
User 36,page2,cc,0.098360,17
User 36,page2,cc,0.180760,18
User 36,page2,bc,0.016450,19
User 36,page2,bc,0.016510,20
User 36,page2,bc,0.032500,21
User 36,page2,bc,0.112520,22
User 36,page2,ac,0.016090,23
User 36,page2,bc,0.197540,24
User 36,page2,bc,0.098790,25
User 36,page2,bc,0.017550,26
User 36,page2,bc,0.078880,27
User 36,page2,bc,0.016580,28
User 36,page2,bc,0.098870,29
User 36,page2,bc,0.032470,30
User 36,page2,bc,0.032960,31
User 36,page2,bc,0.197210,32
User 36,page2,bc,0.312230,33
User 36,page2,bc,0.147980,34
User 36,page2,bc,0.016720,35
User 36,page2,bc,0.016260,36
User 36,page2,bc,0.099640,37
User 36,page2,bc,0.213560,38
User 36,page2,bb,0.082130,39
User 36,page2,bb,0.082640,40
User 36,page2,bb,0.016840,41
User 36,page2,bb,0.016170,42
