0.148160 685.634400 467.800500 0.146180 28.676921 0.016880
0.311220 704.802000 446.470500 0.032680 112.199767 0.032750
0.376650 653.352000 546.178500 0.016200 522.003387 0.460330
0.853180 499.809333 47.267500 0.279210 216.144025 0.082180
1.214570 708.782836 102.479045 0.183380 80.060827 0.015410
1.413360 721.221200 181.567750 0.097930 154.778170 0.049130
1.560420 588.485520 101.959200 0.164010 150.972207 0.082360
1.806790 674.704800 225.890000 0.067420 120.667394 0.149990
2.024200 556.516800 250.225500 1.262300 181.770732 0.049860
3.336360 738.276000 252.273000 0.015480 20.908232 0.016200
3.368040 728.071680 270.522000 0.083620 84.361230 0.015810
3.467470 646.493400 249.032438 0.129330 57.490692 0.033110
3.629910 626.354400 195.184500 0.065130 70.270669 0.017030
3.712070 661.046400 256.294500 0.032800 82.220556 0.016270
3.761140 663.216960 174.102600 0.084290 60.442338 0.014310
3.859740 675.444000 114.909900 0.082220 98.411829 0.032860
3.974820 674.251200 213.314500 0.065740 79.350577 0.016200
4.056760 676.090800 133.985250 0.049170 55.107578 0.034050
4.139980 645.887200 180.078500 0.131260 105.004162 0.050170
4.321410 667.228800 282.891000 0.015410 65.961769 0.033080
4.369900 666.193920 216.937350 0.163550 71.954677 0.032930
4.566380 714.722400 163.810500 0.016200 113.634392 0.035580
4.618160 694.293600 275.593500 0.015900 74.857349 0.016180
4.650240 716.629964 204.146250 0.474760 40.740260 0.016300
5.141300 728.523600 243.111750 0.049560 83.699195 0.032220
5.223080 794.906700 192.132938 0.197360 78.700760 0.016600
5.437040 762.686400 120.330000 0.016760 94.201423 0.032860
5.486660 712.947200 200.329500 0.081270 86.592631 0.017030
5.584960 797.125467 180.024250 0.344940 50.958681 0.098390
6.028290 846.074880 165.855900 0.082340 37.890073 0.016510
6.127140 833.261673 130.198091 0.180870 62.260049 0.065590
6.373600 886.221000 162.933750 0.065610 41.276910 0.032840
6.472050 889.801309 121.812409 0.180230 25.898552 0.016670
6.668950 870.777600 104.238750 0.032680 70.075455 0.016720
6.718350 922.397280 151.630500 0.081640 13.539534 0.016570
