subj,cond,AOI,duration,order
User 8,calib-verif,ac,0.297600,1
User 8,calib-verif,bc,0.113030,2
User 8,calib-verif,bc,0.016600,3
User 8,calib-verif,bc,0.016350,4
User 8,calib-verif,cc,0.016610,5
User 8,calib-verif,bc,0.160890,6
User 8,calib-verif,bc,0.312260,7
User 8,calib-verif,cc,0.050290,8
User 8,calib-verif,cc,0.130370,9
User 8,calib-verif,dc,0.031740,10
User 8,calib-verif,cc,0.015870,11
User 8,calib-verif,dc,0.017580,12
User 8,calib-verif,dc,0.575190,13
User 8,calib-verif,db,0.047850,14
User 8,calib-verif,db,0.032230,15
User 8,calib-verif,bb,0.164310,16
User 8,calib-verif,cb,0.032470,17
User 8,calib-verif,bb,0.180420,18
User 8,calib-verif,cb,0.180910,19
User 8,calib-verif,db,0.129880,20
User 8,calib-verif,db,0.048580,21
User 8,calib-verif,cb,0.196290,22
User 8,calib-verif,cb,0.131840,23
User 8,calib-verif,cb,0.032710,24
User 8,calib-verif,cb,0.296880,25
User 8,calib-verif,cb,0.147210,26
User 8,calib-verif,cb,0.016360,27
User 8,calib-verif,db,0.164550,28
User 8,calib-verif,bb,0.065920,29
User 8,calib-verif,bb,0.019770,30
User 8,calib-verif,bb,0.015620,31
User 8,calib-verif,aa,0.016120,32
User 8,calib-verif,aa,0.033200,33
User 8,calib-verif,aa,0.032470,34
User 8,calib-verif,aa,0.294670,35
User 8,calib-verif,aa,0.032220,36
User 8,calib-verif,ba,0.099120,37
User 8,calib-verif,ca,0.082520,38
User 8,calib-verif,ca,0.016110,39
User 8,calib-verif,da,0.198240,40
User 8,calib-verif,bb,0.097410,41
User 8,calib-verif,cb,0.032950,42
User 8,calib-verif,bb,0.017090,43
User 8,calib-verif,bb,0.229740,44
User 8,calib-verif,bb,0.033210,45
User 8,calib-verif,cb,0.016360,46
User 8,calib-verif,bb,0.116210,47
User 8,calib-verif,bb,0.032720,48
User 8,calib-verif,bb,0.213860,49
User 8,calib-verif,bc,0.393560,50
User 8,calib-verif,cc,0.032230,51
User 8,calib-verif,bc,0.032470,52
User 8,calib-verif,bc,0.033450,53
User 8,calib-verif,dc,0.049070,54
User 8,calib-verif,cc,0.082770,55
User 8,calib-verif,dc,0.033200,56
User 8,calib-verif,cc,0.098880,57
User 8,calib-verif,cc,0.114260,58
User 8,calib-verif,cc,0.164550,59
User 8,calib-verif,cc,0.114990,60
User 8,calib-verif,cc,0.345950,61
User 8,calib-verif,cc,0.195310,62
User 8,calib-verif,cc,0.329350,63
User 8,calib-verif,cc,0.015380,64
User 8,calib-verif,bb,0.116210,65
User 8,calib-verif,bb,0.425530,66
User 8,calib-verif,ab,0.164070,67
User 8,calib-verif,cb,0.163570,68
User 8,calib-verif,cb,0.230960,69
User 8,calib-verif,cb,0.082280,70
User 8,calib-verif,cb,0.131830,71
User 8,calib-verif,cb,0.115970,72
User 8,calib-verif,cb,0.082030,73
User 8,calib-verif,db,0.197030,74
User 8,calib-verif,cb,0.244630,75
User 8,calib-verif,cb,0.149160,76
User 8,calib-verif,aa,0.032960,77
User 8,calib-verif,aa,0.050290,78
User 8,calib-verif,ab,0.098880,79
User 8,calib-verif,aa,0.081790,80
User 8,calib-verif,aa,0.213380,81
User 8,calib-verif,ba,0.066650,82
User 8,calib-verif,ba,0.130370,83
User 8,calib-verif,aa,0.262210,84
User 8,calib-verif,aa,0.082030,85
User 8,calib-verif,aa,0.262940,86
User 8,calib-verif,ca,0.114990,87
User 8,calib-verif,ca,0.017580,88
User 8,calib-verif,cb,0.016840,89
User 8,calib-verif,ca,0.410650,90
User 8,calib-verif,ca,0.263670,91
User 8,calib-verif,ca,0.115480,92
User 8,calib-verif,cb,0.130610,93
User 8,calib-verif,cb,0.066400,94
User 8,calib-verif,ca,0.015380,95
User 8,calib-verif,ba,0.064690,96
User 8,calib-verif,bc,0.016110,97
User 8,calib-verif,bc,0.049570,98
User 8,calib-verif,ac,0.772950,99
User 8,calib-verif,bc,0.049560,100
User 8,calib-verif,bc,0.033440,101
User 8,calib-verif,bc,0.032220,102
User 8,calib-verif,bc,0.229000,103
User 8,calib-verif,bc,0.015870,104
User 8,calib-verif,bc,0.065430,105
User 8,calib-verif,bc,0.015140,106
User 8,calib-verif,cc,0.114990,107
User 8,calib-verif,bc,0.509760,108
User 8,calib-verif,cc,0.180670,109
User 8,calib-verif,cc,0.245110,110
User 8,calib-verif,dc,0.641110,111
User 8,calib-verif,cb,0.214600,112
User 8,calib-verif,cb,0.394530,113
User 8,calib-verif,ab,0.197510,114
User 8,calib-verif,ab,0.114500,115
User 8,calib-verif,ab,0.048830,116
User 8,calib-verif,ab,0.033940,117
User 8,calib-verif,ab,0.049070,118
User 8,calib-verif,bb,0.015870,119
User 8,calib-verif,bb,0.181160,120
User 8,calib-verif,bb,0.032960,121
User 8,calib-verif,bb,0.657470,122
User 8,calib-verif,bb,0.049560,123
User 8,calib-verif,cb,0.050780,124
User 8,calib-verif,cb,0.329100,125
User 8,calib-verif,bb,0.016600,126
User 8,calib-verif,cb,0.016610,127
User 8,calib-verif,bb,0.032720,128
User 8,calib-verif,bb,0.131100,129
User 8,calib-verif,cb,0.147950,130
User 8,calib-verif,db,0.625980,131
User 8,calib-verif,db,0.460440,132
User 8,calib-verif,db,0.017340,133
User 8,calib-verif,bb,0.016610,134
User 8,calib-verif,bb,0.148190,135
User 8,calib-verif,bb,0.049320,136
User 8,calib-verif,bb,0.016600,137
User 8,calib-verif,bb,0.017090,138
User 8,calib-verif,bb,0.016600,139
User 8,calib-verif,bb,0.016110,140
User 8,calib-verif,bb,0.131830,141
User 8,calib-verif,bb,0.016110,142
User 8,calib-verif,aa,0.145990,143
User 8,calib-verif,aa,0.081300,144
User 8,calib-verif,aa,0.344970,145
User 8,calib-verif,ba,0.018070,146
User 8,calib-verif,aa,0.032230,147
User 8,calib-verif,ca,0.098870,148
User 8,calib-verif,ba,0.032720,149
User 8,calib-verif,ba,0.147710,150
User 8,calib-verif,ba,0.065430,151
User 8,calib-verif,ca,0.017340,152
User 8,calib-verif,ba,0.016850,153
User 8,calib-verif,ca,0.243400,154
User 8,calib-verif,ca,0.229250,155
User 8,calib-verif,db,0.016350,156
User 8,calib-verif,cb,0.016840,157
User 8,calib-verif,cb,0.064450,158
User 8,calib-verif,da,0.198490,159
User 8,calib-verif,cb,0.116700,160
User 8,calib-verif,cb,0.016360,161
