subj,cond,AOI,duration,order
User 5,page2,ba,0.048340,1
User 5,page2,ba,0.016540,2
User 5,page2,ba,0.015440,3
User 5,page2,ba,0.032710,4
User 5,page2,ba,0.032660,5
User 5,page2,bc,0.032900,6
User 5,page2,bc,0.098630,7
User 5,page2,bc,0.131960,8
User 5,page2,bc,0.032590,9
User 5,page2,cc,0.014410,10
User 5,page2,cc,0.082890,11
User 5,page2,bc,0.193480,12
User 5,page2,bc,0.096070,13
User 5,page2,bc,0.199280,14
User 5,page2,bc,0.048950,15
User 5,page2,bc,0.247370,16
User 5,page2,cc,0.116150,17
User 5,page2,cc,0.098750,18
User 5,page2,cc,0.148250,19
User 5,page2,cc,0.049010,20
User 5,page2,cc,0.016420,21
User 5,page2,cc,0.048650,22
User 5,page2,bc,0.213800,23
User 5,page2,bc,0.016180,24
User 5,page2,bc,0.032900,25
User 5,page2,bc,0.196470,26
User 5,page2,bc,0.113900,27
User 5,page2,bc,0.032470,28
User 5,page2,bc,0.015800,29
User 5,page2,bc,0.016780,30
User 5,page2,bc,0.015740,31
User 5,page2,bc,0.033140,32
User 5,page2,bc,0.032840,33
User 5,page2,bc,0.015740,34
User 5,page2,cc,0.180660,35
User 5,page2,cc,0.049250,36
User 5,page2,bc,0.262450,37
User 5,page2,bc,0.032480,38
User 5,page2,bc,0.147400,39
User 5,page2,cc,0.179010,40
User 5,page2,cc,0.016600,41
User 5,page2,cc,0.014650,42
User 5,page2,cc,0.016050,43
User 5,page2,bc,0.112310,44
User 5,page2,bc,0.245720,45
User 5,page2,bc,0.049010,46
User 5,page2,bc,0.065130,47
User 5,page2,bc,0.016600,48
User 5,page2,bc,0.081910,49
User 5,page2,bc,0.017760,50
User 5,page2,bc,0.016420,51
User 5,page2,bc,0.130980,52
User 5,page2,bc,0.065130,53
User 5,page2,cc,0.212650,54
User 5,page2,cc,0.016110,55
User 5,page2,cc,0.016240,56
User 5,page2,cc,0.197930,57
User 5,page2,cc,0.131100,58
User 5,page2,cc,0.114260,59
User 5,page2,cc,0.032470,60
User 5,page2,bc,0.130860,61
User 5,page2,bc,0.049070,62
User 5,page2,cc,0.196840,63
User 5,page2,cc,0.099480,64
User 5,page2,cc,0.015620,65
User 5,page2,cc,0.229980,66
User 5,page2,cc,0.081480,67
User 5,page2,cc,0.016720,68
User 5,page2,cc,0.032410,69
User 5,page2,bc,0.077880,70
User 5,page2,bc,0.114140,71
User 5,page2,bc,0.048090,72
User 5,page2,cc,0.065490,73
User 5,page2,bc,0.032470,74
User 5,page2,bc,0.147520,75
User 5,page2,bc,0.081300,76
User 5,page2,bc,0.245110,77
User 5,page2,bc,0.031430,78
User 5,page2,bc,0.149840,79
User 5,page2,cc,0.017150,80
User 5,page2,cc,0.032530,81
User 5,page2,cc,0.033090,82
User 5,page2,cc,0.117490,83
User 5,page2,cc,0.016900,84
User 5,page2,cc,0.081910,85
User 5,page2,cc,0.016720,86
User 5,page2,cc,0.016720,87
User 5,page2,cc,0.082030,88
User 5,page2,bc,0.032530,89
User 5,page2,bc,0.246520,90
User 5,page2,bc,0.034790,91
User 5,page2,bc,0.130490,92
User 5,page2,bc,0.148680,93
User 5,page2,cc,0.131710,94
User 5,page2,cc,0.031190,95
User 5,page2,cc,0.033450,96
User 5,page2,bc,0.066650,97
User 5,page2,bc,0.179380,98
User 5,page2,cc,0.016300,99
User 5,page2,cc,0.016970,100
User 5,page2,bc,0.081550,101
User 5,page2,bb,0.114020,102
User 5,page2,bb,0.032290,103
User 5,page2,bb,0.097480,104
User 5,page2,bb,0.033200,105
User 5,page2,bc,0.014590,106
User 5,page2,bb,0.034060,107
User 5,page2,bb,0.020330,108
User 5,page2,bb,0.034180,109
User 5,page2,bb,0.063660,110
User 5,page2,bb,0.033390,111
User 5,page2,bb,0.116520,112
User 5,page2,cb,0.148260,113
User 5,page2,cb,0.032830,114
User 5,page2,cc,0.015750,115
User 5,page2,cb,0.081240,116
User 5,page2,bb,0.033080,117
User 5,page2,bb,0.015930,118
User 5,page2,bb,0.032720,119
User 5,page2,bb,0.033570,120
User 5,page2,bb,0.032770,121
User 5,page2,ab,0.016300,122
User 5,page2,bb,0.016420,123
User 5,page2,bb,0.098690,124
User 5,page2,bb,0.016180,125
User 5,page2,bb,0.444460,126
User 5,page2,bb,0.033570,127
User 5,page2,bb,0.018730,128
User 5,page2,bb,0.131530,129
User 5,page2,bb,0.181220,130
User 5,page2,bb,0.229070,131
User 5,page2,bb,0.016660,132
User 5,page2,bb,0.066100,133
User 5,page2,bb,0.031740,134
User 5,page2,bb,0.099120,135
User 5,page2,bb,0.015990,136
User 5,page2,bb,0.132080,137
User 5,page2,bb,0.019040,138
User 5,page2,bb,0.034050,139
User 5,page2,bb,0.033080,140
User 5,page2,bb,0.049260,141
User 5,page2,bb,0.016180,142
User 5,page2,bb,0.032470,143
User 5,page2,bb,0.017340,144
User 5,page2,bb,0.031920,145
User 5,page2,bb,0.016540,146
User 5,page2,bb,0.032840,147
User 5,page2,bb,0.050720,148
User 5,page2,bb,0.033260,149
User 5,page2,cb,0.015560,150
User 5,page2,cb,0.032470,151
User 5,page2,bb,0.016290,152
User 5,page2,bb,0.016050,153
User 5,page2,bb,0.081420,154
User 5,page2,cb,0.066350,155
User 5,page2,cb,0.031550,156
User 5,page2,cb,0.015990,157
User 5,page2,cb,0.066160,158
User 5,page2,cb,0.016790,159
User 5,page2,cb,0.016480,160
User 5,page2,ba,0.015930,161
User 5,page2,bb,0.083550,162
User 5,page2,bb,0.012090,163
User 5,page2,ba,0.017030,164
User 5,page2,bb,0.049500,165
User 5,page2,bb,0.016060,166
User 5,page2,bb,0.066230,167
User 5,page2,bb,0.065680,168
User 5,page2,bb,0.017150,169
User 5,page2,bb,0.016780,170
User 5,page2,cb,0.016850,171
User 5,page2,cb,0.016480,172
User 5,page2,ca,0.016840,173
User 5,page2,cb,0.064020,174
User 5,page2,cb,0.016420,175
User 5,page2,cb,0.016240,176
User 5,page2,cb,0.032770,177
User 5,page2,cb,0.016970,178
User 5,page2,cb,0.016780,179
User 5,page2,ba,0.016780,180
User 5,page2,bb,0.016300,181
User 5,page2,bb,0.034660,182
User 5,page2,ba,0.017030,183
User 5,page2,ba,0.065920,184
User 5,page2,ba,0.016050,185
User 5,page2,ba,0.048950,186
User 5,page2,ba,0.033210,187
User 5,page2,bb,0.016360,188
User 5,page2,ba,0.099180,189
User 5,page2,ba,0.016110,190
User 5,page2,ba,0.049750,191
User 5,page2,ba,0.082580,192
User 5,page2,ba,0.034120,193
