subj,cond,AOI,duration,order
User 4,page2,bc,0.016220,1
User 4,page2,bc,0.016090,2
User 4,page2,bc,0.031740,3
User 4,page2,bc,0.081400,4
User 4,page2,bc,0.112400,5
User 4,page2,bc,0.755510,6
User 4,page2,bc,0.229980,7
User 4,page2,cc,0.376880,8
User 4,page2,cc,0.081810,9
User 4,page2,cc,0.607970,10
User 4,page2,cc,0.164590,11
User 4,page2,cc,0.180530,12
User 4,page2,cc,0.114790,13
User 4,page2,cc,0.032560,14
User 4,page2,bc,0.065110,15
User 4,page2,bc,0.032630,16
User 4,page2,bc,0.279980,17
User 4,page2,bc,0.032860,18
User 4,page2,bc,0.033680,19
User 4,page2,bc,0.046550,20
User 4,page2,bc,0.082170,21
User 4,page2,bc,0.460020,22
User 4,page2,cc,0.115150,23
User 4,page2,bc,0.115110,24
User 4,page2,cc,0.427830,25
User 4,page2,cc,0.063890,26
User 4,page2,cc,0.065810,27
User 4,page2,cc,0.213510,28
User 4,page2,cc,0.016630,29
User 4,page2,cc,0.049300,30
User 4,page2,bc,0.115170,31
User 4,page2,bc,0.065780,32
User 4,page2,bc,0.031250,33
User 4,page2,bc,0.016550,34
User 4,page2,cc,0.032940,35
User 4,page2,cc,0.016790,36
User 4,page2,cc,0.163970,37
User 4,page2,cc,0.016200,38
User 4,page2,cc,0.407910,39
User 4,page2,bc,0.115120,40
User 4,page2,bc,0.098490,41
User 4,page2,bc,0.066840,42
User 4,page2,bc,0.050280,43
User 4,page2,bc,0.016370,44
User 4,page2,bc,0.149500,45
User 4,page2,cc,0.147830,46
User 4,page2,cc,0.083640,47
User 4,page2,cc,0.130950,48
User 4,page2,cc,0.021490,49
User 4,page2,bc,0.014130,50
User 4,page2,bc,0.115030,51
User 4,page2,bc,0.082010,52
User 4,page2,bc,0.182310,53
User 4,page2,bc,0.015860,54
User 4,page2,bc,0.115050,55
User 4,page2,bc,0.015940,56
User 4,page2,bc,0.014420,57
User 4,page2,bc,0.081990,58
User 4,page2,bc,0.146500,59
User 4,page2,cc,0.049160,60
User 4,page2,cc,0.116140,61
User 4,page2,cc,0.082130,62
User 4,page2,bc,0.212190,63
User 4,page2,bc,0.032470,64
User 4,page2,bc,0.032490,65
User 4,page2,bc,0.113540,66
User 4,page2,bc,0.114880,67
User 4,page2,bc,0.065940,68
User 4,page2,bc,0.115030,69
User 4,page2,bc,0.064990,70
User 4,page2,bc,0.032680,71
User 4,page2,bc,0.049560,72
User 4,page2,bc,0.065410,73
User 4,page2,bc,0.197190,74
User 4,page2,bc,0.081860,75
User 4,page2,bc,0.033870,76
User 4,page2,bc,0.015520,77
User 4,page2,bc,0.065750,78
User 4,page2,cc,0.032880,79
User 4,page2,cc,0.671370,80
User 4,page2,cc,0.049230,81
User 4,page2,cc,0.114770,82
User 4,page2,bc,0.098630,83
User 4,page2,bc,0.032640,84
User 4,page2,bc,0.016410,85
User 4,page2,bc,0.032600,86
