timestamp,x,y,duration,prev_sacc_amplitude,aoi_label
0.049100,653.365440,205.235100,0.082610,0.000000,top_middle
0.197540,400.353882,252.945000,0.295010,0.000000,top_left
0.525480,473.608800,232.239000,0.016390,76.125038,top_left
0.738860,810.694080,194.646900,0.082580,339.174958,top_middle
0.936310,1293.594400,276.857000,0.066410,489.848160,top_right
1.116910,481.627440,457.018800,0.181000,831.714265,left
1.381200,864.822000,435.495375,0.065940,383.798552,middle
1.511050,1225.887600,496.306125,0.065670,366.150672,right
1.593020,1263.740800,510.086500,0.098570,40.283539,right
1.790500,588.242400,694.923000,0.131280,700.330365,bottom_left
2.003970,917.884800,678.672750,0.034970,330.042698,bottom_middle
2.053310,962.404800,723.009000,0.016300,62.830991,bottom_middle
2.168090,1325.125200,691.949250,0.229770,364.047794,bottom_right
