timestamp,x,y,duration,prev_sacc_amplitude,aoi_label
0.067390,702.201360,344.348550,0.163350,0.000000,top_middle
0.264720,735.361200,272.380500,0.033000,0.000000,top_middle
0.394910,485.231600,259.988750,0.116690,250.436364,top_left
0.559900,408.517200,241.631250,0.031150,78.880270,top_left
0.607300,458.305527,223.757864,0.197330,52.899296,top_left
0.820980,458.304000,267.771000,0.016450,44.013136,top_left
0.952380,856.857600,240.595500,0.131250,399.479011,top_middle
1.133260,777.739200,208.330500,0.016510,85.444435,top_middle
1.216940,835.144800,327.290250,0.047540,132.086430,top_middle
1.281260,856.235457,235.430208,1.034990,94.250110,top_middle
2.399080,1265.675040,304.833375,0.377220,415.280113,top_right
2.809140,1262.155200,297.966000,0.131120,7.716872,top_right
2.989460,1252.433280,182.004900,0.099510,116.367918,top_right
3.153360,1306.552800,335.112750,0.033070,162.391306,top_right
3.219650,1272.549600,254.499000,0.015980,87.491681,top_right
3.252320,1266.501600,310.821000,0.016560,56.645794,top_right
3.402570,400.687423,449.090372,0.738180,876.785383,left
4.221520,815.963400,423.702125,0.197040,416.051319,middle
4.451810,855.213800,444.266375,0.197080,44.311198,middle
4.698230,858.580800,563.417400,0.081710,119.198588,middle
4.812670,854.311200,497.193000,0.131740,66.361891,middle
4.995280,862.795662,464.933942,0.427020,33.356152,middle
5.487980,1235.575600,483.014000,0.113870,373.218128,right
5.618460,1238.227200,491.914500,0.016570,9.287082,right
5.667930,1292.981550,524.902875,0.262000,63.923953,right
5.962910,1292.854080,547.087800,0.164510,22.185291,right
6.160070,1285.821600,473.376750,0.065870,74.045761,right
6.357320,545.689200,709.495500,0.049310,776.883539,bottom_left
6.455520,386.687576,718.797882,0.329770,159.273509,bottom_left
6.803180,372.061200,714.530250,0.063760,15.236259,bottom_left
7.279050,846.247283,734.352983,0.490890,474.600234,bottom_middle
7.786990,842.142494,710.467059,0.295540,24.236061,bottom_middle
8.147910,1277.320800,740.449500,0.017610,436.209932,bottom_right
8.182170,1258.236000,704.613000,0.032510,40.601531,bottom_right
8.230810,1209.605600,737.325750,0.114380,58.609213,bottom_right
8.394910,1307.112000,761.079500,0.360900,100.358052,bottom_right
8.772840,1315.410600,737.665687,0.130720,24.840962,bottom_right
8.919720,1260.117600,771.372000,0.016380,64.756709,bottom_right
