subj,cond,AOI,duration,order
User 36,page3,bb,0.115290,1
User 36,page3,bb,0.148010,2
User 36,page3,bc,0.015840,3
User 36,page3,bb,0.066040,4
User 36,page3,bb,0.049780,5
User 36,page3,bb,0.361360,6
User 36,page3,bb,0.016170,7
User 36,page3,bb,0.229520,8
User 36,page3,bb,0.098390,9
User 36,page3,bc,0.114800,10
User 36,page3,bc,0.113250,11
User 36,page3,bc,0.016230,12
User 36,page3,bc,0.180790,13
User 36,page3,bc,0.115730,14
User 36,page3,bc,0.079890,15
User 36,page3,bb,0.016630,16
User 36,page3,bc,0.081640,17
User 36,page3,bc,0.114780,18
User 36,page3,bc,0.032560,19
User 36,page3,bc,0.017240,20
User 36,page3,bc,0.197020,21
User 36,page3,bc,0.016540,22
User 36,page3,bc,0.180840,23
User 36,page3,bc,0.081720,24
User 36,page3,bc,0.081940,25
User 36,page3,bc,0.016060,26
