subj,cond,AOI,duration,order
User 7,page2,bc,0.016610,1
User 7,page2,bc,0.033820,2
User 7,page2,bc,0.049680,3
User 7,page2,bc,0.018920,4
User 7,page2,bc,0.016600,5
User 7,page2,bc,0.111690,6
User 7,page2,bc,0.016600,7
User 7,page2,bc,0.345220,8
User 7,page2,bc,0.049190,9
User 7,page2,bc,0.327640,10
User 7,page2,bc,0.196900,11
User 7,page2,bc,0.196530,12
User 7,page2,bc,0.066770,13
User 7,page2,bc,0.031980,14
User 7,page2,cc,0.032340,15
User 7,page2,cc,0.178830,16
User 7,page2,bc,0.246460,17
User 7,page2,bc,0.345950,18
User 7,page2,bc,0.115350,19
User 7,page2,bc,0.080690,20
User 7,page2,bc,0.016480,21
User 7,page2,bb,0.295650,22
User 7,page2,bc,0.162600,23
User 7,page2,bc,0.049440,24
User 7,page2,bc,0.032960,25
User 7,page2,bc,0.082030,26
User 7,page2,bc,0.066040,27
User 7,page2,bc,0.443230,28
User 7,page2,cc,0.098520,29
User 7,page2,cc,0.032470,30
User 7,page2,bc,0.131830,31
User 7,page2,bc,0.109990,32
User 7,page2,bc,0.148070,33
User 7,page2,bc,0.081420,34
User 7,page2,bc,0.049190,35
User 7,page2,bc,0.049070,36
User 7,page2,cc,0.345100,37
User 7,page2,cc,0.016360,38
User 7,page2,cc,0.048090,39
User 7,page2,bc,0.049190,40
User 7,page2,bc,0.065680,41
User 7,page2,bc,0.016120,42
User 7,page2,cc,0.016600,43
User 7,page2,bc,0.098630,44
User 7,page2,bc,0.231070,45
User 7,page2,bc,0.114870,46
User 7,page2,bc,0.098260,47
User 7,page2,bc,0.017090,48
User 7,page2,bc,0.016850,49
User 7,page2,bc,0.098750,50
User 7,page2,bc,0.213630,51
User 7,page2,bc,0.326780,52
User 7,page2,bc,0.049320,53
User 7,page2,bc,0.083250,54
User 7,page2,bc,0.032840,55
User 7,page2,bc,0.016360,56
User 7,page2,bc,0.163820,57
User 7,page2,bc,0.476810,58
User 7,page2,cc,0.032710,59
User 7,page2,cc,0.081910,60
User 7,page2,cc,0.230220,61
User 7,page2,cc,0.049560,62
User 7,page2,cc,0.262580,63
User 7,page2,bc,0.082030,64
User 7,page2,bc,0.279670,65
User 7,page2,bc,0.164550,66
User 7,page2,bc,0.082030,67
User 7,page2,bc,0.229130,68
User 7,page2,bc,0.098390,69
User 7,page2,bc,0.048100,70
User 7,page2,bc,0.131350,71
User 7,page2,bc,0.016000,72
User 7,page2,bc,0.048950,73
User 7,page2,bc,0.016960,74
User 7,page2,bc,0.460080,75
User 7,page2,cc,0.130120,76
User 7,page2,cc,0.032710,77
User 7,page2,cc,0.032830,78
User 7,page2,cc,0.198000,79
User 7,page2,cb,0.296140,80
User 7,page2,cc,0.049080,81
User 7,page2,cc,0.147830,82
User 7,page2,cc,0.032600,83
User 7,page2,cc,0.032220,84
User 7,page2,cc,0.065550,85
User 7,page2,bc,0.427250,86
User 7,page2,bc,0.147460,87
User 7,page2,bc,0.031620,88
User 7,page2,bc,0.032470,89
User 7,page2,ac,0.016120,90
User 7,page2,bc,0.015010,91
User 7,page2,bc,0.131720,92
User 7,page2,bc,0.279060,93
User 7,page2,bc,0.018560,94
User 7,page2,bc,0.131710,95
User 7,page2,bc,0.016230,96
User 7,page2,bc,0.312380,97
User 7,page2,bc,0.032960,98
User 7,page2,bc,0.082270,99
User 7,page2,bc,0.097780,100
User 7,page2,cc,0.114870,101
User 7,page2,cc,0.197260,102
User 7,page2,cc,0.016360,103
User 7,page2,cc,0.033080,104
User 7,page2,cc,0.295900,105
User 7,page2,cc,0.034060,106
User 7,page2,cc,0.033080,107
User 7,page2,cc,0.131350,108
User 7,page2,cc,0.064700,109
User 7,page2,cc,0.015500,110
User 7,page2,bc,0.046510,111
User 7,page2,bc,0.197140,112
User 7,page2,cc,0.033210,113
User 7,page2,cc,0.393680,114
User 7,page2,cc,0.312500,115
User 7,page2,cc,1.331300,116
User 7,page2,cc,0.133670,117
User 7,page2,cc,0.193600,118
User 7,page2,cc,0.081670,119
User 7,page2,cc,0.082030,120
User 7,page2,cc,0.213500,121
User 7,page2,bc,0.067630,122
User 7,page2,bc,0.033080,123
User 7,page2,bc,0.229490,124
User 7,page2,bc,0.016730,125
User 7,page2,bc,0.048950,126
User 7,page2,bc,0.016110,127
User 7,page2,bc,0.032720,128
User 7,page2,bc,0.099000,129
User 7,page2,bc,0.032710,130
User 7,page2,bc,0.016240,131
User 7,page2,bc,0.098390,132
User 7,page2,bc,0.425170,133
User 7,page2,bc,0.032710,134
User 7,page2,bc,0.065190,135
User 7,page2,bc,0.016360,136
User 7,page2,cc,0.033330,137
User 7,page2,bc,0.032470,138
User 7,page2,cc,0.048590,139
User 7,page2,cc,0.115970,140
User 7,page2,cc,0.296880,141
User 7,page2,bc,0.147340,142
User 7,page2,bc,0.099250,143
User 7,page2,bc,0.098760,144
User 7,page2,bc,0.032220,145
User 7,page2,bc,0.032960,146
User 7,page2,bc,0.031860,147
User 7,page2,bc,0.016480,148
User 7,page2,bc,0.246340,149
User 7,page2,bc,0.098640,150
User 7,page2,bc,0.131220,151
User 7,page2,bc,0.164180,152
User 7,page2,bc,0.016840,153
User 7,page2,bc,0.065550,154
User 7,page2,bc,0.016480,155
User 7,page2,bc,0.016840,156
User 7,page2,bc,0.410280,157
User 7,page2,cc,0.016720,158
User 7,page2,cc,0.017330,159
User 7,page2,bc,0.032830,160
User 7,page2,cc,0.048340,161
User 7,page2,bc,0.492680,162
User 7,page2,cc,0.032960,163
User 7,page2,cc,0.064580,164
User 7,page2,cc,0.032710,165
User 7,page2,cc,0.017340,166
User 7,page2,bc,0.147460,167
User 7,page2,bc,0.361450,168
User 7,page2,cc,0.098510,169
User 7,page2,cc,0.032590,170
User 7,page2,cc,0.016600,171
User 7,page2,cc,0.147580,172
User 7,page2,cc,0.016600,173
User 7,page2,cc,0.131470,174
User 7,page2,bc,0.197020,175
User 7,page2,cc,0.328610,176
User 7,page2,cc,0.131600,177
User 7,page2,cc,0.196900,178
User 7,page2,cc,0.047970,179
User 7,page2,cc,0.016360,180
User 7,page2,cc,0.049200,181
User 7,page2,cc,0.377570,182
User 7,page2,cc,0.098760,183
User 7,page2,cc,0.344840,184
User 7,page2,bc,0.083980,185
User 7,page2,bc,0.197140,186
User 7,page2,bc,0.114250,187
User 7,page2,bc,0.180060,188
User 7,page2,bc,0.247190,189
User 7,page2,bc,0.081910,190
User 7,page2,bc,0.016360,191
User 7,page2,bc,0.016960,192
User 7,page2,bc,0.031860,193
User 7,page2,bc,0.020510,194
User 7,page2,bc,0.246580,195
User 7,page2,bc,0.016120,196
User 7,page2,bc,0.017090,197
User 7,page2,bc,0.016850,198
User 7,page2,bc,0.130860,199
User 7,page2,bc,0.051030,200
User 7,page2,bc,0.161860,201
User 7,page2,bc,0.114380,202
User 7,page2,bc,0.084220,203
User 7,page2,bc,0.608160,204
User 7,page2,bc,0.246460,205
User 7,page2,cc,0.016850,206
User 7,page2,cc,0.032470,207
User 7,page2,cc,0.377440,208
User 7,page2,cc,0.147830,209
User 7,page2,cc,0.049190,210
User 7,page2,cc,0.394160,211
User 7,page2,cc,0.246580,212
User 7,page2,cc,0.048710,213
User 7,page2,cc,0.147950,214
