subj,cond,AOI,duration,order
User 2,page2,ca,0.032290,1
User 2,page2,ca,0.082090,2
User 2,page2,ca,0.033050,3
User 2,page2,ca,0.032800,4
User 2,page2,bb,0.031950,5
User 2,page2,bb,0.016180,6
User 2,page2,ba,1.034790,7
User 2,page2,ba,0.149750,8
User 2,page2,ba,0.129270,9
User 2,page2,ba,0.049260,10
User 2,page2,ba,0.623900,11
User 2,page2,ba,0.378140,12
User 2,page2,ba,0.098510,13
User 2,page2,ba,0.147680,14
User 2,page2,ba,0.147910,15
User 2,page2,ba,0.886350,16
User 2,page2,ba,0.082160,17
User 2,page2,ba,0.016330,18
User 2,page2,ba,0.016510,19
User 2,page2,ba,0.097410,20
User 2,page2,ba,0.523350,21
User 2,page2,ca,0.032380,22
User 2,page2,ba,0.147890,23
User 2,page2,ba,0.655180,24
User 2,page2,ba,0.147830,25
User 2,page2,ba,0.016660,26
User 2,page2,ba,0.048860,27
User 2,page2,ba,0.051020,28
User 2,page2,ba,0.032320,29
User 2,page2,ca,0.115450,30
User 2,page2,ba,0.296290,31
User 2,page2,cc,0.048770,32
User 2,page2,bc,0.033050,33
User 2,page2,cc,0.016780,34
User 2,page2,cc,0.066560,35
User 2,page2,cc,0.049070,36
User 2,page2,cc,0.081330,37
User 2,page2,cc,0.048920,38
User 2,page2,cc,0.016690,39
User 2,page2,cc,0.082850,40
User 2,page2,cc,0.049990,41
User 2,page2,bb,0.016360,42
User 2,page2,bb,0.097910,43
User 2,page2,bb,0.098420,44
User 2,page2,bb,0.097140,45
User 2,page2,bb,0.015990,46
User 2,page2,bc,0.015710,47
User 2,page2,bb,0.016330,48
User 2,page2,bb,0.016700,49
User 2,page2,cc,0.030270,50
User 2,page2,cc,0.016540,51
User 2,page2,cb,0.032500,52
User 2,page2,cc,0.050020,53
User 2,page2,cc,0.065950,54
User 2,page2,cc,0.081820,55
User 2,page2,cb,0.032470,56
User 2,page2,bb,0.016930,57
User 2,page2,bb,0.016850,58
User 2,page2,bb,0.017090,59
User 2,page2,bb,0.016540,60
User 2,page2,bb,0.048640,61
User 2,page2,bb,0.130430,62
User 2,page2,cb,0.016330,63
User 2,page2,cc,0.032530,64
User 2,page2,cc,0.017000,65
User 2,page2,cc,0.016210,66
User 2,page2,cc,0.032190,67
User 2,page2,cb,0.180690,68
User 2,page2,cb,0.016790,69
User 2,page2,bb,0.032620,70
User 2,page2,bb,0.017980,71
User 2,page2,bb,0.016390,72
User 2,page2,bb,0.115020,73
User 2,page2,bb,0.065100,74
User 2,page2,ca,0.016540,75
User 2,page2,bb,0.016290,76
User 2,page2,bb,0.082550,77
User 2,page2,bb,0.082400,78
User 2,page2,bb,0.015590,79
User 2,page2,cb,0.017280,80
User 2,page2,cb,0.099850,81
User 2,page2,cb,0.015500,82
User 2,page2,cb,0.016900,83
User 2,page2,cc,0.016170,84
User 2,page2,cb,0.048620,85
User 2,page2,cb,0.018010,86
User 2,page2,cb,0.015540,87
User 2,page2,cb,0.016390,88
User 2,page2,cb,0.015560,89
User 2,page2,cb,0.015800,90
User 2,page2,cb,0.016150,91
User 2,page2,cc,0.064570,92
User 2,page2,cb,0.016020,93
User 2,page2,cb,0.098910,94
User 2,page2,cb,0.032410,95
User 2,page2,cb,0.031620,96
User 2,page2,cb,0.065700,97
User 2,page2,cb,0.016480,98
User 2,page2,bb,0.017090,99
User 2,page2,bb,0.148220,100
User 2,page2,bb,0.130740,101
User 2,page2,bb,0.049340,102
User 2,page2,bb,0.081550,103
User 2,page2,bb,0.032320,104
User 2,page2,bb,0.033300,105
User 2,page2,bb,0.049460,106
User 2,page2,bb,0.028840,107
User 2,page2,bb,0.081240,108
User 2,page2,bb,0.016660,109
User 2,page2,cb,0.015990,110
User 2,page2,cc,0.016450,111
User 2,page2,cb,0.147460,112
User 2,page2,cb,0.064700,113
User 2,page2,cb,0.049200,114
User 2,page2,cb,0.032500,115
User 2,page2,cb,0.016840,116
User 2,page2,cb,0.016360,117
User 2,page2,cb,0.048950,118
User 2,page2,cb,0.032930,119
User 2,page2,cb,0.032010,120
User 2,page2,cb,0.032440,121
User 2,page2,cb,0.048860,122
User 2,page2,cc,0.016540,123
User 2,page2,cb,0.032380,124
User 2,page2,cb,0.033690,125
User 2,page2,cb,0.033360,126
User 2,page2,cb,0.082240,127
User 2,page2,cb,0.031280,128
User 2,page2,bb,0.016320,129
User 2,page2,bb,0.065860,130
User 2,page2,bb,0.049250,131
User 2,page2,bb,0.065490,132
