subj,cond,AOI,duration,order
User 38,page3,bb,0.016330,1
User 38,page3,bb,0.016760,2
User 38,page3,bc,0.049350,3
User 38,page3,bb,0.131100,4
User 38,page3,cc,0.246490,5
User 38,page3,cc,0.081940,6
User 38,page3,cc,0.065520,7
User 38,page3,cc,0.016090,8
User 38,page3,cc,0.279510,9
User 38,page3,bc,0.214420,10
User 38,page3,bc,0.016290,11
User 38,page3,bc,0.016290,12
User 38,page3,cc,0.014800,13
User 38,page3,cc,0.147730,14
User 38,page3,bc,0.031010,15
User 38,page3,bc,0.279080,16
User 38,page3,bc,0.065760,17
User 38,page3,bc,0.114900,18
User 38,page3,cc,0.016840,19
User 38,page3,bc,0.016700,20
User 38,page3,cc,0.132940,21
User 38,page3,cc,0.196740,22
User 38,page3,bc,0.114740,23
User 38,page3,bc,0.032780,24
User 38,page3,bc,0.215970,25
User 38,page3,bc,0.015870,26
User 38,page3,bc,0.146390,27
User 38,page3,bb,0.049140,28
User 38,page3,bb,0.016300,29
User 38,page3,bc,0.051480,30
User 38,page3,bc,0.016480,31
User 38,page3,bc,0.033930,32
User 38,page3,bc,0.048250,33
User 38,page3,bb,0.014710,34
User 38,page3,bc,0.195440,35
User 38,page3,bc,0.065890,36
User 38,page3,bc,0.016300,37
User 38,page3,bc,0.115170,38
User 38,page3,cc,0.181710,39
User 38,page3,cb,0.131740,40
User 38,page3,cc,0.163870,41
User 38,page3,bc,0.065770,42
User 38,page3,bb,0.032840,43
User 38,page3,bb,0.032780,44
User 38,page3,bc,0.065620,45
User 38,page3,bb,0.461700,46
User 38,page3,bc,0.164340,47
User 38,page3,cc,0.017550,48
User 38,page3,cb,0.032510,49
User 38,page3,cb,0.081970,50
User 38,page3,cb,0.032780,51
User 38,page3,cb,0.359440,52
User 38,page3,bb,0.262690,53
User 38,page3,bb,0.147060,54
User 38,page3,bb,0.085140,55
User 38,page3,bb,0.016300,56
User 38,page3,bb,0.179620,57
User 38,page3,bb,0.016510,58
User 38,page3,bc,0.296020,59
User 38,page3,bc,0.016390,60
User 38,page3,bb,0.213230,61
User 38,page3,bb,0.032800,62
User 38,page3,bb,0.065590,63
User 38,page3,bb,0.033410,64
User 38,page3,bb,0.016170,65
User 38,page3,bb,0.198030,66
User 38,page3,bb,0.015190,67
User 38,page3,bb,0.048340,68
User 38,page3,ba,0.067350,69
User 38,page3,ba,0.016360,70
User 38,page3,ba,0.049280,71
User 38,page3,bc,0.049260,72
User 38,page3,bc,0.082460,73
User 38,page3,cc,0.016150,74
User 38,page3,bc,0.164220,75
User 38,page3,bc,0.016450,76
User 38,page3,bc,0.016450,77
User 38,page3,bc,0.049750,78
User 38,page3,bc,0.032750,79
User 38,page3,bc,0.032680,80
User 38,page3,bc,0.016240,81
User 38,page3,bc,0.016290,82
User 38,page3,bc,0.049130,83
User 38,page3,cc,0.014710,84
User 38,page3,bc,0.016550,85
User 38,page3,bc,0.115260,86
User 38,page3,bc,0.033630,87
User 38,page3,bb,0.015350,88
User 38,page3,bb,0.114810,89
User 38,page3,bc,0.016630,90
User 38,page3,bb,0.065650,91
User 38,page3,bb,0.312050,92
User 38,page3,bb,0.016720,93
