subj,cond,AOI,duration,order
User 9,page1,ca,0.033450,1
User 9,page1,ca,0.032470,2
User 9,page1,ca,0.048830,3
User 9,page1,bc,0.099610,4
User 9,page1,bc,0.049800,5
User 9,page1,bc,0.132080,6
User 9,page1,bc,0.231200,7
User 9,page1,bc,0.115480,8
User 9,page1,bc,0.131590,9
User 9,page1,bc,0.263430,10
User 9,page1,bc,0.100590,11
User 9,page1,bc,0.066160,12
User 9,page1,bc,0.032710,13
User 9,page1,bc,0.016600,14
User 9,page1,cc,0.015870,15
User 9,page1,cc,0.097900,16
User 9,page1,cc,0.047860,17
User 9,page1,cc,0.016360,18
User 9,page1,cc,0.016110,19
User 9,page1,cc,0.066160,20
User 9,page1,bc,0.015630,21
User 9,page1,bc,0.067380,22
User 9,page1,bc,0.098140,23
User 9,page1,bc,0.049800,24
User 9,page1,bc,0.031500,25
User 9,page1,bc,0.049070,26
User 9,page1,cc,0.150870,27
User 9,page1,cc,0.146720,28
User 9,page1,bc,0.098380,29
User 9,page1,bc,0.132810,30
User 9,page1,bc,0.033200,31
User 9,page1,bc,0.100090,32
User 9,page1,cc,0.197760,33
User 9,page1,cc,0.033450,34
User 9,page1,bc,0.032720,35
User 9,page1,cc,0.016120,36
User 9,page1,bc,0.016350,37
User 9,page1,bb,0.081780,38
User 9,page1,bc,0.016850,39
User 9,page1,bb,0.037600,40
User 9,page1,bc,0.016360,41
User 9,page1,bb,0.016110,42
User 9,page1,bb,0.130370,43
User 9,page1,bc,0.016120,44
User 9,page1,bb,0.048830,45
User 9,page1,bc,0.230710,46
User 9,page1,bc,0.132080,47
User 9,page1,bc,0.132570,48
User 9,page1,bc,0.198480,49
User 9,page1,cc,0.015630,50
User 9,page1,cc,0.328860,51
User 9,page1,cc,0.098390,52
User 9,page1,cc,0.493410,53
User 9,page1,bc,0.164800,54
User 9,page1,bc,0.132320,55
User 9,page1,bc,0.065920,56
User 9,page1,cc,0.197030,57
User 9,page1,cc,0.180660,58
User 9,page1,cc,0.097650,59
User 9,page1,bc,0.148430,60
User 9,page1,bc,0.065920,61
User 9,page1,bc,0.049320,62
User 9,page1,cc,0.081540,63
User 9,page1,cc,0.064690,64
User 9,page1,cc,0.032220,65
User 9,page1,cc,0.033200,66
User 9,page1,cc,0.033200,67
User 9,page1,cc,0.083010,68
User 9,page1,cc,0.048340,69
User 9,page1,bc,0.148680,70
User 9,page1,bc,0.017090,71
User 9,page1,bc,0.263430,72
User 9,page1,bc,0.017090,73
User 9,page1,bc,0.049070,74
User 9,page1,cc,0.049320,75
User 9,page1,cc,0.033690,76
User 9,page1,cc,0.213380,77
User 9,page1,cc,0.049320,78
User 9,page1,cc,0.098380,79
User 9,page1,bc,0.248290,80
User 9,page1,bc,0.016850,81
User 9,page1,bc,0.130860,82
User 9,page1,bc,0.081300,83
User 9,page1,bb,0.016850,84
User 9,page1,bb,0.131840,85
User 9,page1,bb,0.165280,86
User 9,page1,bb,0.015620,87
User 9,page1,bb,0.114990,88
User 9,page1,bb,0.065430,89
User 9,page1,bb,0.083010,90
User 9,page1,cb,0.048820,91
User 9,page1,cb,0.017090,92
User 9,page1,cb,0.016110,93
User 9,page1,cb,0.033200,94
User 9,page1,cb,0.147950,95
User 9,page1,cb,0.147460,96
User 9,page1,cb,0.082030,97
User 9,page1,cb,0.132080,98
User 9,page1,bb,0.017090,99
User 9,page1,bb,0.049320,100
User 9,page1,bb,0.196530,101
User 9,page1,bc,0.360600,102
User 9,page1,bc,0.246830,103
User 9,page1,cc,0.165040,104
User 9,page1,cc,0.017820,105
User 9,page1,cb,0.066160,106
User 9,page1,cc,0.015870,107
User 9,page1,cc,0.082030,108
User 9,page1,cc,0.181160,109
User 9,page1,cc,0.033930,110
User 9,page1,cc,0.394530,111
User 9,page1,cc,0.098630,112
User 9,page1,cb,0.261230,113
User 9,page1,bb,0.148440,114
User 9,page1,bb,0.115960,115
User 9,page1,bb,0.065430,116
User 9,page1,bb,0.016850,117
User 9,page1,cc,0.213140,118
User 9,page1,cb,0.017330,119
User 9,page1,cc,0.028560,120
User 9,page1,cb,0.016600,121
User 9,page1,cc,0.032470,122
User 9,page1,cb,0.017090,123
User 9,page1,cc,0.082270,124
User 9,page1,cb,0.117430,125
User 9,page1,cb,0.049310,126
User 9,page1,cc,0.017580,127
User 9,page1,cb,0.016600,128
User 9,page1,cc,0.016850,129
User 9,page1,cb,0.032710,130
User 9,page1,cc,0.030510,131
User 9,page1,bb,0.230220,132
User 9,page1,bb,0.065680,133
User 9,page1,bc,0.032960,134
User 9,page1,bb,0.147710,135
User 9,page1,cb,0.065670,136
User 9,page1,cc,0.032710,137
User 9,page1,cc,0.084720,138
User 9,page1,bb,0.145500,139
User 9,page1,bb,0.016360,140
User 9,page1,bb,0.115960,141
User 9,page1,bb,0.077150,142
User 9,page1,bb,0.065670,143
User 9,page1,bb,0.213870,144
User 9,page1,bb,0.130860,145
User 9,page1,bb,0.015870,146
User 9,page1,bb,0.017090,147
User 9,page1,bb,0.015630,148
User 9,page1,bb,0.197020,149
User 9,page1,cb,0.017090,150
User 9,page1,cc,0.035400,151
User 9,page1,cb,0.016600,152
User 9,page1,cb,0.016600,153
User 9,page1,bb,0.230470,154
User 9,page1,cb,0.016120,155
User 9,page1,cb,0.213630,156
User 9,page1,cc,0.032720,157
User 9,page1,cb,0.032710,158
User 9,page1,cb,0.032960,159
User 9,page1,bb,0.031500,160
User 9,page1,bb,0.065920,161
User 9,page1,bb,0.015870,162
User 9,page1,bb,0.098140,163
User 9,page1,bb,0.065190,164
User 9,page1,bb,0.049560,165
User 9,page1,bb,0.015630,166
User 9,page1,bc,0.016110,167
User 9,page1,bb,0.147950,168
User 9,page1,bb,0.180910,169
User 9,page1,cb,0.016600,170
User 9,page1,cb,0.115480,171
User 9,page1,cb,0.017090,172
User 9,page1,cb,0.015380,173
User 9,page1,ca,0.032470,174
User 9,page1,bb,0.016360,175
User 9,page1,bb,0.016600,176
User 9,page1,bb,0.049320,177
User 9,page1,bb,0.015380,178
User 9,page1,bb,0.051510,179
User 9,page1,bb,0.017090,180
User 9,page1,bb,0.082030,181
User 9,page1,cb,0.114990,182
User 9,page1,cb,0.031740,183
User 9,page1,cb,0.081300,184
User 9,page1,cb,0.032960,185
User 9,page1,cb,0.032470,186
User 9,page1,cb,0.033940,187
User 9,page1,cb,0.032220,188
User 9,page1,cb,0.031010,189
User 9,page1,cb,0.114250,190
User 9,page1,cb,0.015620,191
User 9,page1,cb,0.016360,192
User 9,page1,cb,0.049810,193
User 9,page1,cb,0.016840,194
User 9,page1,cb,0.049320,195
User 9,page1,cb,0.017570,196
User 9,page1,cb,0.032720,197
User 9,page1,cb,0.082520,198
User 9,page1,cb,0.016850,199
User 9,page1,cb,0.032710,200
User 9,page1,cb,0.015620,201
User 9,page1,cb,0.016350,202
User 9,page1,cb,0.048090,203
User 9,page1,cb,0.082030,204
User 9,page1,cb,0.049320,205
User 9,page1,cb,0.016600,206
User 9,page1,cb,0.065670,207
User 9,page1,cb,0.032230,208
User 9,page1,cb,0.033940,209
User 9,page1,cb,0.016350,210
User 9,page1,cb,0.016110,211
User 9,page1,bb,0.229490,212
User 9,page1,bb,0.015620,213
User 9,page1,bb,0.017090,214
User 9,page1,bb,0.032720,215
User 9,page1,bb,0.016600,216
User 9,page1,bb,0.032710,217
User 9,page1,bb,0.049800,218
User 9,page1,bb,0.229000,219
User 9,page1,bb,0.049070,220
User 9,page1,bb,0.049320,221
User 9,page1,bb,0.116210,222
User 9,page1,cb,0.035650,223
User 9,page1,cb,0.032960,224
User 9,page1,cb,0.013670,225
User 9,page1,cb,0.081790,226
User 9,page1,cb,0.016120,227
User 9,page1,cb,0.046870,228
User 9,page1,cb,0.034430,229
User 9,page1,cb,0.032470,230
User 9,page1,cb,0.034920,231
User 9,page1,cb,0.048830,232
User 9,page1,cb,0.033200,233
User 9,page1,cb,0.016600,234
User 9,page1,cb,0.017090,235
User 9,page1,cb,0.098390,236
User 9,page1,cb,0.032710,237
User 9,page1,cb,0.033690,238
User 9,page1,bb,0.033200,239
User 9,page1,bb,0.082030,240
User 9,page1,bb,0.016360,241
User 9,page1,bb,0.098140,242
User 9,page1,bb,0.065680,243
User 9,page1,bb,0.065920,244
User 9,page1,bb,0.017570,245
User 9,page1,bb,0.081060,246
User 9,page1,bb,0.116210,247
User 9,page1,bb,0.016350,248
User 9,page1,bb,0.065430,249
User 9,page1,bb,0.017340,250
User 9,page1,bb,0.329110,251
User 9,page1,cb,0.049320,252
User 9,page1,bb,0.164310,253
User 9,page1,bb,0.016600,254
User 9,page1,bb,0.032470,255
User 9,page1,bb,0.050050,256
User 9,page1,bb,0.032220,257
User 9,page1,bb,0.066650,258
User 9,page1,cb,0.015860,259
User 9,page1,cb,0.016600,260
User 9,page1,cb,0.049810,261
User 9,page1,cb,0.115480,262
User 9,page1,cb,0.016360,263
User 9,page1,cb,0.016850,264
User 9,page1,cb,0.015630,265
User 9,page1,cb,0.148190,266
User 9,page1,cb,0.066650,267
User 9,page1,cb,0.049070,268
User 9,page1,bb,0.081780,269
User 9,page1,bb,0.017580,270
User 9,page1,bb,0.016360,271
User 9,page1,bb,0.049310,272
User 9,page1,cb,0.047600,273
User 9,page1,cb,0.031500,274
User 9,page1,cb,0.017580,275
User 9,page1,ca,0.048580,276
User 9,page1,ba,0.032710,277
User 9,page1,cb,0.016610,278
User 9,page1,cb,0.049560,279
User 9,page1,cb,0.016600,280
User 9,page1,cb,0.066900,281
User 9,page1,cb,0.017340,282
User 9,page1,cb,0.164300,283
User 9,page1,cb,0.098630,284
User 9,page1,cb,0.032710,285
User 9,page1,cb,0.066170,286
User 9,page1,cb,0.033200,287
User 9,page1,cb,0.033210,288
User 9,page1,bb,0.011470,289
User 9,page1,bb,0.098390,290
User 9,page1,bb,0.016600,291
User 9,page1,bb,0.016360,292
User 9,page1,bb,0.016120,293
User 9,page1,bb,0.147710,294
User 9,page1,bb,0.280030,295
User 9,page1,bb,0.015870,296
User 9,page1,bb,0.033440,297
User 9,page1,bb,0.032470,298
User 9,page1,bb,0.049560,299
User 9,page1,cb,0.032470,300
User 9,page1,cb,0.080320,301
User 9,page1,cb,0.065430,302
User 9,page1,cb,0.015630,303
User 9,page1,cb,0.015870,304
User 9,page1,cb,0.312010,305
User 9,page1,bb,0.033210,306
User 9,page1,bb,0.065680,307
User 9,page1,bb,0.015630,308
User 9,page1,bb,0.032470,309
User 9,page1,bb,0.016360,310
User 9,page1,cb,0.164060,311
User 9,page1,cb,0.016600,312
User 9,page1,cb,0.013670,313
User 9,page1,cb,0.065680,314
User 9,page1,bb,0.016110,315
User 9,page1,ba,0.016360,316
User 9,page1,ba,0.065920,317
User 9,page1,bb,0.032470,318
User 9,page1,ba,0.016110,319
User 9,page1,ba,0.032950,320
User 9,page1,bb,0.065920,321
User 9,page1,ba,0.082030,322
User 9,page1,bb,0.082520,323
User 9,page1,bb,0.017580,324
User 9,page1,bb,0.017090,325
User 9,page1,ba,0.049310,326
User 9,page1,ca,0.048830,327
User 9,page1,bb,0.016110,328
User 9,page1,ba,0.015620,329
User 9,page1,ba,0.032470,330
User 9,page1,ba,0.032720,331
User 9,page1,ba,0.065920,332
User 9,page1,ba,0.015870,333
User 9,page1,ba,0.032960,334
User 9,page1,ba,0.032960,335
User 9,page1,ba,0.032960,336
User 9,page1,ba,0.047360,337
User 9,page1,ba,0.017090,338
User 9,page1,ca,0.098630,339
User 9,page1,cb,0.015620,340
User 9,page1,ca,0.049560,341
User 9,page1,ca,0.263920,342
User 9,page1,cb,0.098880,343
User 9,page1,ba,0.032720,344
User 9,page1,bb,0.066890,345
User 9,page1,ba,0.015870,346
User 9,page1,bb,0.015380,347
User 9,page1,bb,0.016350,348
User 9,page1,bb,0.016600,349
User 9,page1,ca,0.016600,350
User 9,page1,cb,0.016600,351
User 9,page1,ca,0.016110,352
User 9,page1,ca,0.032710,353
User 9,page1,ca,0.065920,354
User 9,page1,ca,0.049310,355
User 9,page1,ca,0.032720,356
User 9,page1,ca,0.015620,357
User 9,page1,ca,0.048830,358
User 9,page1,ca,0.032960,359
User 9,page1,cb,0.050290,360
User 9,page1,ca,0.016600,361
User 9,page1,ca,0.016110,362
User 9,page1,ca,0.016360,363
User 9,page1,ca,0.065190,364
User 9,page1,ca,0.015620,365
User 9,page1,ba,0.016840,366
User 9,page1,ba,0.018550,367
User 9,page1,ba,0.048830,368
User 9,page1,ba,0.015620,369
User 9,page1,ba,0.018070,370
User 9,page1,ba,0.015380,371
User 9,page1,ca,0.015870,372
User 9,page1,ca,0.020020,373
User 9,page1,ca,0.015870,374
User 9,page1,ca,0.032720,375
User 9,page1,cb,0.050540,376
User 9,page1,ca,0.146240,377
User 9,page1,ca,0.016840,378
User 9,page1,ca,0.016360,379
User 9,page1,ca,0.015620,380
User 9,page1,ba,0.016600,381
User 9,page1,ba,0.016110,382
User 9,page1,ba,0.014160,383
User 9,page1,ba,0.082770,384
User 9,page1,ca,0.033690,385
User 9,page1,ca,0.016350,386
User 9,page1,ca,0.016600,387
User 9,page1,ca,0.080810,388
User 9,page1,ca,0.018550,389
User 9,page1,ca,0.016350,390
User 9,page1,ca,0.017830,391
User 9,page1,ca,0.016110,392
User 9,page1,ca,0.015870,393
User 9,page1,ca,0.050050,394
User 9,page1,ca,0.016850,395
User 9,page1,ba,0.016360,396
User 9,page1,ba,0.035400,397
User 9,page1,ba,0.011960,398
User 9,page1,ba,0.016110,399
User 9,page1,ba,0.097900,400
User 9,page1,ba,0.131110,401
User 9,page1,ba,0.114990,402
User 9,page1,ca,0.016610,403
User 9,page1,ca,0.081790,404
User 9,page1,ca,0.034420,405
User 9,page1,ca,0.063480,406
User 9,page1,ca,0.016600,407
User 9,page1,ca,0.033450,408
User 9,page1,ca,0.015870,409
User 9,page1,ca,0.017570,410
User 9,page1,ca,0.016600,411
User 9,page1,ca,0.031980,412
User 9,page1,ca,0.015870,413
User 9,page1,ca,0.032720,414
User 9,page1,ca,0.034430,415
User 9,page1,ca,0.016110,416
User 9,page1,ca,0.015620,417
User 9,page1,ca,0.016110,418
User 9,page1,ca,0.032230,419
User 9,page1,ca,0.082520,420
User 9,page1,cb,0.033200,421
User 9,page1,ca,0.016350,422
User 9,page1,ca,0.016600,423
User 9,page1,ca,0.016350,424
User 9,page1,ca,0.019280,425
User 9,page1,ca,0.048340,426
User 9,page1,ba,0.065920,427
User 9,page1,ba,0.031010,428
User 9,page1,ba,0.016360,429
User 9,page1,ba,0.082030,430
User 9,page1,ba,0.016120,431
User 9,page1,ca,0.031990,432
User 9,page1,ca,0.100580,433
User 9,page1,ca,0.031250,434
User 9,page1,ca,0.030520,435
User 9,page1,ba,0.033690,436
User 9,page1,ba,0.033210,437
User 9,page1,ba,0.034670,438
User 9,page1,ba,0.033200,439
User 9,page1,ca,0.130860,440
User 9,page1,ba,0.082520,441
User 9,page1,ba,0.032710,442
User 9,page1,ca,0.016600,443
User 9,page1,ca,0.017580,444
User 9,page1,ca,0.015140,445
User 9,page1,ca,0.016360,446
User 9,page1,ca,0.032220,447
User 9,page1,ca,0.097900,448
User 9,page1,ba,0.032230,449
User 9,page1,ba,0.050290,450
User 9,page1,ba,0.032720,451
User 9,page1,ba,0.049320,452
User 9,page1,ba,0.081300,453
User 9,page1,ca,0.098630,454
User 9,page1,ba,0.015870,455
User 9,page1,ba,0.016360,456
User 9,page1,ca,0.030760,457
User 9,page1,ba,0.016840,458
User 9,page1,bb,0.014160,459
User 9,page1,ca,0.115960,460
User 9,page1,ca,0.131590,461
User 9,page1,ba,0.016360,462
User 9,page1,ba,0.016110,463
User 9,page1,ba,0.032470,464
User 9,page1,ba,0.082280,465
User 9,page1,ba,0.016600,466
User 9,page1,ba,0.015870,467
User 9,page1,ba,0.018060,468
User 9,page1,ba,0.033200,469
User 9,page1,ca,0.066160,470
User 9,page1,ca,0.016600,471
User 9,page1,ca,0.065910,472
User 9,page1,ba,0.049320,473
User 9,page1,ba,0.032720,474
User 9,page1,ba,0.032710,475
User 9,page1,ba,0.032480,476
User 9,page1,ba,0.115730,477
User 9,page1,ca,0.015630,478
User 9,page1,ca,0.132330,479
User 9,page1,ca,0.082280,480
User 9,page1,ca,0.097900,481
User 9,page1,ca,0.048830,482
User 9,page1,ca,0.049800,483
User 9,page1,ca,0.016120,484
User 9,page1,ca,0.016850,485
User 9,page1,ca,0.016360,486
User 9,page1,ca,0.015870,487
User 9,page1,ca,0.049080,488
User 9,page1,ca,0.017090,489
User 9,page1,ca,0.015870,490
User 9,page1,ca,0.032470,491
User 9,page1,ca,0.030030,492
