subj,cond,AOI,duration,order
User 32,page1,ca,0.193850,1
User 32,page1,bc,0.016360,2
User 32,page1,bc,0.066650,3
User 32,page1,bc,0.114250,4
User 32,page1,bc,0.032720,5
User 32,page1,bc,0.016600,6
User 32,page1,bc,0.065190,7
User 32,page1,bc,0.098630,8
User 32,page1,bc,0.016600,9
User 32,page1,bc,0.082030,10
User 32,page1,bc,0.131600,11
User 32,page1,bc,0.066410,12
User 32,page1,bc,0.016110,13
User 32,page1,cc,0.279780,14
User 32,page1,cc,0.034180,15
User 32,page1,bc,0.030520,16
User 32,page1,cc,0.036130,17
User 32,page1,cc,0.064940,18
User 32,page1,cc,0.262940,19
User 32,page1,cc,0.015870,20
User 32,page1,cc,0.164310,21
User 32,page1,cc,0.279050,22
User 32,page1,cc,0.243900,23
User 32,page1,bc,0.574460,24
User 32,page1,bc,0.049070,25
User 32,page1,bc,0.197270,26
User 32,page1,bc,0.393790,27
User 32,page1,bc,0.016110,28
User 32,page1,bc,0.327640,29
User 32,page1,bc,0.016110,30
User 32,page1,bc,0.080810,31
User 32,page1,bc,0.363280,32
User 32,page1,bc,0.327880,33
User 32,page1,bc,0.280030,34
User 32,page1,bc,0.018550,35
User 32,page1,bc,0.015620,36
User 32,page1,bc,0.098150,37
User 32,page1,bc,0.082270,38
User 32,page1,bc,0.377690,39
User 32,page1,bc,0.246580,40
User 32,page1,cc,0.294680,41
User 32,page1,cc,0.016600,42
User 32,page1,cc,0.327880,43
User 32,page1,cc,0.016110,44
User 32,page1,bc,0.016610,45
User 32,page1,bc,0.162850,46
User 32,page1,bc,0.016600,47
User 32,page1,bc,0.049080,48
User 32,page1,bc,0.656980,49
User 32,page1,bc,0.216060,50
User 32,page1,bc,0.295410,51
User 32,page1,bc,0.098640,52
User 32,page1,bc,0.180910,53
User 32,page1,bc,0.180420,54
User 32,page1,bc,0.180670,55
User 32,page1,bc,0.313240,56
User 32,page1,cc,0.344970,57
User 32,page1,cc,0.328370,58
User 32,page1,cc,0.014160,59
User 32,page1,cc,0.361570,60
User 32,page1,cc,0.180660,61
User 32,page1,bc,0.197020,62
User 32,page1,bb,0.295410,63
User 32,page1,bc,0.180660,64
User 32,page1,bb,0.066650,65
User 32,page1,bc,0.016360,66
User 32,page1,bc,0.032710,67
User 32,page1,bb,0.032960,68
User 32,page1,bc,0.018320,69
User 32,page1,bc,0.129150,70
User 32,page1,bc,0.344980,71
User 32,page1,bb,0.083980,72
User 32,page1,bc,0.197260,73
User 32,page1,bc,0.164790,74
User 32,page1,bc,0.539550,75
User 32,page1,bc,0.295660,76
User 32,page1,bc,0.231690,77
User 32,page1,bc,0.342290,78
User 32,page1,bc,0.065910,79
User 32,page1,cc,0.229980,80
User 32,page1,cc,0.016110,81
User 32,page1,cc,0.229490,82
User 32,page1,cb,0.279050,83
User 32,page1,cb,0.362790,84
User 32,page1,bb,0.492180,85
User 32,page1,bb,0.789300,86
User 32,page1,bb,0.065910,87
User 32,page1,bb,0.114500,88
User 32,page1,bb,0.378410,89
User 32,page1,bb,0.228760,90
User 32,page1,bb,0.016600,91
User 32,page1,bb,0.032470,92
User 32,page1,bb,0.936530,93
User 32,page1,bb,0.229980,94
User 32,page1,bb,0.179930,95
User 32,page1,ca,0.312010,96
User 32,page1,ca,0.032470,97
User 32,page1,ca,0.032720,98
User 32,page1,ca,0.114990,99
User 32,page1,ba,0.016360,100
