0.049190 640.063200 260.946000 0.016610 288.005743 0.082090
0.147890 355.209812 218.450647 0.640440 470.412942 0.115720
0.904050 825.123600 196.785750 0.081610 287.236020 0.098630
1.084290 1112.339550 200.181187 0.443660 9.010569 0.016180
1.544130 1111.742306 209.171941 1.100650 802.828538 0.101440
2.746220 335.979280 415.873150 0.572380 408.681341 0.084050
3.402650 744.492000 404.134500 0.016910 34.997231 0.030270
3.449830 751.174200 438.487875 0.066410 409.831094 0.081720
3.597960 1160.838000 450.196687 0.198000 862.611187 0.114260
3.910220 321.501600 649.225500 0.033690 21.602153 0.018130
3.962040 340.972800 639.870000 0.030390 805.498825 0.460210
4.452640 1146.415200 649.404000 0.032160 540.845848 0.690130
5.174930 698.472218 346.317682 0.262750 380.482050 0.427190
5.864870 347.800800 198.682500 0.164300 22.191263 0.920290
6.949460 335.639400 217.244625 0.541810 27.566512 0.016480
7.507750 356.748000 234.974250 0.032840 50.653388 0.017150
7.557740 324.250338 196.119808 0.262690 424.136537 0.097840
7.918270 744.511950 253.321031 0.378730 347.481984 0.082030
8.379030 1091.989500 251.565562 0.196590 370.798008 0.098880
8.674500 721.965090 227.626087 1.921690 400.147293 0.116030
10.712220 1121.765723 210.973471 1.217470 378.167248 0.095820
12.025510 753.359040 296.337300 0.082090 456.552206 0.099000
12.206600 327.170975 460.055504 2.349860 407.544818 0.083310
14.639770 734.301018 441.673273 1.164860 419.062523 0.065490
15.870120 1151.732858 478.606418 1.132810 835.181154 2.352660
19.355590 352.581091 235.946136 0.622250 9.277965 0.130190
20.108030 351.177976 226.774882 0.986210 39.598663 0.016600
21.110840 360.074400 265.361250 0.032410 54.085294 0.016720
21.159970 341.045113 214.734130 0.426820 6.907006 0.016420
21.603210 346.304700 219.211125 0.164610 27.457915 0.328980
22.096800 347.994400 246.617000 0.475830 5.751356 0.016420
22.589050 347.216291 252.315477 0.443850 390.572152 0.065550
23.098450 733.097486 191.963929 2.973390 114.683791 0.033020
26.104860 716.604000 305.455500 0.017090 177.299568 0.065730
26.187680 702.744000 128.698500 0.130800 284.549070 0.280090
26.598570 753.748800 408.639000 0.016540 393.532947 0.130500
26.745610 1114.834306 252.160765 2.365600 269.767082 0.198970
29.310180 1229.440800 7.948500 0.014340 262.655488 0.049810
29.374330 1116.161053 244.920237 0.360900 749.106978 0.148250
29.883480 398.160000 458.545500 0.016120 18.900014 0.016110
29.915710 381.494400 467.460000 0.049560 42.823525 0.016480
29.981750 339.415364 459.509591 0.953130 100.161017 0.032650
30.967530 345.559200 559.482000 0.016660 102.415226 0.263490
31.247680 436.951200 513.261000 0.048770 96.821690 0.018370
31.314820 353.504819 464.157628 1.607730 21.475751 0.016290
32.938840 356.033400 485.484000 0.542420 367.562468 0.081850
33.563110 720.582000 438.510750 0.248050 47.208069 0.015320
33.826480 747.308800 477.424500 0.345520 43.241496 0.048520
34.220520 738.502800 435.089156 0.329350 6.617609 0.020500
34.570370 742.611840 440.276500 1.950630 10.965487 0.018920
36.539920 752.379600 435.293250 0.078980 22.867004 0.016720
36.635620 739.096145 453.906409 0.212890 375.764248 0.065800
36.914310 1114.310400 474.229636 0.197200 104.225756 0.016110
37.127620 1104.398400 577.983000 0.329840 118.739191 0.048220
37.505680 1104.744674 459.244314 2.251520 803.852476 0.116520
39.873720 337.966125 700.552125 0.539920 33.597657 0.016540
40.430180 334.257247 733.944441 0.693420 21.097950 0.374080
41.497680 352.427298 723.221908 1.249150 360.594220 0.065000
42.811830 711.984000 695.887500 0.115290 57.099292 0.016670
42.943790 768.843600 690.661125 0.196710 40.461004 0.033080
43.173580 782.107200 728.886375 0.361640 60.161624 0.032960
43.568180 741.462497 684.530664 1.083740 5.409733 0.016600
44.668520 736.974560 687.551200 0.591860 437.109008 0.065490
45.325870 762.468000 251.186250 0.032650 28.787449 0.016600
45.375120 739.418400 268.432500 0.016420 413.973563 0.065920
45.457460 735.193200 682.384500 0.196710 402.103854 0.082160
45.736330 1137.147709 693.342682 0.663020 442.708767 0.094120
46.493470 1399.658400 336.861000 0.031430 451.608463 0.068970
46.593870 1136.602277 703.946385 0.719670 3.762694 0.016900
47.330440 1134.333013 700.945000 0.821170 31.851017 0.016240
48.167850 1124.726400 670.577250 0.032960 45.363809 0.016600
48.217410 1160.784800 698.103000 0.049190 730.987966 0.133240
48.399840 562.226700 278.494125 0.163390 0.000000 0.133240
