subj,cond,AOI,duration,order
User 5,calib-verif,bb,0.049380,1
User 5,calib-verif,bb,0.130250,2
User 5,calib-verif,bb,0.048760,3
User 5,calib-verif,bc,0.016780,4
User 5,calib-verif,ac,0.049740,5
User 5,calib-verif,ac,0.362000,6
User 5,calib-verif,ac,0.177670,7
User 5,calib-verif,bc,0.049320,8
User 5,calib-verif,bc,0.098630,9
User 5,calib-verif,cc,0.394170,10
User 5,calib-verif,dc,0.114630,11
User 5,calib-verif,dc,0.081540,12
User 5,calib-verif,cc,0.018240,13
User 5,calib-verif,dc,0.032900,14
User 5,calib-verif,dc,0.098630,15
User 5,calib-verif,dc,0.016360,16
User 5,calib-verif,db,0.016050,17
User 5,calib-verif,db,0.063480,18
User 5,calib-verif,cb,0.014350,19
User 5,calib-verif,db,0.230710,20
User 5,calib-verif,db,0.147830,21
User 5,calib-verif,da,0.214720,22
User 5,calib-verif,da,0.014710,23
User 5,calib-verif,cb,0.016730,24
User 5,calib-verif,bb,0.166320,25
User 5,calib-verif,bb,0.409360,26
User 5,calib-verif,ba,0.048460,27
User 5,calib-verif,ab,0.145380,28
User 5,calib-verif,ab,0.016660,29
User 5,calib-verif,ab,0.016230,30
User 5,calib-verif,ab,0.345770,31
User 5,calib-verif,ba,0.016240,32
User 5,calib-verif,ba,0.033020,33
User 5,calib-verif,bb,0.081480,34
User 5,calib-verif,ca,0.033320,35
User 5,calib-verif,cb,0.032290,36
User 5,calib-verif,cb,0.247070,37
User 5,calib-verif,da,0.080750,38
User 5,calib-verif,ca,0.032890,39
User 5,calib-verif,da,0.066160,40
User 5,calib-verif,da,0.049620,41
User 5,calib-verif,da,0.067810,42
User 5,calib-verif,da,0.131720,43
User 5,calib-verif,da,0.033570,44
User 5,calib-verif,db,0.066280,45
