subj,cond,AOI,duration,order
User 26,page1,bc,0.133300,1
User 26,page1,bc,0.113280,2
User 26,page1,bc,0.066410,3
User 26,page1,bc,0.164550,4
User 26,page1,bc,0.131350,5
User 26,page1,bc,0.033210,6
User 26,page1,bc,0.034180,7
User 26,page1,bc,0.163090,8
User 26,page1,bc,0.016110,9
User 26,page1,bc,0.032710,10
User 26,page1,bc,0.098630,11
User 26,page1,bc,0.049320,12
User 26,page1,bc,0.032220,13
User 26,page1,bc,0.015620,14
User 26,page1,bc,0.081540,15
User 26,page1,cc,0.082030,16
User 26,page1,cc,0.081550,17
User 26,page1,cc,0.246590,18
User 26,page1,cc,0.163580,19
User 26,page1,bc,0.247560,20
User 26,page1,bc,0.049320,21
User 26,page1,bc,0.163570,22
User 26,page1,bc,0.016600,23
User 26,page1,bc,0.065430,24
User 26,page1,bc,0.197270,25
User 26,page1,bc,0.016610,26
User 26,page1,bc,0.032710,27
User 26,page1,bc,0.082030,28
User 26,page1,bc,0.065920,29
User 26,page1,bc,0.165530,30
User 26,page1,bc,0.015130,31
User 26,page1,bc,0.066400,32
User 26,page1,cc,0.163570,33
User 26,page1,cc,0.049800,34
User 26,page1,bc,0.130860,35
User 26,page1,cc,0.165040,36
User 26,page1,cc,0.017090,37
User 26,page1,cc,0.048340,38
User 26,page1,cc,0.082040,39
User 26,page1,cc,0.016110,40
User 26,page1,cc,0.065910,41
User 26,page1,cc,0.032710,42
User 26,page1,bc,0.032720,43
User 26,page1,bc,0.016600,44
User 26,page1,bc,0.133300,45
User 26,page1,bc,0.097650,46
User 26,page1,bc,0.031250,47
User 26,page1,bc,0.146980,48
User 26,page1,cc,0.015630,49
User 26,page1,cc,0.032710,50
User 26,page1,cc,0.247070,51
User 26,page1,cc,0.032720,52
User 26,page1,cc,0.032710,53
User 26,page1,cc,0.229980,54
User 26,page1,bc,0.247070,55
User 26,page1,bc,0.065920,56
User 26,page1,bc,0.098640,57
User 26,page1,bc,0.277830,58
User 26,page1,cc,0.016600,59
User 26,page1,bc,0.279300,60
User 26,page1,bc,0.083010,61
User 26,page1,cc,0.082510,62
User 26,page1,cc,0.207520,63
User 26,page1,cc,0.328610,64
User 26,page1,bc,0.296390,65
User 26,page1,bc,0.079100,66
User 26,page1,bc,0.065430,67
User 26,page1,bc,0.164060,68
User 26,page1,bc,0.180660,69
User 26,page1,cc,0.033690,70
User 26,page1,cc,0.169920,71
User 26,page1,cc,0.605960,72
User 26,page1,bc,0.049800,73
User 26,page1,bc,0.033210,74
User 26,page1,bc,0.082030,75
User 26,page1,bc,0.360350,76
User 26,page1,bc,0.065920,77
User 26,page1,bc,0.198730,78
User 26,page1,cc,0.295900,79
User 26,page1,cc,0.177240,80
User 26,page1,cc,0.066900,81
User 26,page1,bc,0.344730,82
User 26,page1,cc,0.032720,83
User 26,page1,cc,0.114740,84
User 26,page1,cc,0.180660,85
User 26,page1,bc,0.016600,86
User 26,page1,bc,0.246100,87
User 26,page1,bc,0.080070,88
User 26,page1,bc,0.016110,89
User 26,page1,bc,0.067870,90
User 26,page1,bc,0.015630,91
User 26,page1,bc,0.065910,92
User 26,page1,bc,0.082030,93
User 26,page1,cc,0.082030,94
User 26,page1,bc,0.099610,95
User 26,page1,bc,0.032710,96
User 26,page1,bc,0.098640,97
User 26,page1,bc,0.248540,98
User 26,page1,cc,0.344730,99
User 26,page1,bc,0.016600,100
User 26,page1,bc,0.098630,101
User 26,page1,bc,0.049310,102
User 26,page1,bc,0.031740,103
User 26,page1,bc,0.196290,104
User 26,page1,cc,0.163090,105
User 26,page1,cc,0.164550,106
User 26,page1,cc,0.032230,107
User 26,page1,bb,0.016110,108
User 26,page1,bb,0.097660,109
User 26,page1,cc,0.197260,110
User 26,page1,cb,0.049310,111
User 26,page1,bb,0.969240,112
User 26,page1,bc,0.033200,113
User 26,page1,bc,0.030270,114
User 26,page1,bc,0.129390,115
User 26,page1,cc,0.029780,116
User 26,page1,cc,0.277340,117
User 26,page1,cb,0.114750,118
User 26,page1,bc,0.149420,119
User 26,page1,bb,0.262210,120
User 26,page1,bc,0.033210,121
User 26,page1,bc,0.146970,122
User 26,page1,bc,0.050780,123
User 26,page1,bb,1.034660,124
User 26,page1,bb,0.130860,125
User 26,page1,bc,0.147460,126
User 26,page1,cc,0.670410,127
User 26,page1,cc,0.063470,128
User 26,page1,cb,0.246090,129
User 26,page1,cb,0.049800,130
User 26,page1,cb,0.362300,131
User 26,page1,bb,0.229980,132
User 26,page1,bb,0.016120,133
User 26,page1,bc,0.065430,134
User 26,page1,bb,0.148930,135
User 26,page1,cb,0.118170,136
User 26,page1,cb,0.032720,137
