0.063630 1068.399360 793.697100 0.097380 640.245018 0.131870
0.292880 941.602667 166.133333 0.148620 279.861666 0.119990
0.561490 880.420800 439.225500 0.028380 33.393965 0.016390
0.606260 902.748000 414.393000 0.039860 93.063532 0.010500
0.656620 861.176400 497.655375 0.065000 76.006305 0.016780
0.738400 934.256400 476.768250 0.035460 98.370764 0.030250
0.804110 926.503200 378.703500 0.033260 35.447188 0.016270
0.853640 926.282400 414.150000 0.148500 184.206014 0.049370
1.051510 889.620480 233.629200 0.137490 248.334370 0.175750
1.364750 667.932873 121.716000 0.181240 330.127515 0.066160
1.612150 968.671200 257.880000 0.017730 51.979323 0.017830
1.647710 938.840000 300.447000 0.046780 28.586104 0.017520
1.712010 920.371200 322.266000 0.022850 64.741048 0.042150
1.777010 931.845600 258.549900 0.148370 45.742058 0.016640
1.942020 970.704000 234.417750 0.033500 96.079722 0.015720
1.991240 937.767600 324.675750 0.033020 86.159480 0.038120
2.062380 938.313600 238.518000 0.011870 65.955065 0.020110
2.094360 946.266720 303.991800 0.078400 60.764251 0.018250
2.191010 931.669200 245.007000 0.047610 66.919952 0.016510
2.255130 918.901200 310.697625 0.066250 45.269475 0.098600
2.419980 906.603600 267.130500 0.100410 33.138903 0.064510
2.584900 935.635680 283.109400 0.082370 28.620096 0.016480
2.683750 959.674800 298.641000 0.034630 76.257846 0.016000
2.734380 933.937200 226.857750 0.031890 54.845483 0.016480
2.782750 926.605680 281.211000 0.230770 181.361971 0.082490
3.096010 925.134000 462.567000 0.036470 48.493133 0.022790
3.155270 952.064400 502.894875 0.058380 40.847068 0.014470
3.228120 926.589853 470.964789 0.329500 25.093196 0.016660
3.574280 901.689600 467.859000 0.020720 68.217048 0.028630
3.623630 968.979200 456.648500 0.187010 95.677070 0.027340
3.837980 927.046400 542.647000 0.049410 25.834639 0.034850
3.922240 952.440800 537.898000 0.377440 44.222301 0.016820
4.316500 920.236800 507.591000 0.016750 89.098477 0.042880
4.376130 985.135200 568.638000 0.009370 9.925091 0.013120
4.398620 978.986400 560.847000 0.035400 144.389786 0.063480
4.497500 906.214400 685.557250 0.099640 34.196720 0.017610
4.614750 897.961768 718.743237 0.426880 29.013093 0.016510
5.058140 926.448000 724.247250 0.282740 58.604225 0.018980
5.359860 972.300000 687.750000 0.011510 78.818498 0.032990
5.404360 917.868000 744.754500 0.016510 135.897347 0.066010
5.486880 936.146400 610.092000 0.016630 20.444855 0.032900
5.536410 956.155200 614.292000 0.025110 81.785693 0.026980
5.588500 942.328800 533.683500 0.209260 71.393073 0.004120
5.801880 910.963200 597.817500 0.032750 85.252854 0.015010
5.849640 995.836800 605.850000 0.016510 70.679265 0.040040
5.906190 929.256800 582.129500 0.355560 52.464249 0.016510
6.278260 943.538400 531.646500 0.033140 70.564517 0.049470
6.360870 924.250320 599.523750 0.417760 139.232188 0.027250
6.805880 941.035200 461.307000 0.016510 64.816538 0.016630
6.839020 964.175520 521.852100 0.098720 216.718965 0.055450
6.993190 909.417600 312.165000 0.012430 58.672849 0.014610
7.020230 947.424800 356.863500 0.164920 59.640567 0.036870
7.222020 927.439800 300.671000 0.243340 15.156460 0.016510
7.481870 940.855776 293.619060 0.445280 182.685553 0.082340
8.009490 960.153600 475.282500 0.016510 72.827437 0.016790
8.042790 991.830000 540.860250 0.047210 237.570632 0.051630
8.141630 851.870133 732.826500 0.165010 63.824212 0.016240
8.322880 827.349600 673.900500 0.330260 43.028358 0.015990
8.669130 860.118933 701.786167 0.214350 61.811783 0.057380
8.940860 876.338400 761.432000 0.307030 22.632641 0.022370
9.270260 874.344800 738.887333 0.636360 0.000000 0.022370
