subj,cond,AOI,duration,order
User 38,page1,ca,0.081970,1
User 38,page1,ca,0.031840,2
User 38,page1,bc,0.049310,3
User 38,page1,bc,0.246500,4
User 38,page1,bc,0.031250,5
User 38,page1,bc,0.017810,6
User 38,page1,bc,0.032960,7
User 38,page1,bc,0.048870,8
User 38,page1,cc,0.147880,9
User 38,page1,bc,0.016220,10
User 38,page1,bc,0.049320,11
User 38,page1,bc,0.131340,12
User 38,page1,bc,0.147780,13
User 38,page1,bc,0.082290,14
User 38,page1,bc,0.082820,15
User 38,page1,bc,0.016710,16
User 38,page1,bc,0.045320,17
User 38,page1,bc,0.018860,18
User 38,page1,bc,0.016290,19
User 38,page1,bc,0.065730,20
User 38,page1,cc,0.211350,21
User 38,page1,cc,0.229770,22
User 38,page1,ba,0.098420,23
User 38,page1,ba,0.015040,24
User 38,page1,ba,0.081830,25
User 38,page1,ba,0.018370,26
User 38,page1,ba,0.049290,27
User 38,page1,ba,0.246750,28
User 38,page1,bc,0.211590,29
User 38,page1,bc,0.032840,30
User 38,page1,bc,0.048400,31
User 38,page1,cc,0.098670,32
User 38,page1,cc,0.049160,33
User 38,page1,cc,0.018160,34
User 38,page1,cc,0.032410,35
User 38,page1,cc,0.114950,36
User 38,page1,cc,0.197460,37
User 38,page1,bc,0.015230,38
User 38,page1,bc,0.377640,39
User 38,page1,bc,0.098440,40
User 38,page1,bc,0.049000,41
User 38,page1,bc,0.065200,42
User 38,page1,bc,0.016340,43
User 38,page1,bc,0.033020,44
User 38,page1,cc,0.196910,45
User 38,page1,bc,0.295780,46
User 38,page1,cc,0.016360,47
User 38,page1,cc,0.032670,48
User 38,page1,cc,0.048890,49
User 38,page1,bc,0.016340,50
User 38,page1,bc,0.016310,51
User 38,page1,bc,0.295700,52
User 38,page1,bc,0.017010,53
User 38,page1,cc,0.016170,54
User 38,page1,bc,0.016630,55
User 38,page1,cc,0.098570,56
User 38,page1,bc,0.016360,57
User 38,page1,cc,0.016420,58
User 38,page1,cc,0.080040,59
User 38,page1,cc,0.131240,60
User 38,page1,cc,0.049160,61
User 38,page1,bc,0.065940,62
User 38,page1,bc,0.033030,63
User 38,page1,bc,0.212960,64
User 38,page1,bc,0.131040,65
User 38,page1,bc,0.131350,66
User 38,page1,cc,0.065240,67
User 38,page1,cc,0.032510,68
User 38,page1,cc,0.131680,69
User 38,page1,cc,0.016340,70
User 38,page1,cc,0.115320,71
User 38,page1,bc,0.131330,72
User 38,page1,cc,0.016090,73
User 38,page1,cc,0.114700,74
User 38,page1,cc,0.016620,75
User 38,page1,cc,0.065780,76
User 38,page1,cc,0.049300,77
User 38,page1,cc,0.066570,78
User 38,page1,cc,0.033030,79
User 38,page1,bc,0.065560,80
User 38,page1,bc,0.032620,81
User 38,page1,bc,0.032760,82
User 38,page1,bc,0.032840,83
User 38,page1,bc,0.016190,84
User 38,page1,bc,0.016650,85
User 38,page1,bc,0.246380,86
User 38,page1,cc,0.147610,87
User 38,page1,bc,0.098510,88
User 38,page1,bc,0.098880,89
User 38,page1,bc,0.132780,90
User 38,page1,bc,0.211720,91
User 38,page1,cc,0.361620,92
User 38,page1,bc,0.179750,93
User 38,page1,bc,0.017010,94
User 38,page1,bc,0.015340,95
User 38,page1,bc,0.065990,96
User 38,page1,bc,0.230650,97
User 38,page1,bc,0.098340,98
User 38,page1,bc,0.016730,99
User 38,page1,cc,0.260860,100
User 38,page1,bc,0.148810,101
User 38,page1,bc,0.279450,102
User 38,page1,bc,0.033000,103
User 38,page1,cc,0.098990,104
User 38,page1,cc,0.197370,105
User 38,page1,cc,0.099020,106
User 38,page1,bc,0.262480,107
User 38,page1,bc,0.033010,108
User 38,page1,bc,0.015900,109
User 38,page1,bc,0.098840,110
