0.000000 161.776415 168.728243
0.017820 64.144940 81.705173
0.032960 -41.438764 -18.128109
0.049320 -4.657242 6.743246
0.066160 -5.468794 -18.330635
0.082520 -6.630905 -18.920469
0.098880 -13.998413 -42.545308
0.116460 -17.704239 -62.744061
0.134030 -16.687385 -62.675946
0.150390 -10.055671 -37.424177
0.166260 6.499005 6.661801
0.183110 8.989292 0.807463
0.199950 -1.080234 -4.309056
0.218260 -2.453001 -17.744815
0.238770 -8.161492 -19.934368
0.248540 -6.749838 0.958493
0.280030 -8.723263 21.745777
0.296880 0.461332 10.444684
0.312990 11.450108 -1.089983
0.329590 7.941735 5.719239
0.345950 -10.855490 7.325174
0.362060 -30.482213 -4.589969
0.378170 -28.440071 -28.134995
0.394780 -19.820901 -18.286453
0.411380 -1.305778 -5.060116
0.427490 6.389939 2.339124
0.443850 -4.083103 12.242990
0.462650 -11.126015 19.315005
0.478520 -2.858684 12.916226
0.494380 14.120631 2.039639
0.526120 18.283070 3.023602
0.542720 4.209824 5.616127
0.575200 -1.090593 4.349791
0.591800 -4.902027 -12.996582
0.608400 -4.008552 -6.843876
0.624760 -5.974997 2.886702
0.641360 -3.277409 17.183706
0.657960 -0.311512 12.963481
0.676270 -2.457538 -7.668131
0.691160 -5.221363 -12.306642
0.707520 0.956764 -7.465499
0.723880 5.433068 3.095408
0.740230 1.502173 0.187110
0.756590 -6.676800 -11.817155
0.773190 -13.566546 -16.516393
0.789790 2.852522 -13.209487
0.805910 4.413289 8.055082
0.822020 -4.334542 30.939881
0.838620 -4.254131 26.553869
0.855470 -0.607372 5.630517
0.871580 5.583152 -18.430079
0.889400 -3.472292 -8.971883
0.904540 2.123873 -0.213101
0.920900 3.902358 2.333051
0.937260 -0.986327 1.879819
0.969480 -5.595515 2.898681
0.986080 -10.978580 -3.050113
1.002440 0.703169 -7.951711
1.019040 5.475183 -4.905732
1.035640 -0.608355 -2.799373
1.052000 -4.309250 -4.096405
1.068120 -3.797980 -4.619315
1.084720 8.706100 12.876320
1.101320 8.375653 12.540151
1.117190 -4.195231 -1.977923
1.134030 0.100788 -0.818332
1.150390 1.874588 16.037383
1.166500 2.534017 32.981392
1.183590 -4.729298 9.924996
1.199460 4.730318 -14.925501
1.215820 17.936006 -25.373849
1.232670 7.894555 -13.274817
1.248780 -7.818417 1.968448
1.265380 -20.258836 3.330789
