0.379390 0.931718
0.560640 -2.087387
0.643010 -0.540378
0.692500 1.134407
0.873870 -1.289390
0.923520 0.033878
0.972870 -2.784935
1.121250 0.993196
1.319120 -0.420869
1.368530 -0.051897
1.418000 0.361474
1.450990 0.869993
1.625240 -1.277252
1.681880 -0.112827
1.879640 -0.328773
1.915990 3.218433
2.297520 2.067027
2.506380 0.978614
2.698790 2.983808
3.100040 -0.665600
3.149380 1.007256
3.298770 -0.498843
3.352390 0.123057
3.396760 0.064808
3.495760 -0.230145
3.567380 0.643108
3.644010 0.152668
3.695250 4.644628
4.190640 -0.740866
4.270510 -0.405315
4.320160 0.104080
4.386020 -4.283560
5.919770 -1.281069
5.974760 -1.601454
6.034760 -0.135357
6.117890 -1.808376
6.249270 -1.808376
