subj,cond,AOI,duration,order
User 11,page2,ca,0.164190,1
User 11,page2,ca,0.049140,2
User 11,page2,bb,0.032510,3
User 11,page2,bc,0.049220,4
User 11,page2,bc,0.229280,5
User 11,page2,bc,0.327970,6
User 11,page2,bc,0.032660,7
User 11,page2,bc,0.065950,8
User 11,page2,bc,0.032900,9
User 11,page2,bc,0.115080,10
User 11,page2,bc,0.328640,11
User 11,page2,bc,0.098050,12
User 11,page2,bc,0.015900,13
User 11,page2,cc,0.032960,14
User 11,page2,cc,0.048640,15
User 11,page2,cc,0.033200,16
User 11,page2,cc,0.163430,17
User 11,page2,cc,0.014710,18
User 11,page2,cc,0.049260,19
User 11,page2,cc,0.164180,20
User 11,page2,cc,0.131380,21
User 11,page2,cc,0.180760,22
User 11,page2,cc,0.130740,23
User 11,page2,cc,0.559570,24
User 11,page2,bc,0.293490,25
User 11,page2,bc,0.179630,26
User 11,page2,bc,0.096800,27
User 11,page2,bc,0.032990,28
User 11,page2,bc,0.129700,29
User 11,page2,bc,0.114100,30
User 11,page2,bc,0.098270,31
User 11,page2,bc,0.230280,32
User 11,page2,cc,0.213680,33
User 11,page2,cc,0.723510,34
User 11,page2,cc,0.065980,35
User 11,page2,cc,0.065460,36
User 11,page2,cc,0.081880,37
User 11,page2,cc,0.049310,38
User 11,page2,cc,0.047880,39
User 11,page2,cc,0.016570,40
User 11,page2,cc,0.427150,41
User 11,page2,cc,0.048740,42
User 11,page2,cc,0.131320,43
User 11,page2,bc,0.065460,44
User 11,page2,bc,0.410400,45
User 11,page2,bc,0.065770,46
User 11,page2,bc,0.081850,47
User 11,page2,bc,0.229800,48
User 11,page2,bc,0.048860,49
User 11,page2,bc,0.263420,50
User 11,page2,bc,0.210260,51
User 11,page2,bc,0.164060,52
User 11,page2,cc,0.033570,53
User 11,page2,cc,0.066070,54
User 11,page2,cc,0.130430,55
User 11,page2,cc,0.065890,56
User 11,page2,cc,0.031670,57
User 11,page2,cc,0.181000,58
User 11,page2,cc,0.065970,59
User 11,page2,bc,0.033140,60
User 11,page2,bc,0.114770,61
User 11,page2,bc,0.049620,62
User 11,page2,bc,0.131620,63
User 11,page2,bc,0.213900,64
User 11,page2,bc,0.027260,65
User 11,page2,bc,0.114750,66
User 11,page2,bc,0.048370,67
User 11,page2,bc,0.032950,68
User 11,page2,bc,0.049100,69
User 11,page2,bc,0.147460,70
User 11,page2,bc,0.016360,71
User 11,page2,bc,0.065550,72
User 11,page2,bc,0.180970,73
User 11,page2,bc,0.162660,74
User 11,page2,bc,0.016050,75
User 11,page2,bc,0.032810,76
User 11,page2,bc,0.282160,77
User 11,page2,cc,0.176360,78
User 11,page2,cc,0.033110,79
User 11,page2,bc,0.262540,80
User 11,page2,cc,0.049260,81
User 11,page2,cc,0.295140,82
User 11,page2,cc,0.262810,83
User 11,page2,bc,0.065790,84
User 11,page2,bc,0.164670,85
User 11,page2,bc,0.049100,86
User 11,page2,bc,0.049040,87
User 11,page2,bc,0.098720,88
User 11,page2,bc,0.081880,89
User 11,page2,bc,0.032440,90
User 11,page2,bc,0.032470,91
User 11,page2,bc,0.016390,92
User 11,page2,bc,0.115080,93
User 11,page2,bc,0.277000,94
User 11,page2,cc,0.394190,95
User 11,page2,cc,0.311920,96
User 11,page2,cc,0.016200,97
User 11,page2,cc,0.228510,98
User 11,page2,cc,0.147220,99
User 11,page2,bc,0.227850,100
User 11,page2,bc,0.131470,101
User 11,page2,bc,0.050170,102
User 11,page2,bc,0.049470,103
User 11,page2,bc,0.032040,104
User 11,page2,bc,0.131040,105
User 11,page2,cc,0.065700,106
User 11,page2,bc,0.065610,107
User 11,page2,bc,0.131530,108
User 11,page2,cc,0.033540,109
User 11,page2,bc,0.081940,110
User 11,page2,bc,0.213260,111
User 11,page2,cc,0.115690,112
User 11,page2,cc,0.032350,113
User 11,page2,cc,0.131620,114
User 11,page2,cc,0.377840,115
User 11,page2,cc,0.443900,116
User 11,page2,cc,0.377040,117
User 11,page2,cc,0.328730,118
User 11,page2,cc,0.032710,119
User 11,page2,cc,0.180480,120
User 11,page2,cc,0.247590,121
User 11,page2,cc,0.029880,122
User 11,page2,cc,0.115500,123
User 11,page2,cc,0.196080,124
User 11,page2,cc,0.443150,125
User 11,page2,cc,0.313300,126
User 11,page2,cc,0.097040,127
User 11,page2,cc,0.032070,128
User 11,page2,bc,0.427890,129
User 11,page2,bc,0.262720,130
User 11,page2,bc,0.246700,131
User 11,page2,bc,0.197210,132
User 11,page2,bc,0.032780,133
User 11,page2,bc,0.147460,134
User 11,page2,bc,0.197820,135
User 11,page2,bc,0.212930,136
User 11,page2,cc,0.197110,137
User 11,page2,cc,0.228730,138
User 11,page2,cc,0.018800,139
User 11,page2,cc,0.131750,140
User 11,page2,cc,0.049260,141
User 11,page2,bc,0.049710,142
User 11,page2,bc,0.033060,143
User 11,page2,bc,0.049040,144
User 11,page2,bc,0.049340,145
User 11,page2,bc,0.098970,146
User 11,page2,bc,0.048950,147
User 11,page2,bc,0.033150,148
User 11,page2,bc,0.558990,149
User 11,page2,bc,0.016880,150
User 11,page2,bc,0.049140,151
User 11,page2,bc,0.016420,152
User 11,page2,cc,0.294890,153
User 11,page2,cc,0.032710,154
User 11,page2,cc,0.050600,155
User 11,page2,cc,0.016910,156
User 11,page2,cc,0.032070,157
User 11,page2,cc,0.014400,158
User 11,page2,cc,0.017180,159
User 11,page2,cc,0.049230,160
User 11,page2,cc,0.016390,161
User 11,page2,cc,0.180450,162
User 11,page2,cc,0.051150,163
