timestamp,x,y,duration,prev_sacc_amplitude,aoi_label
0.049070,619.729600,797.037500,0.051030,0.000000,activities_and_procedures_cont
0.180660,651.688800,634.777500,0.016610,0.000000,activities_and_procedures
0.213130,663.242160,573.104175,0.345460,62.746148,activities_and_procedures
0.624510,605.764320,397.542600,0.083250,184.731071,study_purpose
0.772220,565.448800,209.151833,0.165280,192.656228,key_information
1.018800,749.395200,203.166000,0.131590,184.043767,key_information
1.232420,586.763100,870.901500,0.132080,687.255337,activities_and_procedures_cont
1.396730,536.067467,969.728667,0.147950,111.071401,footer_page1
1.677980,643.848800,269.156125,0.195070,708.814998,key_information
1.922360,545.372800,261.827562,0.410400,98.748318,key_information
2.382320,637.998092,258.263654,0.229740,92.693831,key_information
2.677730,806.495760,291.061050,0.164560,171.659935,key_information
2.858640,758.765280,306.138000,0.114500,50.055101,key_information
3.056640,550.232308,357.573462,0.278570,214.782698,alternative_to_participation
3.384280,612.387300,492.883125,0.164060,148.902478,activities_and_procedures
3.564940,687.120000,578.560500,0.032470,113.690761,activities_and_procedures
3.646970,726.037200,506.924250,0.032960,81.524848,activities_and_procedures
3.712890,736.537200,450.305386,0.361820,57.584249,study_purpose
4.124020,532.458400,491.403000,0.360840,208.175816,activities_and_procedures
4.534180,498.618400,418.120500,0.049560,80.718464,study_purpose
4.616460,561.852900,468.531000,0.163810,80.869157,study_purpose
4.813480,517.566764,590.798727,0.181150,130.040990,activities_and_procedures
7.673580,847.616000,596.120000,0.050050,330.092130,activities_and_procedures
7.805910,553.962528,778.257480,0.408450,345.552345,activities_and_procedures_cont
8.279790,584.879400,590.391375,0.131590,190.393084,activities_and_procedures
8.509770,684.355392,203.487060,0.427240,399.487699,key_information
