subj,cond,AOI,duration,order
User 35,page1,ac,0.148180,1
User 35,page1,ac,0.115310,2
User 35,page1,ac,0.032470,3
User 35,page1,ac,0.016180,4
User 35,page1,ac,0.016490,5
User 35,page1,ac,0.082090,6
User 35,page1,ac,0.213530,7
User 35,page1,ac,0.016580,8
User 35,page1,ac,0.147710,9
User 35,page1,ac,0.049540,10
User 35,page1,ac,0.362940,11
User 35,page1,ac,0.016890,12
User 35,page1,ac,1.131530,13
User 35,page1,ac,0.016350,14
User 35,page1,ac,0.032160,15
User 35,page1,ac,0.081090,16
User 35,page1,ac,0.021940,17
User 35,page1,ac,0.014540,18
User 35,page1,ac,0.032780,19
User 35,page1,ac,0.246140,20
User 35,page1,ac,0.377850,21
User 35,page1,ac,0.032230,22
User 35,page1,ac,0.032550,23
User 35,page1,ac,0.131900,24
User 35,page1,ac,0.296390,25
User 35,page1,ac,0.444000,26
User 35,page1,ac,0.016360,27
User 35,page1,ac,0.032730,28
User 35,page1,ac,0.016780,29
User 35,page1,ac,0.017290,30
User 35,page1,ac,0.624730,31
User 35,page1,bc,0.032570,32
User 35,page1,ac,0.213930,33
User 35,page1,ac,0.296040,34
User 35,page1,ac,0.147610,35
User 35,page1,ac,0.016380,36
User 35,page1,ac,0.016830,37
User 35,page1,ac,0.016680,38
User 35,page1,ac,0.016300,39
User 35,page1,ac,0.722710,40
User 35,page1,ac,0.197430,41
User 35,page1,ac,0.296110,42
User 35,page1,ac,0.031860,43
User 35,page1,ac,0.015880,44
User 35,page1,bc,0.016990,45
User 35,page1,ac,0.165460,46
User 35,page1,ac,0.016300,47
User 35,page1,ac,0.016330,48
User 35,page1,ac,0.920660,49
User 35,page1,ac,0.016580,50
User 35,page1,bc,0.016720,51
User 35,page1,ac,1.676330,52
User 35,page1,ac,1.264690,53
User 35,page1,ac,0.016140,54
User 35,page1,ac,0.016660,55
User 35,page1,bc,0.049340,56
User 35,page1,ac,0.246930,57
User 35,page1,ac,1.182070,58
User 35,page1,ac,0.361240,59
User 35,page1,ac,0.016510,60
User 35,page1,ac,0.229690,61
User 35,page1,ac,1.231380,62
User 35,page1,ac,0.016720,63
User 35,page1,ac,0.049410,64
User 35,page1,ac,0.082240,65
User 35,page1,bc,0.426150,66
User 35,page1,ac,1.822980,67
User 35,page1,ac,0.016830,68
User 35,page1,ac,0.655400,69
User 35,page1,ac,0.016740,70
User 35,page1,ac,0.574400,71
User 35,page1,ac,0.015900,72
User 35,page1,bc,0.016360,73
User 35,page1,ac,3.400210,74
User 35,page1,ac,0.460390,75
User 35,page1,ac,3.252820,76
User 35,page1,ac,0.657150,77
User 35,page1,ac,0.016770,78
User 35,page1,ac,0.837860,79
User 35,page1,ac,0.345450,80
User 35,page1,ac,0.131140,81
User 35,page1,ac,0.081980,82
User 35,page1,ac,0.032470,83
User 35,page1,ac,0.049250,84
User 35,page1,bc,0.033270,85
User 35,page1,ac,0.821730,86
User 35,page1,ac,0.985840,87
User 35,page1,ac,1.018680,88
User 35,page1,ac,1.230420,89
User 35,page1,ac,0.014910,90
User 35,page1,ac,0.049060,91
User 35,page1,ac,0.098680,92
User 35,page1,ac,0.163740,93
User 35,page1,ac,0.016400,94
User 35,page1,ac,0.246460,95
User 35,page1,ac,0.032660,96
User 35,page1,ac,0.295690,97
User 35,page1,ac,0.472930,98
User 35,page1,ac,0.624600,99
User 35,page1,ac,0.115360,100
User 35,page1,ac,0.016660,101
User 35,page1,ac,0.559080,102
User 35,page1,ac,0.049530,103
User 35,page1,ac,0.574310,104
User 35,page1,ac,0.146300,105
User 35,page1,bc,0.032350,106
User 35,page1,ac,0.197320,107
User 35,page1,bc,0.032380,108
User 35,page1,ac,0.493070,109
User 35,page1,ac,0.148530,110
User 35,page1,ac,0.805690,111
User 35,page1,ac,0.821190,112
User 35,page1,bc,0.327000,113
User 35,page1,ac,0.410740,114
User 35,page1,bc,0.442930,115
User 35,page1,ac,0.639770,116
