subj,cond,AOI,duration,order
User 26,page2,ca,0.197270,1
User 26,page2,bc,0.358880,2
User 26,page2,bc,0.017090,3
User 26,page2,bc,0.049810,4
User 26,page2,cc,0.033200,5
User 26,page2,bc,0.082030,6
User 26,page2,bc,0.049320,7
User 26,page2,cc,0.016600,8
User 26,page2,cc,0.114740,9
User 26,page2,cc,0.016600,10
User 26,page2,cc,0.147460,11
User 26,page2,cc,0.049310,12
User 26,page2,bc,0.030760,13
User 26,page2,bc,0.097650,14
User 26,page2,bc,0.080570,15
User 26,page2,cc,0.248540,16
User 26,page2,cc,0.111330,17
User 26,page2,bc,0.196770,18
User 26,page2,bc,0.033200,19
User 26,page2,bc,0.098630,20
User 26,page2,bc,0.115240,21
User 26,page2,bc,0.082520,22
User 26,page2,cc,0.194820,23
User 26,page2,cc,0.198240,24
User 26,page2,bc,0.493660,25
User 26,page2,bc,0.066410,26
User 26,page2,bc,0.016600,27
User 26,page2,bc,0.147950,28
User 26,page2,cc,0.164070,29
User 26,page2,cc,0.098640,30
User 26,page2,bc,0.147950,31
User 26,page2,cc,0.115230,32
User 26,page2,bc,0.017570,33
User 26,page2,cc,0.016600,34
User 26,page2,cc,0.098630,35
User 26,page2,cc,0.016600,36
User 26,page2,cc,0.213380,37
User 26,page2,bc,0.100580,38
User 26,page2,bc,0.032710,39
User 26,page2,bc,0.116210,40
User 26,page2,bc,0.016110,41
User 26,page2,bc,0.081540,42
User 26,page2,bc,0.263190,43
User 26,page2,cc,0.016120,44
User 26,page2,cc,0.065430,45
User 26,page2,cc,0.081550,46
User 26,page2,cc,0.147950,47
User 26,page2,bc,0.313480,48
User 26,page2,bc,0.132810,49
User 26,page2,bc,0.246090,50
User 26,page2,cc,0.146480,51
User 26,page2,cc,0.165530,52
User 26,page2,cc,0.032710,53
User 26,page2,bc,0.262700,54
User 26,page2,bc,0.361320,55
User 26,page2,bc,0.163570,56
User 26,page2,bc,0.015140,57
User 26,page2,bc,0.016600,58
User 26,page2,bc,0.212400,59
User 26,page2,cc,0.114750,60
User 26,page2,cc,0.033200,61
User 26,page2,cc,0.030760,62
User 26,page2,bc,0.229980,63
User 26,page2,bc,0.131830,64
User 26,page2,cc,0.114750,65
User 26,page2,cc,0.114750,66
User 26,page2,cc,0.128910,67
User 26,page2,cc,0.032710,68
User 26,page2,bc,0.197750,69
User 26,page2,bc,0.144040,70
User 26,page2,cc,0.229500,71
User 26,page2,bc,0.165040,72
User 26,page2,cc,0.181150,73
User 26,page2,cc,0.016110,74
User 26,page2,bc,0.246100,75
User 26,page2,bb,0.049800,76
User 26,page2,bb,0.130860,77
User 26,page2,bb,0.143060,78
User 26,page2,cb,0.164070,79
User 26,page2,cb,0.016110,80
User 26,page2,cb,0.098640,81
User 26,page2,cb,0.032710,82
User 26,page2,cb,0.016610,83
User 26,page2,bb,0.160150,84
User 26,page2,bb,0.099120,85
User 26,page2,bb,0.131840,86
User 26,page2,cb,0.147950,87
User 26,page2,cb,0.063960,88
User 26,page2,bb,0.312020,89
User 26,page2,bb,0.016110,90
User 26,page2,bb,0.180180,91
User 26,page2,bb,0.198240,92
User 26,page2,cb,0.131830,93
User 26,page2,cb,0.098630,94
User 26,page2,bb,0.246100,95
User 26,page2,bb,0.097650,96
User 26,page2,cb,0.165530,97
User 26,page2,cb,0.016120,98
User 26,page2,cb,0.033200,99
User 26,page2,bb,0.164070,100
User 26,page2,bb,0.016110,101
User 26,page2,bb,0.130860,102
User 26,page2,bb,0.033210,103
User 26,page2,bb,0.016110,104
User 26,page2,bb,0.016120,105
User 26,page2,bb,0.179690,106
User 26,page2,bb,0.083010,107
User 26,page2,bb,0.082030,108
User 26,page2,bb,0.082040,109
User 26,page2,cb,0.032720,110
User 26,page2,cb,0.082030,111
User 26,page2,cb,0.147460,112
User 26,page2,cb,0.081540,113
User 26,page2,bb,0.230470,114
User 26,page2,bb,0.163090,115
User 26,page2,bb,0.147950,116
User 26,page2,bb,0.213870,117
User 26,page2,bb,0.115230,118
User 26,page2,cb,0.032710,119
User 26,page2,cb,0.082520,120
User 26,page2,ca,0.050300,121
User 26,page2,bb,0.017090,122
User 26,page2,ba,0.361820,123
User 26,page2,ba,0.180170,124
User 26,page2,ba,0.168460,125
User 26,page2,ca,0.148440,126
User 26,page2,ca,0.049800,127
User 26,page2,ba,0.196290,128
User 26,page2,ba,0.032710,129
User 26,page2,ba,0.016110,130
User 26,page2,ba,0.016600,131
User 26,page2,ba,0.079590,132
User 26,page2,ba,0.049320,133
User 26,page2,ba,0.031740,134
User 26,page2,ba,0.033200,135
User 26,page2,ba,0.050780,136
User 26,page2,ba,0.096680,137
