0.082060 1106.030800 662.410000 0.099240 670.250523 0.082370
0.263670 626.309600 194.325250 0.113860 276.072406 0.083190
0.460720 350.536620 207.179700 1.395630 21.541755 0.016180
1.872530 358.569120 227.167850 0.526520 369.383367 0.081450
2.480500 725.680964 186.265943 0.805020 9.448303 0.016570
3.302090 724.811242 195.674132 2.251190 45.178548 0.016270
5.569550 736.898400 239.205750 0.032900 282.984228 0.081720
5.684170 1019.776800 231.467250 0.033080 24.442608 0.131570
5.848820 997.127040 240.655800 0.082270 113.693806 0.033020
5.964110 1109.293774 259.227424 2.332280 806.893681 0.098420
8.394810 337.661908 495.154692 2.054620 382.720023 0.066990
10.516420 718.473906 456.986147 1.804230 412.363862 0.115230
12.435880 1130.670947 468.714474 1.002170 9.346238 0.016390
13.454440 1139.171600 464.829750 0.328890 40.274630 0.016930
13.800260 1106.997818 489.055636 0.212860 806.706244 0.098910
14.112030 319.592000 664.461000 0.049470 59.228908 0.033080
14.194580 374.837400 685.815375 0.081880 73.622009 0.033020
14.309480 307.604348 715.813989 0.787870 9.314159 0.016210
15.113560 310.815456 724.557120 0.427790 347.254571 0.083960
15.625310 651.761600 658.667333 0.145840 83.154479 0.049130
15.820280 733.013018 676.355591 0.180640 7.835974 0.016480
16.017400 732.190720 684.148300 1.889890 403.475802 0.100800
18.008090 1134.914760 708.766800 0.752470 37.983592 0.016780
18.777340 1170.985200 696.864000 0.032750 39.490009 0.017030
18.827120 1136.635920 716.347012 0.739710 303.629885 0.081270
19.648100 939.538473 485.384455 0.180760 236.666467 0.070890
19.899750 729.192800 593.854333 0.191650 0.000000 0.070890
