timestamp,x,y,duration,prev_sacc_amplitude,aoi_label
0.214600,785.180073,435.576273,0.179570,0.000000,study_purpose
0.410890,771.061200,445.649750,0.213440,0.000000,study_purpose
0.690310,673.108800,229.971000,0.015870,236.879708,key_information
0.722530,702.718800,267.723750,0.033090,47.979394,key_information
0.771910,684.541200,226.923375,0.082090,44.666495,key_information
0.936100,460.241600,204.230250,0.099480,225.444646,key_information
1.363710,445.578000,94.090500,0.032530,111.111591,form_title
1.412780,443.242800,155.867250,0.032720,61.820870,key_information
1.478520,495.146400,164.267250,0.067260,52.578928,key_information
1.610050,462.698880,172.219950,0.361690,33.407888,key_information
1.987670,491.562400,211.792000,0.049810,48.980097,key_information
2.070010,464.536800,108.017000,0.049620,107.236345,form_title
2.152650,547.617840,173.101950,0.328180,105.539139,key_information
2.563110,650.661200,567.967750,0.098690,408.089370,activities_and_procedures
2.744750,703.504200,731.239687,0.130250,171.610338,activities_and_procedures_cont
2.979250,781.704000,764.064000,0.028500,84.809458,activities_and_procedures_cont
3.040890,847.291200,867.898500,0.016120,122.814023,activities_and_procedures_cont
3.203860,530.420800,178.570000,0.049310,758.670305,key_information
3.351930,487.653600,198.282000,0.015990,47.091362,key_information
3.402220,436.212000,114.082500,0.015320,98.670127,form_title
3.433900,514.189200,151.709250,0.032770,86.580691,form_title
3.483220,489.451200,83.695500,0.033630,72.372915,form_title
3.598450,442.747200,189.483000,0.015930,115.638483,key_information
3.697200,477.052800,225.666000,0.016000,49.860643,key_information
3.729920,462.095200,178.748500,0.048830,49.244102,key_information
3.909670,973.156800,414.263500,0.148190,562.717757,study_purpose
4.157530,527.423400,156.379125,0.081180,514.958848,key_information
4.255130,527.814000,167.216438,0.148310,10.844349,key_information
4.732540,444.040800,174.276375,0.065560,84.070160,key_information
4.814940,489.241200,225.650250,0.032170,68.427708,key_information
4.944820,486.040800,221.484375,0.083620,5.253292,key_information
5.077580,438.597600,145.839750,0.032280,89.291469,form_title
5.158870,612.628800,355.887000,0.016610,272.775926,alternative_to_participation
5.191650,575.248800,326.018000,0.049440,47.847900,alternative_to_participation
5.258120,595.392000,299.601000,0.115720,33.220572,key_information
5.389530,588.168000,260.848000,0.049190,39.420568,key_information
5.455380,539.081760,276.761100,0.082100,51.601218,key_information
5.570680,472.592400,251.446125,0.064210,71.145505,key_information
5.670840,547.159200,306.747000,0.016050,92.835308,key_information
5.704960,484.370600,273.372750,0.226680,71.107305,key_information
5.996770,501.984000,262.479000,0.016410,20.710037,key_information
6.095760,492.760800,289.873500,0.082100,28.905467,key_information
6.194520,443.251200,228.907875,0.065860,78.536666,key_information
6.276310,497.095200,270.375000,0.049500,67.961009,key_information
6.341920,438.160800,219.450000,0.017150,77.888504,key_information
6.407410,506.263800,263.303250,0.065490,81.000779,key_information
6.506290,513.900369,171.633808,0.215510,91.986976,key_information
6.737980,598.936800,170.567250,0.032280,85.043119,key_information
6.785030,516.444000,164.382000,0.115120,82.724358,key_information
6.966310,648.732000,227.755500,0.016540,146.684408,key_information
6.999690,629.247360,271.830300,0.083070,48.189617,key_information
8.709590,649.808250,138.454313,0.276920,134.951488,form_title
9.019470,720.063812,138.805676,0.312620,70.256440,form_title
9.350460,797.985067,124.856667,0.146920,79.159945,form_title
9.546630,710.278800,132.583500,0.031070,88.045972,form_title
9.594730,722.042259,113.569853,0.328060,22.358393,form_title
9.939450,755.805120,110.469450,0.180670,33.904915,form_title
10.136410,813.097011,133.092197,0.722780,61.596667,form_title
10.877810,868.687200,118.912500,0.113400,57.370140,form_title
11.007450,903.451200,125.241000,0.461670,35.335331,form_title
11.550420,961.730400,100.842750,0.228940,63.180216,form_title
11.845340,536.629800,145.797750,0.081780,427.471019,form_title
11.960270,477.873415,162.407269,0.673520,61.058897,key_information
12.650150,500.287200,151.365000,0.230100,24.986185,form_title
12.945800,635.628000,156.598575,0.377930,135.441952,key_information
13.339900,680.624000,148.469125,0.197330,45.724479,form_title
13.553960,742.536480,152.957700,0.098440,62.074975,form_title
13.734560,520.475200,159.125750,0.098570,222.146926,key_information
13.883180,605.690400,195.804000,0.019040,92.773511,key_information
13.918520,693.762662,166.726060,1.081360,92.748315,key_information
15.016540,801.287053,173.807329,0.804870,107.757315,key_information
15.852970,881.516300,169.466062,0.559140,80.346616,key_information
16.444760,958.221600,161.674917,0.328860,77.099968,key_information
16.871950,1017.021600,802.788000,0.016840,643.803872,activities_and_procedures_cont
16.970520,1024.736677,158.533038,0.214110,644.301155,key_information
17.217160,975.330000,163.489500,0.492680,49.654670,key_information
17.809510,507.991120,225.599850,0.491880,471.448114,key_information
18.317810,444.847200,195.315750,0.032710,70.030574,key_information
18.367490,513.119040,217.508550,0.196350,71.788331,key_information
18.596800,612.997108,204.485683,0.887580,100.723500,key_information
19.501160,589.016400,209.454000,0.033020,24.489968,key_information
19.549930,669.331687,199.884891,1.084710,80.883331,key_information
20.683960,735.767200,189.075250,0.131590,67.309180,key_information
20.831850,793.146480,197.888775,0.361570,58.052218,key_information
21.226560,874.898769,181.272808,0.228820,83.423781,key_information
21.505000,942.663680,198.758700,0.279120,69.984567,key_information
21.817320,999.230400,192.066000,0.017580,56.961268,key_information
21.850890,981.960000,212.087400,0.097470,26.440937,key_information
21.964840,1036.471800,193.704875,0.197760,57.527850,key_information
22.277470,540.769895,215.818658,0.311700,496.194920,key_information
22.606810,517.087200,232.869000,0.016420,29.181916,key_information
22.656680,674.553600,211.932000,0.031980,158.852211,key_information
22.704350,647.950800,224.655375,0.279350,29.488866,key_information
23.000310,669.649680,215.965050,0.164180,23.374412,key_information
23.197510,726.096000,205.912737,0.311950,57.334423,key_information
23.525510,789.992956,200.313110,0.689880,64.141849,key_information
24.231450,887.488295,199.251868,0.312920,97.501114,key_information
24.643620,566.092800,256.669000,0.098320,326.483983,key_information
24.758300,499.033572,273.720155,0.475830,69.193077,key_information
25.267090,617.076868,262.935191,0.855290,118.534953,key_information
26.187990,500.237500,280.757313,0.426880,118.190803,key_information
26.663820,650.440560,286.722450,0.164060,150.321463,key_information
26.844360,694.826160,264.210450,0.182430,49.768179,key_information
27.057920,775.563600,232.958250,0.065680,86.575021,key_information
27.142270,766.539000,259.040250,0.508120,27.599169,key_information
27.700010,849.008800,267.804000,0.359680,82.934138,key_information
28.076290,938.887600,256.116700,0.575020,90.635488,key_information
28.668210,945.688800,259.728000,0.016120,7.700507,key_information
28.716920,928.161160,255.016583,1.906860,18.149811,key_information
30.656310,955.732800,249.714750,0.229310,28.076766,key_information
30.918150,1023.834000,260.383375,0.197210,68.931800,key_information
31.214230,500.262646,285.223615,0.246340,524.160281,key_information
31.477420,592.988592,303.498405,1.757020,94.509624,key_information
33.250920,739.078200,314.599250,0.196890,146.510758,key_information
34.187440,824.075338,298.821672,0.509220,86.449091,key_information
34.729310,870.779368,295.619763,0.328610,46.813659,key_information
35.666440,957.600000,331.537500,0.032170,93.956936,alternative_to_participation
35.715580,971.617422,298.780514,1.806940,35.630159,key_information
37.539060,1032.547385,288.946269,0.217410,61.718495,key_information
37.867490,559.595077,382.493596,0.460090,482.115119,study_purpose
38.378910,657.972509,382.569727,0.589470,98.377462,study_purpose
39.034240,567.335354,409.828327,0.427920,94.647373,study_purpose
39.526370,678.084400,361.666375,0.197200,120.768062,alternative_to_participation
39.756530,580.456800,391.034000,0.131470,101.949035,study_purpose
39.921140,501.177600,370.870500,0.016120,81.803168,alternative_to_participation
39.953800,538.901506,386.587765,0.312370,40.867169,study_purpose
40.315370,701.129100,379.286250,0.558230,162.391824,study_purpose
40.890260,801.526950,366.112359,0.525690,101.258480,alternative_to_participation
41.432980,970.620630,380.472881,1.445130,169.702378,study_purpose
42.976750,631.663200,415.936500,0.015740,340.807581,study_purpose
43.010800,620.088000,396.100463,1.443730,22.966358,study_purpose
44.487370,840.952394,382.345373,1.265070,221.292303,study_purpose
45.785520,1016.546400,402.492000,0.114690,176.745980,study_purpose
45.916870,1002.726060,414.726900,0.739140,18.457914,study_purpose
46.721800,610.153193,413.435682,3.072080,392.574990,study_purpose
49.810300,700.565600,405.834800,0.525700,90.731343,study_purpose
50.370610,768.114480,412.381200,0.162470,67.865356,study_purpose
50.549560,775.645200,403.365750,0.476500,11.746918,study_purpose
51.042540,746.676000,390.967500,0.016420,31.510810,study_purpose
51.091980,875.529840,410.679600,1.248350,130.352902,study_purpose
52.373110,963.867284,437.346553,0.312070,92.274755,study_purpose
52.718380,849.737952,434.745780,0.426940,114.158961,study_purpose
53.178100,953.188320,447.594700,0.246520,104.245256,study_purpose
53.457340,989.287040,477.879500,0.262940,47.119918,study_purpose
53.736570,1036.957091,477.253636,0.180670,47.674159,study_purpose
53.950500,946.997032,487.209145,0.560000,90.509250,activities_and_procedures
54.543580,1021.213200,538.545000,0.721310,90.240842,activities_and_procedures
55.347110,699.846582,498.393312,3.565300,323.865190,activities_and_procedures
58.929200,880.930680,515.650538,0.721860,181.904542,activities_and_procedures
59.667720,869.803200,506.404500,0.016730,14.467551,activities_and_procedures
59.717160,976.154856,514.979544,1.330690,106.696795,activities_and_procedures
61.163090,593.140800,576.334500,0.016050,387.897148,activities_and_procedures
61.195370,645.843426,506.278019,2.447880,87.666854,activities_and_procedures
63.659970,791.054013,510.027000,0.558540,145.258974,activities_and_procedures
