subj,cond,AOI,duration,order
User 8,page2,bb,0.314700,1
User 8,page2,bc,0.081300,2
User 8,page2,bb,0.019280,3
User 8,page2,bc,0.081780,4
User 8,page2,bc,0.016360,5
User 8,page2,bc,0.295650,6
User 8,page2,bc,0.019290,7
User 8,page2,bc,0.048340,8
User 8,page2,bc,0.049800,9
User 8,page2,bc,0.015620,10
User 8,page2,bc,0.016610,11
User 8,page2,bc,0.083010,12
User 8,page2,bc,0.015870,13
User 8,page2,bc,1.494380,14
User 8,page2,bc,0.065670,15
User 8,page2,bc,0.395260,16
User 8,page2,bc,0.739010,17
User 8,page2,bc,0.164060,18
User 8,page2,bc,0.539060,19
User 8,page2,bc,0.376960,20
User 8,page2,cc,0.033700,21
User 8,page2,bc,0.033200,22
User 8,page2,cc,0.082270,23
User 8,page2,cc,0.197020,24
User 8,page2,bc,0.246340,25
User 8,page2,bc,0.131590,26
User 8,page2,bc,0.114750,27
User 8,page2,bc,0.066650,28
User 8,page2,bc,0.016120,29
User 8,page2,bc,0.033690,30
User 8,page2,bc,0.050540,31
User 8,page2,bc,0.149420,32
User 8,page2,bc,0.082270,33
User 8,page2,bc,0.394280,34
User 8,page2,bc,0.378420,35
User 8,page2,bc,0.196530,36
User 8,page2,bc,0.099370,37
User 8,page2,cc,0.427980,38
User 8,page2,bc,0.081790,39
User 8,page2,bc,0.229490,40
User 8,page2,bc,0.279300,41
User 8,page2,bc,0.147950,42
User 8,page2,cc,0.066410,43
User 8,page2,bc,0.362540,44
User 8,page2,bc,0.032220,45
User 8,page2,bc,0.114010,46
User 8,page2,bc,0.280030,47
User 8,page2,bc,0.261230,48
User 8,page2,bc,0.016600,49
User 8,page2,bc,0.031990,50
User 8,page2,bc,0.230960,51
User 8,page2,bc,0.229250,52
User 8,page2,bc,0.031980,53
User 8,page2,bc,0.033450,54
User 8,page2,bc,0.050050,55
User 8,page2,bc,0.492670,56
User 8,page2,cc,0.148680,57
User 8,page2,bc,0.344230,58
User 8,page2,bc,0.050540,59
User 8,page2,cc,0.030760,60
User 8,page2,cc,0.311520,61
User 8,page2,cc,0.032960,62
User 8,page2,cc,0.640630,63
User 8,page2,cc,0.179440,64
User 8,page2,cc,0.016360,65
User 8,page2,cc,0.115480,66
User 8,page2,cc,0.509280,67
User 8,page2,cc,0.115720,68
User 8,page2,cc,0.016600,69
User 8,page2,cc,0.147950,70
User 8,page2,cc,0.066890,71
User 8,page2,cc,0.180910,72
User 8,page2,cc,0.114990,73
User 8,page2,cc,0.016600,74
User 8,page2,cc,0.590090,75
User 8,page2,bc,0.132330,76
User 8,page2,bc,0.017580,77
User 8,page2,bc,0.295410,78
User 8,page2,bc,0.016850,79
User 8,page2,bc,0.097900,80
User 8,page2,bc,0.017090,81
User 8,page2,cc,0.132820,82
User 8,page2,cc,0.032470,83
User 8,page2,cc,0.048100,84
User 8,page2,cc,0.098880,85
User 8,page2,cc,0.017330,86
User 8,page2,cc,0.014890,87
User 8,page2,cc,0.016360,88
User 8,page2,cc,0.034670,89
User 8,page2,cc,0.213870,90
User 8,page2,bc,0.210700,91
User 8,page2,bc,0.114990,92
User 8,page2,bc,0.164070,93
User 8,page2,cc,0.328620,94
User 8,page2,cc,0.491700,95
User 8,page2,cc,0.065670,96
User 8,page2,cc,0.066410,97
User 8,page2,cc,0.066160,98
User 8,page2,cc,0.970710,99
User 8,page2,cc,0.163820,100
User 8,page2,bc,0.099610,101
User 8,page2,bc,0.262210,102
User 8,page2,cc,0.345210,103
User 8,page2,bc,0.180910,104
User 8,page2,cc,0.015380,105
User 8,page2,cc,0.344480,106
User 8,page2,cc,0.131350,107
User 8,page2,bc,0.033700,108
User 8,page2,bc,0.081790,109
User 8,page2,bc,0.049320,110
User 8,page2,bc,0.016110,111
User 8,page2,bc,0.180910,112
User 8,page2,bc,0.098870,113
User 8,page2,bc,0.410890,114
User 8,page2,bc,0.147950,115
User 8,page2,cc,0.148430,116
User 8,page2,bc,0.212890,117
User 8,page2,bc,0.147700,118
User 8,page2,bc,0.016850,119
User 8,page2,cc,0.099120,120
User 8,page2,cc,0.066410,121
User 8,page2,cc,0.034670,122
User 8,page2,cc,0.164550,123
User 8,page2,cc,0.197020,124
User 8,page2,cc,0.016850,125
User 8,page2,cc,0.015870,126
User 8,page2,cc,0.114250,127
User 8,page2,cc,0.015870,128
User 8,page2,bc,0.100590,129
User 8,page2,bc,0.213870,130
User 8,page2,bc,0.013430,131
User 8,page2,cc,0.016840,132
User 8,page2,cc,0.165040,133
User 8,page2,bc,0.196050,134
User 8,page2,bc,0.181150,135
User 8,page2,bc,0.080570,136
User 8,page2,bc,0.081780,137
User 8,page2,bc,0.032720,138
User 8,page2,bc,0.033450,139
User 8,page2,bc,0.066410,140
User 8,page2,bc,0.259030,141
User 8,page2,bc,0.031490,142
User 8,page2,bc,0.049810,143
User 8,page2,bc,0.065920,144
User 8,page2,bc,0.033200,145
User 8,page2,cc,0.116690,146
User 8,page2,cc,0.033200,147
User 8,page2,cc,0.064700,148
User 8,page2,cc,0.081540,149
User 8,page2,bc,0.032230,150
User 8,page2,bc,0.361810,151
User 8,page2,bc,0.016360,152
User 8,page2,bc,0.376960,153
User 8,page2,bc,0.049810,154
User 8,page2,bc,0.018320,155
User 8,page2,bc,0.443850,156
User 8,page2,bc,0.049320,157
User 8,page2,bc,0.016600,158
User 8,page2,bc,0.098880,159
User 8,page2,bc,0.100090,160
User 8,page2,bc,0.281740,161
User 8,page2,bc,0.525140,162
User 8,page2,bc,0.016610,163
User 8,page2,bc,0.015380,164
User 8,page2,bc,0.181400,165
User 8,page2,bc,0.081300,166
User 8,page2,bc,0.101560,167
User 8,page2,bc,0.180900,168
User 8,page2,bc,0.081540,169
User 8,page2,bc,0.362060,170
User 8,page2,bc,0.164060,171
User 8,page2,bc,0.032720,172
User 8,page2,bc,0.065670,173
User 8,page2,cc,0.446290,174
User 8,page2,cc,0.195800,175
User 8,page2,cc,0.229980,176
User 8,page2,cc,0.032470,177
User 8,page2,cc,0.032960,178
User 8,page2,bc,0.082280,179
User 8,page2,cc,0.016600,180
User 8,page2,bc,0.048830,181
User 8,page2,cc,0.197510,182
User 8,page2,cc,0.164060,183
User 8,page2,cc,0.098880,184
User 8,page2,bc,0.560060,185
User 8,page2,cc,0.050790,186
User 8,page2,cc,0.213380,187
User 8,page2,cc,0.099120,188
User 8,page2,cc,0.032960,189
User 8,page2,cc,0.131100,190
User 8,page2,cc,0.031990,191
User 8,page2,cc,0.033200,192
User 8,page2,cc,0.115230,193
User 8,page2,cc,0.164790,194
User 8,page2,cc,0.098630,195
User 8,page2,bc,0.049320,196
User 8,page2,bc,0.018550,197
User 8,page2,bc,0.033450,198
User 8,page2,bc,0.066410,199
User 8,page2,bc,0.507320,200
User 8,page2,bc,0.049810,201
User 8,page2,bc,0.079590,202
User 8,page2,bc,0.013420,203
User 8,page2,bc,0.035400,204
User 8,page2,bc,0.049560,205
User 8,page2,cc,0.033200,206
User 8,page2,bc,0.016610,207
User 8,page2,bc,0.016840,208
User 8,page2,cc,0.066900,209
User 8,page2,cc,0.031490,210
User 8,page2,cc,0.032220,211
User 8,page2,bc,0.049810,212
User 8,page2,bc,0.033210,213
User 8,page2,cc,0.035400,214
User 8,page2,bc,0.015630,215
User 8,page2,bc,0.067140,216
User 8,page2,cc,0.080070,217
User 8,page2,cc,0.016600,218
User 8,page2,cc,0.081300,219
User 8,page2,bc,0.016600,220
User 8,page2,cc,0.165770,221
User 8,page2,bc,0.015630,222
User 8,page2,bc,0.049070,223
User 8,page2,bc,0.147700,224
User 8,page2,cc,0.016110,225
User 8,page2,cc,0.377680,226
User 8,page2,cc,0.100350,227
User 8,page2,cc,0.064210,228
User 8,page2,cc,0.180180,229
User 8,page2,cc,0.033440,230
User 8,page2,cc,0.130860,231
User 8,page2,cc,0.410650,232
User 8,page2,cc,0.461180,233
User 8,page2,bc,0.032710,234
User 8,page2,bc,0.032720,235
User 8,page2,bc,0.444330,236
User 8,page2,bc,0.328370,237
User 8,page2,bc,0.081300,238
User 8,page2,bc,0.260740,239
User 8,page2,bc,0.049070,240
User 8,page2,bc,0.036860,241
User 8,page2,bb,0.130130,242
User 8,page2,bc,0.315670,243
User 8,page2,bc,0.098880,244
User 8,page2,bc,0.017090,245
User 8,page2,bc,0.065670,246
User 8,page2,bc,0.016110,247
User 8,page2,bc,0.099120,248
User 8,page2,bc,0.016110,249
User 8,page2,bc,0.017330,250
User 8,page2,bc,0.458740,251
User 8,page2,bc,0.016600,252
User 8,page2,bc,0.049560,253
User 8,page2,bc,0.293950,254
User 8,page2,bc,0.412840,255
User 8,page2,bc,0.130860,256
User 8,page2,bc,0.016850,257
User 8,page2,bc,0.032960,258
User 8,page2,bc,0.129890,259
User 8,page2,bc,0.049800,260
User 8,page2,cc,0.097900,261
User 8,page2,cc,0.016840,262
