subj,cond,AOI,duration,order
User 2,page1,cb,0.065780,1
User 2,page1,cb,0.016240,2
User 2,page1,cb,0.049810,3
User 2,page1,cb,0.015900,4
User 2,page1,cb,0.015920,5
User 2,page1,cb,0.049680,6
User 2,page1,bb,0.016210,7
User 2,page1,bb,0.032760,8
User 2,page1,bb,0.015860,9
User 2,page1,bc,0.016450,10
User 2,page1,cc,0.015870,11
User 2,page1,cc,0.015620,12
User 2,page1,cc,0.033230,13
User 2,page1,bb,0.015990,14
User 2,page1,cc,0.016330,15
User 2,page1,cb,0.031650,16
User 2,page1,cc,0.016230,17
User 2,page1,cc,0.014770,18
User 2,page1,cc,0.015500,19
User 2,page1,cc,0.016330,20
User 2,page1,cc,0.016450,21
User 2,page1,cc,0.032410,22
User 2,page1,cc,0.015470,23
User 2,page1,bb,0.016660,24
User 2,page1,bb,0.016730,25
User 2,page1,bb,0.117920,26
User 2,page1,bb,0.016390,27
User 2,page1,bb,0.050690,28
User 2,page1,bb,0.016170,29
User 2,page1,bb,0.015990,30
User 2,page1,bb,0.018190,31
User 2,page1,bb,0.032510,32
User 2,page1,bb,0.049130,33
User 2,page1,bb,0.016080,34
User 2,page1,bb,0.065280,35
User 2,page1,cb,0.065340,36
User 2,page1,cb,0.082310,37
User 2,page1,cc,0.032410,38
User 2,page1,cb,0.015930,39
User 2,page1,cc,0.016300,40
User 2,page1,cc,0.016020,41
User 2,page1,cb,0.016810,42
User 2,page1,bb,0.016390,43
User 2,page1,bc,0.016570,44
User 2,page1,bb,0.016510,45
User 2,page1,cc,0.016200,46
User 2,page1,cc,0.020110,47
User 2,page1,cb,0.081170,48
User 2,page1,cb,0.015750,49
User 2,page1,ba,0.033050,50
User 2,page1,bb,0.049310,51
User 2,page1,cb,0.051170,52
User 2,page1,bb,0.130610,53
User 2,page1,cb,0.016330,54
User 2,page1,cc,0.033110,55
User 2,page1,cb,0.017090,56
User 2,page1,bb,0.016600,57
User 2,page1,cb,0.017250,58
User 2,page1,cc,0.114320,59
User 2,page1,bb,0.016390,60
User 2,page1,bb,0.051180,61
User 2,page1,bb,0.033630,62
User 2,page1,bb,0.016290,63
User 2,page1,bb,0.083160,64
User 2,page1,bb,0.033170,65
User 2,page1,bb,0.032380,66
User 2,page1,bb,0.033940,67
User 2,page1,cb,0.016300,68
User 2,page1,cc,0.016390,69
User 2,page1,cc,0.016870,70
User 2,page1,cb,0.017060,71
User 2,page1,cc,0.032040,72
User 2,page1,bb,0.066490,73
User 2,page1,bc,0.016450,74
User 2,page1,cb,0.015630,75
User 2,page1,cb,0.016630,76
User 2,page1,cc,0.033120,77
User 2,page1,cb,0.019720,78
User 2,page1,cb,0.033440,79
User 2,page1,cb,0.011570,80
User 2,page1,cb,0.016630,81
User 2,page1,cb,0.048830,82
User 2,page1,bb,0.015960,83
User 2,page1,bb,0.065860,84
User 2,page1,bb,0.032900,85
User 2,page1,bb,0.016510,86
User 2,page1,bb,0.015630,87
User 2,page1,bb,0.067050,88
User 2,page1,bb,0.032010,89
User 2,page1,bb,0.015560,90
User 2,page1,bc,0.015720,91
User 2,page1,cc,0.049830,92
User 2,page1,cb,0.081140,93
User 2,page1,cc,0.066010,94
User 2,page1,cb,0.016540,95
User 2,page1,cb,0.016510,96
User 2,page1,bb,0.134330,97
User 2,page1,bb,0.017800,98
User 2,page1,bb,0.016140,99
User 2,page1,bb,0.016690,100
User 2,page1,bb,0.049470,101
User 2,page1,bb,0.131440,102
User 2,page1,bb,0.016420,103
User 2,page1,cb,0.016540,104
User 2,page1,cb,0.130400,105
User 2,page1,cb,0.014990,106
User 2,page1,cb,0.016880,107
User 2,page1,cb,0.016050,108
User 2,page1,cb,0.016600,109
User 2,page1,cb,0.016960,110
User 2,page1,cb,0.016750,111
User 2,page1,cb,0.017540,112
User 2,page1,cb,0.032100,113
User 2,page1,cb,0.016170,114
User 2,page1,cb,0.016480,115
User 2,page1,bb,0.016970,116
User 2,page1,bb,0.049590,117
User 2,page1,bb,0.016450,118
User 2,page1,bb,0.015690,119
User 2,page1,bb,0.015710,120
User 2,page1,bb,0.066620,121
User 2,page1,bb,0.066230,122
User 2,page1,bb,0.016450,123
User 2,page1,bb,0.016820,124
User 2,page1,bb,0.015870,125
User 2,page1,bb,0.115570,126
User 2,page1,bb,0.016290,127
User 2,page1,cb,0.016080,128
User 2,page1,bb,0.050290,129
User 2,page1,bb,0.032260,130
User 2,page1,cb,0.016700,131
User 2,page1,bb,0.016020,132
User 2,page1,bb,0.081390,133
User 2,page1,cb,0.032900,134
User 2,page1,cb,0.015930,135
User 2,page1,cb,0.031990,136
User 2,page1,cb,0.033840,137
User 2,page1,cb,0.145630,138
User 2,page1,cb,0.016080,139
User 2,page1,cb,0.016020,140
User 2,page1,cb,0.030210,141
User 2,page1,cb,0.032750,142
User 2,page1,cb,0.033110,143
User 2,page1,cb,0.016330,144
User 2,page1,cb,0.048310,145
User 2,page1,cb,0.066100,146
User 2,page1,cb,0.066500,147
User 2,page1,cb,0.016760,148
User 2,page1,cb,0.014320,149
User 2,page1,cb,0.013640,150
User 2,page1,cb,0.016510,151
User 2,page1,cb,0.015930,152
User 2,page1,cb,0.048800,153
User 2,page1,cb,0.032500,154
User 2,page1,cb,0.016750,155
User 2,page1,cb,0.017610,156
User 2,page1,bb,0.032960,157
User 2,page1,bb,0.033560,158
User 2,page1,bb,0.016610,159
User 2,page1,bb,0.016420,160
User 2,page1,bb,0.033600,161
User 2,page1,bb,0.031890,162
User 2,page1,bb,0.017120,163
User 2,page1,bb,0.032170,164
User 2,page1,bb,0.100890,165
User 2,page1,bb,0.015010,166
User 2,page1,cb,0.016750,167
User 2,page1,bb,0.015470,168
User 2,page1,cb,0.081780,169
User 2,page1,cb,0.017460,170
User 2,page1,cb,0.015810,171
User 2,page1,cb,0.018860,172
User 2,page1,cb,0.017090,173
User 2,page1,cb,0.017940,174
User 2,page1,cb,0.025420,175
User 2,page1,cb,0.033660,176
User 2,page1,bb,0.040430,177
User 2,page1,bb,0.032110,178
User 2,page1,bb,0.016020,179
User 2,page1,bb,0.017390,180
User 2,page1,ba,0.016690,181
User 2,page1,bb,0.031860,182
User 2,page1,bb,0.032320,183
User 2,page1,bb,0.016110,184
User 2,page1,bb,0.017000,185
User 2,page1,bb,0.013800,186
User 2,page1,bb,0.081880,187
User 2,page1,bb,0.016020,188
User 2,page1,bb,0.016610,189
User 2,page1,cb,0.031190,190
User 2,page1,cb,0.016720,191
User 2,page1,cb,0.032750,192
User 2,page1,cb,0.016570,193
User 2,page1,cb,0.016230,194
User 2,page1,cb,0.016630,195
User 2,page1,cb,0.016450,196
User 2,page1,cb,0.263460,197
User 2,page1,cb,0.031830,198
User 2,page1,cb,0.032350,199
User 2,page1,cb,0.064910,200
User 2,page1,cb,0.082460,201
User 2,page1,db,0.015810,202
User 2,page1,ba,0.032170,203
User 2,page1,bb,0.098000,204
User 2,page1,bb,0.016450,205
User 2,page1,bb,0.016110,206
User 2,page1,bb,0.016120,207
User 2,page1,bb,0.098670,208
User 2,page1,ba,0.016350,209
User 2,page1,bb,0.033050,210
User 2,page1,ba,0.016690,211
User 2,page1,bb,0.016110,212
User 2,page1,bb,0.016420,213
User 2,page1,cb,0.016030,214
User 2,page1,bb,0.017120,215
User 2,page1,bb,0.032410,216
User 2,page1,bb,0.050260,217
User 2,page1,cb,0.017060,218
User 2,page1,bb,0.016570,219
User 2,page1,cb,0.032590,220
User 2,page1,cb,0.016300,221
User 2,page1,cb,0.032410,222
User 2,page1,cb,0.032260,223
User 2,page1,cb,0.015960,224
User 2,page1,cb,0.065710,225
User 2,page1,cb,0.016180,226
User 2,page1,bb,0.015440,227
User 2,page1,bb,0.016110,228
User 2,page1,bb,0.032080,229
User 2,page1,bb,0.131070,230
User 2,page1,bb,0.129090,231
User 2,page1,bb,0.016660,232
User 2,page1,bb,0.017180,233
User 2,page1,bb,0.032630,234
User 2,page1,bb,0.032500,235
User 2,page1,bb,0.016510,236
User 2,page1,bb,0.082310,237
User 2,page1,bb,0.049290,238
User 2,page1,bb,0.016050,239
User 2,page1,bb,0.015960,240
User 2,page1,bb,0.081540,241
User 2,page1,bb,0.016150,242
User 2,page1,cb,0.179960,243
User 2,page1,cb,0.016300,244
User 2,page1,cb,0.033200,245
User 2,page1,cb,0.033290,246
User 2,page1,cb,0.016480,247
User 2,page1,cb,0.018280,248
User 2,page1,cb,0.016120,249
User 2,page1,cb,0.014040,250
User 2,page1,cb,0.015990,251
User 2,page1,cb,0.032050,252
User 2,page1,cb,0.034000,253
User 2,page1,ca,0.017420,254
User 2,page1,cb,0.016120,255
User 2,page1,cb,0.016360,256
User 2,page1,cb,0.016630,257
User 2,page1,cb,0.032320,258
User 2,page1,ca,0.016750,259
User 2,page1,cb,0.016080,260
User 2,page1,cb,0.015630,261
User 2,page1,cb,0.129850,262
User 2,page1,cb,0.032440,263
User 2,page1,cb,0.016600,264
User 2,page1,cb,0.065700,265
User 2,page1,cb,0.034240,266
User 2,page1,cb,0.033910,267
User 2,page1,cb,0.017520,268
User 2,page1,ba,0.016210,269
User 2,page1,bb,0.065850,270
User 2,page1,bb,0.064730,271
User 2,page1,bb,0.049380,272
User 2,page1,bb,0.083860,273
User 2,page1,bb,0.197420,274
User 2,page1,bb,0.049830,275
User 2,page1,bb,0.114720,276
User 2,page1,bb,0.016900,277
User 2,page1,bb,0.142510,278
User 2,page1,bb,0.049500,279
User 2,page1,bb,0.132210,280
User 2,page1,cb,0.163630,281
User 2,page1,ca,0.017340,282
User 2,page1,cb,0.017280,283
User 2,page1,cb,0.015810,284
User 2,page1,cb,0.015650,285
User 2,page1,cb,0.065620,286
User 2,page1,cb,0.031830,287
User 2,page1,cb,0.049380,288
