subj,cond,AOI,duration,order
User 4,page1,bc,0.098300,1
User 4,page1,bc,0.147740,2
User 4,page1,bc,0.081960,3
User 4,page1,bc,0.066870,4
User 4,page1,bc,0.049530,5
User 4,page1,bc,0.247030,6
User 4,page1,bc,0.049260,7
User 4,page1,bc,0.065770,8
User 4,page1,bc,0.032530,9
User 4,page1,bc,0.181120,10
User 4,page1,bc,0.065740,11
User 4,page1,cc,0.098430,12
User 4,page1,cc,0.426730,13
User 4,page1,cc,0.180150,14
User 4,page1,cc,0.016280,15
User 4,page1,cc,0.345470,16
User 4,page1,cc,0.180340,17
User 4,page1,cc,0.212850,18
User 4,page1,cc,0.016650,19
User 4,page1,cc,0.114610,20
User 4,page1,bc,0.016470,21
User 4,page1,bc,0.032980,22
User 4,page1,bc,0.082370,23
User 4,page1,bc,0.130930,24
User 4,page1,bc,0.032850,25
User 4,page1,bc,0.295590,26
User 4,page1,bc,0.016860,27
User 4,page1,bc,0.098510,28
User 4,page1,bc,0.049080,29
User 4,page1,cc,0.032420,30
User 4,page1,cc,0.295790,31
User 4,page1,cc,0.033030,32
User 4,page1,cc,0.032760,33
User 4,page1,cc,0.016380,34
User 4,page1,cc,0.164260,35
User 4,page1,cc,0.131200,36
User 4,page1,cc,0.016430,37
User 4,page1,cc,0.049270,38
User 4,page1,bc,0.278300,39
User 4,page1,bc,0.049220,40
User 4,page1,bc,0.260670,41
User 4,page1,bc,0.065400,42
User 4,page1,bc,0.016430,43
User 4,page1,bc,0.032670,44
User 4,page1,bc,0.016210,45
User 4,page1,bc,0.131560,46
User 4,page1,bc,0.032580,47
User 4,page1,bc,0.064500,48
User 4,page1,bc,0.082130,49
User 4,page1,bc,0.032860,50
User 4,page1,bc,0.049300,51
User 4,page1,bc,0.329550,52
User 4,page1,cc,0.016910,53
User 4,page1,cc,0.029740,54
User 4,page1,cc,0.017230,55
User 4,page1,cc,0.016580,56
User 4,page1,cc,0.032150,57
User 4,page1,cc,0.016300,58
User 4,page1,cc,0.147190,59
User 4,page1,cc,0.032830,60
User 4,page1,cc,0.493110,61
User 4,page1,bc,0.131380,62
User 4,page1,bc,0.032460,63
User 4,page1,bc,0.032480,64
User 4,page1,bc,0.065880,65
User 4,page1,bc,0.016310,66
User 4,page1,bc,0.081730,67
User 4,page1,bc,0.081920,68
User 4,page1,bc,0.065850,69
User 4,page1,bc,0.016560,70
User 4,page1,bc,0.115330,71
User 4,page1,bc,0.016280,72
User 4,page1,bc,0.016110,73
User 4,page1,bc,0.377810,74
User 4,page1,cc,0.197080,75
User 4,page1,cc,0.179500,76
User 4,page1,cc,0.016460,77
User 4,page1,cc,0.114970,78
User 4,page1,cc,0.181190,79
User 4,page1,cc,0.016710,80
User 4,page1,cc,0.180850,81
User 4,page1,cc,0.098580,82
User 4,page1,bc,0.148170,83
User 4,page1,bc,0.098790,84
User 4,page1,bc,0.049010,85
User 4,page1,bc,0.049460,86
User 4,page1,bc,0.115120,87
User 4,page1,bc,0.196000,88
User 4,page1,bc,0.016370,89
User 4,page1,bc,0.115030,90
User 4,page1,cc,0.115370,91
User 4,page1,cc,0.016280,92
User 4,page1,cc,0.032810,93
User 4,page1,cc,0.115280,94
User 4,page1,cc,0.016840,95
User 4,page1,cc,0.114670,96
User 4,page1,cc,0.049410,97
User 4,page1,cc,0.032870,98
User 4,page1,bc,0.049380,99
User 4,page1,bc,0.131270,100
User 4,page1,bc,0.082210,101
User 4,page1,bc,0.032830,102
User 4,page1,bc,0.016710,103
User 4,page1,bc,0.065870,104
User 4,page1,bc,0.032820,105
User 4,page1,bc,0.081920,106
User 4,page1,bc,0.458240,107
User 4,page1,cc,0.016560,108
User 4,page1,cc,0.164660,109
User 4,page1,bc,0.034790,110
User 4,page1,cc,0.082410,111
User 4,page1,cc,0.016890,112
User 4,page1,cc,0.063910,113
User 4,page1,cc,0.016760,114
User 4,page1,cc,0.180750,115
User 4,page1,cc,0.180620,116
User 4,page1,cc,0.016310,117
User 4,page1,bc,0.031690,118
User 4,page1,bc,0.016180,119
User 4,page1,bc,0.049120,120
User 4,page1,bc,0.016020,121
User 4,page1,bb,0.049300,122
User 4,page1,bc,0.246430,123
User 4,page1,bc,0.490060,124
User 4,page1,bc,0.034240,125
User 4,page1,bb,0.032780,126
User 4,page1,bc,0.015980,127
User 4,page1,bc,0.065910,128
User 4,page1,bc,0.016300,129
User 4,page1,cc,0.064540,130
User 4,page1,cc,0.082530,131
User 4,page1,cc,0.065860,132
User 4,page1,cb,0.197180,133
User 4,page1,cb,0.131060,134
User 4,page1,bc,0.115140,135
User 4,page1,bc,0.032840,136
User 4,page1,bc,0.164370,137
User 4,page1,bc,0.066250,138
User 4,page1,bc,0.032890,139
User 4,page1,bb,0.262170,140
User 4,page1,bc,0.230100,141
User 4,page1,cc,0.260780,142
User 4,page1,cc,0.015400,143
User 4,page1,cc,0.263060,144
User 4,page1,cb,0.016270,145
User 4,page1,cb,0.180510,146
User 4,page1,cc,0.131330,147
User 4,page1,cb,0.032820,148
User 4,page1,cc,0.131190,149
User 4,page1,cb,0.016310,150
User 4,page1,bc,0.016210,151
User 4,page1,bb,0.131680,152
