0.087370 0.861316
0.197850 -0.207583
0.280240 -0.384082
0.337490 -2.849743
0.415740 -2.950174
0.577120 5.194255
1.137600 3.664637
1.582860 -0.510714
1.636230 1.208750
1.781490 1.671895
2.079350 -4.486377
2.209630 5.960349
2.927370 -0.863848
2.956880 -0.364204
2.984380 -0.298326
3.056000 -0.741513
3.132900 -0.187025
3.166500 -3.515336
3.383760 -0.470429
3.483890 0.441614
3.627620 0.230557
3.825500 -0.692712
3.910100 1.189562
4.155240 -0.748445
4.204740 0.637205
4.304230 -0.537061
4.402980 -2.063452
4.567230 -0.127456
4.600490 1.230884
4.802980 -0.114338
4.847630 1.361032
5.030850 2.539641
5.392000 -0.268563
5.441250 -0.132040
5.474240 0.710922
5.548130 1.850349
5.804990 -0.283848
5.836850 0.463553
5.935880 0.397030
6.034850 -0.106227
6.084380 -2.248879
6.233120 0.124590
6.397770 -0.170561
6.443730 0.478651
6.496640 2.798480
6.809880 0.114640
6.908630 -0.111537
7.007630 0.280929
7.079010 1.237346
7.222140 -0.136066
7.320980 -3.781565
7.486150 -0.446837
7.535370 0.004467
7.568390 -0.556305
7.667140 -1.571012
7.733250 -0.418437
7.873750 -0.534843
7.918000 -0.397295
8.013520 0.390629
8.096250 -0.364567
8.148320 0.287156
8.211400 1.062511
8.410160 -0.372844
8.461430 0.300644
8.557500 -0.374466
8.607240 -2.502294
8.722500 0.641803
8.854250 -0.439387
8.905330 3.230780
9.299470 0.019071
9.332490 -0.235057
9.398500 -0.208931
9.448000 -0.312363
9.497500 -1.083433
9.563540 -0.575641
9.611940 -0.119489
9.647860 -4.059106
9.827120 1.028625
10.008510 -0.099796
10.043120 1.954341
10.288730 -0.412069
10.338260 0.103696
10.387730 0.872297
10.491000 -0.287926
10.541290 -0.043567
10.591250 -3.120721
10.717500 0.561321
10.832860 0.932634
10.981230 1.171486
11.228640 -1.705489
11.278110 -1.402015
11.353120 0.072158
11.362610 0.732770
11.525630 0.063992
11.576170 0.616277
11.723240 0.095699
11.772860 -0.032526
11.822240 1.357510
12.053100 0.033980
12.119110 0.108570
12.230350 0.120481
12.250850 0.701542
12.366360 -0.816618
12.416020 -0.320145
12.465480 1.454369
12.666500 -0.508322
12.712620 0.730366
12.829680 0.730366
