0.000000 897.069600 590.866500
0.013240 820.579200 507.874500
0.069790 800.486400 335.517000
0.082090 802.653600 344.001000
0.095830 785.820000 398.076000
0.112090 751.380000 398.863500
0.128570 755.680800 411.547500
0.148350 803.392800 394.527000
0.163700 805.795200 400.302000
0.178380 803.628000 392.259000
0.197970 795.177600 415.779000
0.211580 793.245600 436.863000
0.250980 774.328800 437.010000
0.267940 947.116800 564.763500
0.309970 868.072800 690.259500
0.343110 903.554400 678.037500
0.359590 901.219200 682.909500
0.392330 940.564800 696.150000
0.691960 939.573600 423.790500
0.706700 916.944000 399.525000
0.722200 916.406400 395.272500
0.738590 920.791200 363.079500
0.755070 908.073600 435.361500
0.771970 908.661600 439.467000
0.796810 935.373600 397.624500
0.804840 919.716000 401.877000
0.821200 918.691200 393.445500
0.839480 892.231200 385.360500
0.854060 892.298400 392.217000
0.887360 922.135200 369.400500
0.906460 901.891200 369.505500
0.936460 879.883200 338.530500
0.952940 923.109600 324.817500
0.969450 923.596800 329.311500
0.985960 975.727200 327.474000
1.002620 960.288000 321.300000
1.019230 960.573600 326.014500
1.036320 941.656800 312.364500
1.052000 936.129600 314.884500
1.069340 935.289600 305.571000
1.084960 895.624800 319.137000
1.101470 931.106400 313.740000
1.146210 924.033600 314.548500
1.150970 894.012000 321.783000
1.183840 931.627200 314.034000
1.201810 880.924800 306.537000
1.234530 927.494400 308.689500
1.251710 893.256000 308.899500
1.266200 893.894400 313.477500
1.282710 956.340000 338.194500
1.299190 973.022400 329.763000
1.315980 973.240800 334.435500
1.332370 920.085600 352.474500
1.350340 950.258400 339.496500
1.365690 949.905600 334.929000
1.381710 990.729600 314.790000
1.398350 1002.523200 323.893500
1.414700 1002.640800 333.249000
1.431370 916.776000 345.943500
1.455720 937.339200 353.923500
1.464450 936.919200 349.387500
1.480590 967.377600 321.825000
1.497070 981.489600 334.414500
1.513580 981.321600 329.805000
1.530090 954.391200 374.566500
1.546600 1010.620800 394.327500
1.579710 1006.101600 424.000500
1.596220 987.252000 407.694000
1.612580 986.815200 394.758000
1.628970 1042.960800 407.221500
1.645720 938.817600 389.350500
1.669830 938.380800 384.856500
1.691220 965.025600 369.474000
1.700960 991.872000 395.094000
1.711460 992.107200 404.082000
1.729340 1000.087200 479.146500
1.744600 921.194400 544.404000
1.783200 897.456000 529.053000
1.794250 910.207200 542.871000
1.827090 996.088800 558.348000
1.843320 986.076000 545.937000
1.876620 985.236000 558.652500
1.892970 969.628800 543.900000
1.926210 975.088800 546.504000
1.942600 949.586400 571.231500
1.975620 911.820000 613.945500
1.997710 901.672800 601.282500
2.130710 871.634400 643.219500
2.140350 918.624000 625.359000
2.173100 935.776800 613.210500
2.189580 890.668800 614.050500
2.222960 851.877600 605.776500
2.240330 864.326400 629.643000
2.272060 879.026400 622.240500
2.305660 889.744800 601.513500
2.420590 872.827200 634.000500
2.444610 891.962400 618.135000
2.469940 886.250400 609.630000
2.486450 861.739200 610.585500
6.934200 1076.712000 529.746000
6.938320 1020.751200 525.147000
6.971470 1088.320800 514.605000
6.987820 1082.289600 484.963500
7.022710 1053.696000 453.337500
7.044280 1082.491200 480.826500
7.070190 1020.247200 409.048500
7.086700 1116.158400 386.452500
7.119840 1118.695200 407.284500
7.137080 1078.375200 398.580000
7.159090 1076.964000 407.400000
7.169190 1064.263200 406.539000
7.185580 1076.644800 426.174000
7.210300 1075.216800 434.983500
7.225650 1112.025600 373.968000
7.239230 1118.107200 338.026500
7.257840 1120.022400 328.219500
7.268590 1097.426400 350.322000
7.285060 1004.858400 322.119000
7.301570 1006.185600 301.906500
7.317570 1100.265600 328.944000
7.334080 1087.531200 348.463500
7.369450 1071.672000 343.990500
7.383450 1105.624800 371.122500
7.399960 1103.793600 380.898000
7.416440 1072.344000 320.848500
7.433840 1097.930400 352.978500
7.457610 1096.317600 362.250000
7.466090 1113.890400 325.951500
7.486820 1121.601600 280.749000
7.498960 1119.669600 291.049500
7.515440 1074.981600 332.808000
7.548800 1108.934400 323.652000
7.554290 1110.748800 313.698000
7.567200 1072.310400 318.664500
7.587710 1092.067200 293.212500
7.597840 1093.646400 283.237500
7.614320 1122.979200 278.712000
7.630830 1100.484000 326.308500
7.647340 1098.837600 335.853000
7.663850 1070.361600 333.091500
7.694460 1126.372800 336.567000
7.698700 1124.390400 346.290000
7.714200 1088.640000 392.332500
7.729950 1075.972800 385.035000
7.763340 1077.098400 389.466000
7.784970 1062.532800 351.057000
7.815580 1019.827200 328.324500
7.828700 1012.788000 271.362000
7.862730 1019.860800 212.572500
7.878360 940.749600 277.368000
7.895080 940.632000 255.528000
7.913820 710.236800 175.728000
7.927580 736.125600 147.168000
7.944090 733.924800 136.038000
7.960570 738.528000 176.158500
7.977230 753.648000 185.913000
7.993710 757.881600 208.593000
8.010710 697.552800 282.103500
8.030580 705.247200 239.925000
8.059570 682.567200 303.975000
8.076080 674.284800 245.574000
8.094210 671.361600 235.063500
8.113950 645.036000 334.162500
8.356320 720.367200 420.441000
8.374330 678.585600 420.094500
8.405820 614.779200 365.736000
8.422610 699.484800 405.730500
8.458710 677.208000 417.921000
8.471710 656.560800 402.244500
