1.135860 -0.548827
1.217010 0.020173
1.267000 0.026172
1.382600 -1.691556
1.546720 2.316579
2.384430 -1.052119
2.582240 0.518451
2.696720 0.064388
2.762630 -0.106511
2.812290 0.493823
2.910550 -0.076217
2.960170 0.032360
3.008360 0.695808
3.443330 -0.132728
3.767150 0.727525
3.982700 0.185868
4.043910 1.171562
4.240510 0.053622
4.339420 -4.084272
4.487670 0.085180
4.519960 0.317525
4.637420 0.024020
4.684660 0.559784
4.831970 -0.153792
4.882050 -0.113868
5.208620 -0.275656
5.555390 1.031517
5.769200 -0.059686
5.818450 0.643542
5.951350 0.364159
6.081090 -0.144082
6.113310 -0.308718
6.167760 -0.308718
