0.049320 -4.246798
0.166260 -0.574418
0.248540 -0.682071
0.296880 -0.538181
0.411380 -0.431426
0.478520 0.039111
0.542720 0.777988
0.657960 0.280093
0.789790 -1.016727
0.855470 -0.458001
0.889400 1.854772
1.117190 -0.781067
1.183590 -1.037492
1.248780 -0.166464
1.282230 3.396301
1.628170 0.312268
1.758300 -0.625529
1.840580 -0.023488
2.203860 0.591197
2.349850 -0.296830
2.431880 -0.326611
2.481200 0.207722
2.563480 0.747984
2.664060 0.527285
2.749270 0.716444
2.958250 -1.473702
3.055910 -0.493755
3.172120 -0.633387
3.221190 -0.361516
3.270750 0.160838
3.406740 -0.183366
3.516110 0.754059
3.649170 -2.221471
3.811770 1.784955
4.042240 2.911266
4.392090 -0.425046
4.468750 -0.781815
4.534910 -1.473992
4.600830 -0.736807
4.699220 0.614900
4.830320 0.182859
4.912600 -0.043474
4.978270 -0.153436
5.010740 0.973587
5.191650 0.464066
5.273930 -5.543816
5.602780 -0.278433
5.635250 0.473819
5.800540 3.337557
6.177490 3.183510
6.506590 3.861225
6.949710 -0.581919
6.999020 -0.743408
7.031740 0.001411
7.097410 0.969752
7.229000 -2.859012
7.363040 0.884953
7.558840 2.165239
7.890870 -0.601137
7.951900 2.380845
8.330320 -1.483433
8.395020 -0.166290
8.477540 -0.084293
8.526860 -0.964460
8.626460 -0.690746
8.691160 1.348016
8.888670 -2.063257
9.036130 0.529517
9.168210 -0.408559
9.201660 -0.408972
9.266110 -0.710111
9.332030 0.777957
9.463380 -0.424246
9.496340 0.170590
9.611570 -0.382981
9.660890 -0.251824
9.709720 -0.455101
9.742680 0.810105
9.907230 0.463266
10.005620 -0.601439
10.054930 0.307416
10.136960 1.072672
10.399660 -0.766997
10.481690 -0.449415
10.547610 -0.417513
10.596920 1.050928
10.744380 -6.125639
10.875980 0.587422
11.056880 -0.469546
11.106200 -0.338648
11.155760 1.556531
11.336430 1.107496
11.533690 -0.648502
11.583010 -0.225636
11.617190 0.571171
11.779540 5.990398
12.371090 -1.751158
12.602780 0.393965
12.720460 -0.740809
12.765630 0.244162
12.833250 2.172648
13.110110 -0.228544
13.208740 0.063340
13.308110 -0.292395
13.361570 1.411348
13.537350 0.456890
13.670650 0.040169
13.718260 1.784214
13.948490 -1.712901
14.178710 0.363599
14.309810 -0.608052
14.359380 -0.722731
14.407710 0.360129
14.490230 0.372851
14.836670 -1.087363
14.886230 -0.362169
14.917240 -0.328860
15.001950 -0.887581
15.065430 -0.018632
15.130860 -0.586345
15.198240 -0.239473
15.262210 0.757258
15.426510 0.757258
