subj,cond,AOI,duration,order
User 6,page3,ba,0.015380,1
User 6,page3,ba,0.017090,2
User 6,page3,bb,0.294190,3
User 6,page3,bc,0.098630,4
User 6,page3,bb,0.064330,5
User 6,page3,bc,0.016240,6
User 6,page3,bb,0.114620,7
User 6,page3,bb,0.016610,8
User 6,page3,bb,0.114620,9
User 6,page3,bb,0.016850,10
User 6,page3,bc,0.033210,11
User 6,page3,bc,0.114870,12
User 6,page3,bc,0.263060,13
User 6,page3,bc,0.163940,14
User 6,page3,bc,0.098510,15
User 6,page3,bc,0.016240,16
User 6,page3,bc,0.032840,17
User 6,page3,bc,0.016350,18
User 6,page3,bc,0.294800,19
User 6,page3,bb,0.197640,20
User 6,page3,bb,0.180660,21
User 6,page3,cc,0.165400,22
User 6,page3,cb,0.132570,23
User 6,page3,bb,0.099360,24
User 6,page3,bb,0.114510,25
