subj,cond,AOI,duration,order
User 35,page3,ac,0.148440,1
User 35,page3,ac,0.032590,2
User 35,page3,ac,0.049500,3
User 35,page3,ac,0.016210,4
User 35,page3,ac,1.002810,5
User 35,page3,ac,0.032350,6
User 35,page3,ac,0.591280,7
User 35,page3,ac,0.065240,8
User 35,page3,ac,0.016600,9
User 35,page3,ac,0.263400,10
User 35,page3,bc,0.344450,11
User 35,page3,ac,0.016120,12
User 35,page3,ac,0.836450,13
User 35,page3,ac,0.344480,14
User 35,page3,bc,0.132170,15
User 35,page3,ac,1.642300,16
User 35,page3,ac,0.017000,17
User 35,page3,ac,0.180230,18
User 35,page3,ac,1.902280,19
User 35,page3,ac,0.018040,20
User 35,page3,ac,0.031760,21
User 35,page3,ac,0.361450,22
User 35,page3,ac,0.032110,23
User 35,page3,ac,0.147820,24
User 35,page3,ac,0.098540,25
User 35,page3,ac,0.066130,26
User 35,page3,ac,0.016230,27
User 35,page3,bc,0.032080,28
User 35,page3,ac,0.049620,29
User 35,page3,ac,0.608330,30
User 35,page3,ac,0.016720,31
User 35,page3,ab,0.935540,32
User 35,page3,bb,0.641350,33
