timestamp,x,y,duration,prev_sacc_amplitude,aoi_label
0.065250,771.049440,543.503100,0.082910,0.000000,middle
0.204250,766.096800,432.442500,0.026460,0.000000,middle
0.247470,781.132800,489.667500,0.016290,59.167406,middle
0.314390,789.784800,579.999000,0.016940,90.744901,middle
0.361510,711.379200,527.299500,0.016420,94.470500,middle
0.476530,784.341600,444.580500,0.033210,110.299342,middle
0.526890,771.573600,497.962500,0.014920,54.887701,middle
0.558040,738.108000,447.268500,0.017030,60.743955,middle
0.640560,885.469200,476.243250,0.033850,150.182753,middle
0.690860,889.431200,528.129000,0.051880,52.036799,middle
0.773070,856.814700,504.237563,0.377320,40.430643,middle
1.216340,1229.264400,479.521875,0.065180,373.268863,right
1.297940,1205.513400,423.003000,0.066170,61.306551,right
1.380160,1259.008800,378.777000,0.019410,69.409631,top_right
1.478550,1254.548400,574.014000,0.033470,195.287945,right
1.544680,1313.303040,550.710300,0.081630,63.207358,right
1.727260,1269.136800,870.588000,0.129700,322.912372,bottom_right
2.102720,614.124000,814.506000,0.017000,657.409278,bottom_left
2.136140,566.699700,824.847187,0.131770,48.538690,bottom_left
2.349700,563.572800,422.530500,0.016240,402.328839,left
2.398410,626.968533,505.157333,0.148130,104.145152,middle
2.645480,776.910400,319.728500,0.071160,238.466802,top_middle
2.743590,880.454400,342.258000,0.015930,105.966685,top_middle
2.776400,817.202400,270.427500,0.016970,95.710168,top_middle
2.808960,823.405800,306.198375,0.098750,36.304789,top_middle
2.924560,860.613600,341.659500,0.032810,51.399531,top_middle
2.973910,841.080800,319.609500,0.082330,29.457304,top_middle
3.072720,846.315062,286.195603,0.557220,33.821384,top_middle
3.664000,848.744400,364.738500,0.050690,78.580457,top_middle
3.745420,842.604000,250.687500,0.016970,114.216177,top_middle
3.779020,861.823200,352.191000,0.016180,103.307009,top_middle
3.811580,836.675127,322.626818,0.180670,38.813225,top_middle
4.024780,819.554400,246.099000,0.016480,78.419553,top_middle
4.074800,861.022400,337.914500,0.049010,100.745626,top_middle
4.139680,868.728000,302.253000,0.017640,36.484502,top_middle
4.254820,532.041600,351.787500,0.230380,340.310738,top_left
4.583500,747.146400,200.214000,0.016810,263.143689,top_middle
4.928130,759.679200,345.250500,0.018800,145.576981,top_middle
4.961300,813.909600,382.168500,0.032810,65.603925,top_middle
5.091670,805.549920,338.469600,0.164190,44.491326,top_middle
5.305110,854.887200,352.591500,0.117070,51.318566,top_middle
5.455870,857.841600,421.942500,0.014830,69.413901,middle
5.487490,851.020800,378.504000,0.130740,43.970747,top_middle
5.635220,830.291467,331.549167,0.147280,51.327007,top_middle
5.799840,844.452000,381.307500,0.015190,51.734055,top_middle
5.848210,837.535200,313.398000,0.115500,68.260840,top_middle
5.980190,817.164923,312.599538,0.230170,20.385920,top_middle
6.243130,842.973600,275.908500,0.016480,44.858891,top_middle
6.275050,800.016000,320.964000,0.017430,62.252337,top_middle
6.324250,783.132000,213.139500,0.017640,109.138409,top_middle
6.374540,799.495200,317.227750,0.098670,105.366589,top_middle
6.490080,818.966400,277.672500,0.015720,44.087928,top_middle
6.522460,823.290533,334.169500,0.311520,56.662237,top_middle
6.850460,844.590133,339.087000,0.165320,21.859889,top_middle
7.097050,746.119733,515.873167,0.164090,202.360491,middle
7.310640,814.552200,549.745875,0.065640,76.356813,middle
7.393040,871.420200,557.216625,0.065430,57.356617,middle
7.475650,840.672000,495.862500,0.033720,68.627840,middle
7.530270,831.264000,535.976000,0.043800,41.201982,middle
7.607510,851.202240,569.513700,0.097050,39.016801,middle
