subj,cond,AOI,duration,order
User 33,page2,ca,0.196780,1
User 33,page2,bb,0.080330,2
User 33,page2,bb,0.112300,3
User 33,page2,bb,0.016110,4
User 33,page2,bc,0.082030,5
User 33,page2,bc,0.032720,6
User 33,page2,bc,0.079840,7
User 33,page2,bc,0.082280,8
User 33,page2,bc,0.215330,9
User 33,page2,bc,0.032710,10
User 33,page2,bc,0.016110,11
User 33,page2,cc,0.016360,12
User 33,page2,bc,0.063230,13
User 33,page2,bc,0.115230,14
User 33,page2,bc,0.081780,15
User 33,page2,bc,0.032720,16
User 33,page2,cc,0.033450,17
User 33,page2,bc,0.147210,18
User 33,page2,cc,0.116460,19
User 33,page2,cc,0.032710,20
User 33,page2,cc,0.082520,21
User 33,page2,bc,0.016110,22
User 33,page2,bc,0.048340,23
User 33,page2,cc,0.016360,24
User 33,page2,cc,0.016600,25
User 33,page2,bc,0.049310,26
User 33,page2,bc,0.131590,27
User 33,page2,cc,0.032470,28
User 33,page2,bc,0.049070,29
User 33,page2,bc,0.148190,30
User 33,page2,bc,0.046870,31
User 33,page2,bc,0.032960,32
User 33,page2,bc,0.016850,33
User 33,page2,bc,0.016360,34
User 33,page2,bc,0.049800,35
User 33,page2,bc,0.016600,36
User 33,page2,bc,0.081540,37
User 33,page2,bc,0.097900,38
User 33,page2,bc,0.065920,39
User 33,page2,bc,0.034670,40
User 33,page2,bc,0.229490,41
User 33,page2,bc,0.032950,42
User 33,page2,bc,0.032710,43
User 33,page2,cc,0.030510,44
User 33,page2,cc,0.032710,45
User 33,page2,cc,0.016840,46
User 33,page2,cc,0.164310,47
User 33,page2,cc,0.164060,48
User 33,page2,cc,0.164310,49
User 33,page2,cc,0.032720,50
User 33,page2,cc,0.032960,51
User 33,page2,cc,0.147950,52
User 33,page2,cc,0.050290,53
User 33,page2,bc,0.177240,54
User 33,page2,bb,0.017090,55
User 33,page2,bc,0.165040,56
User 33,page2,bc,0.163820,57
User 33,page2,bc,0.150150,58
User 33,page2,cc,0.096680,59
User 33,page2,cc,0.262690,60
User 33,page2,cb,0.016350,61
User 33,page2,cc,0.031000,62
User 33,page2,cb,0.032960,63
User 33,page2,cc,0.081790,64
User 33,page2,bb,0.180180,65
User 33,page2,bb,0.016120,66
User 33,page2,bb,0.016360,67
User 33,page2,bb,0.180420,68
User 33,page2,bb,0.033200,69
User 33,page2,bb,0.015870,70
User 33,page2,bb,0.164790,71
User 33,page2,bb,0.080570,72
User 33,page2,bb,0.049070,73
User 33,page2,cb,0.048580,74
User 33,page2,cb,0.129630,75
User 33,page2,cb,0.082280,76
User 33,page2,cb,0.032720,77
User 33,page2,cb,0.049320,78
User 33,page2,cb,0.231200,79
User 33,page2,cb,0.016360,80
User 33,page2,bb,0.180420,81
User 33,page2,bb,0.147700,82
User 33,page2,bb,0.098630,83
User 33,page2,bb,0.148920,84
User 33,page2,ba,0.032720,85
User 33,page2,bb,0.148190,86
User 33,page2,cb,0.018310,87
User 33,page2,cb,0.049320,88
User 33,page2,cb,0.032960,89
User 33,page2,cb,0.031740,90
User 33,page2,cb,0.082040,91
User 33,page2,cb,0.049310,92
User 33,page2,cb,0.034180,93
User 33,page2,cb,0.032960,94
User 33,page2,ba,0.229490,95
User 33,page2,ba,0.050540,96
User 33,page2,bb,0.163330,97
User 33,page2,cb,0.016840,98
User 33,page2,ba,0.016600,99
User 33,page2,ca,0.278810,100
User 33,page2,ca,0.164310,101
User 33,page2,ba,0.049070,102
User 33,page2,ba,0.164800,103
User 33,page2,ba,0.046880,104
User 33,page2,ba,0.066400,105
User 33,page2,ba,0.082270,106
User 33,page2,ca,0.016360,107
User 33,page2,ca,0.163570,108
User 33,page2,ca,0.016350,109
User 33,page2,ca,0.016120,110
User 33,page2,ca,0.114260,111
User 33,page2,ca,0.081550,112
User 33,page2,ca,0.016350,113
