subj,cond,AOI,duration,order
User 9,page3,bb,0.179690,1
User 9,page3,bb,0.016840,2
User 9,page3,cc,0.049070,3
User 9,page3,cc,0.164790,4
User 9,page3,bc,0.049070,5
User 9,page3,bc,0.018310,6
User 9,page3,bc,0.016840,7
User 9,page3,bc,0.037110,8
User 9,page3,bc,0.225830,9
User 9,page3,bc,0.245360,10
User 9,page3,cc,0.032960,11
User 9,page3,cc,0.113040,12
User 9,page3,cc,0.393310,13
User 9,page3,bc,0.049810,14
User 9,page3,bc,0.032230,15
User 9,page3,bc,0.227540,16
User 9,page3,cc,0.295160,17
User 9,page3,bc,0.115480,18
User 9,page3,bb,0.067380,19
User 9,page3,bb,0.017090,20
User 9,page3,bb,0.016360,21
User 9,page3,bb,0.032470,22
User 9,page3,bb,0.032720,23
User 9,page3,bb,0.016600,24
User 9,page3,bb,0.116460,25
User 9,page3,bb,0.081300,26
User 9,page3,bb,0.016350,27
User 9,page3,bc,0.197020,28
User 9,page3,bb,0.014890,29
User 9,page3,bc,0.032720,30
User 9,page3,cb,0.016110,31
User 9,page3,cc,0.132570,32
User 9,page3,cc,0.065430,33
User 9,page3,bb,0.049800,34
User 9,page3,bb,0.163820,35
User 9,page3,bc,0.163810,36
User 9,page3,cb,0.179440,37
User 9,page3,bc,0.082030,38
User 9,page3,cb,0.017090,39
User 9,page3,bc,0.148190,40
User 9,page3,bc,0.196040,41
User 9,page3,bc,0.261960,42
User 9,page3,cc,0.114990,43
User 9,page3,cc,0.164060,44
User 9,page3,cc,0.164310,45
User 9,page3,cc,0.146970,46
User 9,page3,bc,0.147950,47
User 9,page3,bc,0.197760,48
User 9,page3,bc,0.015870,49
User 9,page3,bb,0.032960,50
User 9,page3,bb,0.032720,51
User 9,page3,bb,0.016600,52
User 9,page3,bb,0.015870,53
User 9,page3,bb,0.032960,54
User 9,page3,bb,0.032960,55
User 9,page3,bb,0.132080,56
User 9,page3,bb,0.049310,57
User 9,page3,bb,0.017580,58
User 9,page3,bb,0.114510,59
User 9,page3,bb,0.016600,60
User 9,page3,bb,0.015870,61
User 9,page3,bb,0.011470,62
User 9,page3,bb,0.034180,63
User 9,page3,ba,0.016850,64
User 9,page3,ba,0.020020,65
User 9,page3,ca,0.016360,66
User 9,page3,ca,0.016850,67
User 9,page3,cb,0.064940,68
User 9,page3,bb,0.032720,69
User 9,page3,bb,0.034420,70
