0.086640 -0.833646
0.136380 -0.330306
0.165860 -0.121700
0.218990 -0.396443
0.270200 -0.898507
0.329740 -0.033953
0.362760 0.197192
0.395750 -4.786475
0.517270 0.050260
0.545380 0.065356
0.659520 -2.008988
0.989260 -2.992709
1.081630 -0.529526
1.137630 0.241061
1.188510 2.103514
1.450990 0.119838
1.503780 0.128297
1.549870 -0.077254
1.609500 0.088862
1.649020 0.184680
1.747740 0.368846
1.797390 3.305234
2.638280 1.101608
2.774380 1.236598
2.939270 -0.837007
3.100710 -0.763122
3.149510 -0.624931
3.182400 -1.366843
3.231930 0.493493
3.380130 0.794565
3.561650 -0.414296
3.628270 0.047497
3.660680 -0.208809
3.727260 -0.200929
3.776120 -2.715322
3.841770 -0.115468
3.973880 -0.344525
4.031460 0.519511
4.122250 1.607974
4.320130 1.919270
4.543580 1.167198
4.870120 -0.458326
4.913510 0.841439
5.062010 -1.460045
5.160890 0.438579
5.193880 0.693309
5.292760 0.331443
5.358920 3.140481
5.656310 2.246479
5.985350 0.307638
6.020140 -0.082816
6.051270 -0.675276
6.102910 1.057471
6.232760 -1.916939
6.463500 -0.816256
6.521550 -0.689657
6.548130 -0.430358
6.595520 0.122642
6.710750 -0.527019
6.743900 0.423476
6.851500 -0.687595
6.892120 -0.359046
6.991120 0.316097
7.090150 -0.726435
7.141510 -0.393793
7.197270 -0.145107
7.271510 -0.191232
7.320890 2.717058
7.743260 -2.357152
7.987880 -1.254316
8.030120 -0.038329
8.067750 0.342583
8.244260 -0.539259
8.277500 2.045295
8.524510 0.558134
8.574040 2.168357
8.854370 -0.754204
9.052400 -0.754204
