0.069580 -7.693448
0.674070 -0.647197
0.722410 -0.340034
0.805180 -0.174805
0.951900 -1.305762
1.067380 -0.746716
1.100340 -0.984447
1.231200 -0.370660
1.656980 -0.773442
1.689940 -0.080469
1.788570 -0.156892
1.937010 -0.602621
2.036380 -1.135473
2.101320 1.063319
2.429930 -0.649576
2.481200 -0.780193
2.561040 -0.667354
2.610840 -1.118003
2.741210 0.807751
3.037350 -0.740428
3.086910 0.104288
3.317870 0.873614
3.631590 -2.119338
4.237060 2.457746
4.828130 -1.275006
4.943360 0.332692
5.173100 1.158815
5.651610 -0.766024
5.682860 1.368882
6.027590 -0.754611
6.078370 -0.127044
6.176760 1.260929
6.570070 1.460157
6.914310 0.596597
7.210940 -1.576463
7.506840 -0.323464
7.539060 -0.321782
7.670170 -0.372596
7.769040 1.387517
8.163090 -0.156252
8.460450 0.459086
8.803960 -0.484529
8.837400 1.640714
9.182130 -3.304488
9.249020 -0.211180
9.281490 0.142540
9.477540 -0.573146
9.510250 -0.361813
9.575930 3.476870
10.265870 0.702228
10.496340 0.713005
10.824460 0.019004
10.989010 0.319507
11.202880 0.278131
11.399410 -0.089249
11.646480 0.454682
12.023680 0.674002
12.435790 1.585422
12.781740 -0.548758
12.812260 1.198065
13.551270 -1.811207
13.830810 0.212925
14.044190 0.629738
14.356450 0.032590
14.553220 -0.449359
14.652100 -0.612224
14.685060 -1.169073
14.750730 -0.557183
14.799800 -0.438052
14.851320 -0.005626
14.997310 1.104099
15.424560 -0.298182
15.539310 0.241492
15.752930 0.636566
15.937260 2.021174
16.508540 1.043099
16.820560 0.976605
17.069820 1.502911
17.461430 -1.883583
17.609620 0.831055
17.856450 -0.997391
17.922120 0.589421
18.184330 1.085948
18.496340 -1.876065
18.957280 2.258320
19.482180 3.730238
20.303470 -1.106536
20.418950 -0.126452
20.568120 1.379652
20.994380 0.740550
21.239500 -0.784021
21.305420 -0.419081
21.354490 4.314015
22.307130 -0.189712
22.603760 -1.069698
22.833010 0.793323
23.178220 -0.519819
23.227290 -0.679415
23.276610 -0.368322
23.407960 -0.368322
