timestamp,x,y,duration,prev_sacc_amplitude,aoi_label
0.065670,954.730000,881.804000,0.196780,0.000000,protection_privacy
0.365230,776.062560,453.904500,0.080330,0.000000,exclusion_inclusion
0.462650,781.500000,484.240500,0.112300,30.819452,exclusion_inclusion
0.592040,774.463200,491.883000,0.016110,10.388665,exclusion_inclusion
0.689940,726.744480,34.192200,0.082030,460.171647,act_procedures_cont
0.789060,710.925600,85.806000,0.032720,53.983528,act_procedures_cont
0.839840,725.528160,28.696500,0.079840,58.946838,act_procedures_cont
1.100830,627.480000,11.844000,0.082280,99.485921,act_procedures_cont
1.199460,691.592533,21.393167,0.215330,64.819777,act_procedures_cont
1.428960,740.350800,77.469000,0.032710,74.309270,act_procedures_cont
1.478760,697.452000,65.866500,0.016110,44.440129,act_procedures_cont
1.659420,892.668000,6.751500,0.016360,203.970267,act_procedures_cont
1.940920,570.589600,85.316000,0.063230,331.522060,act_procedures_cont
2.135990,635.781600,95.560500,0.115230,65.992020,act_procedures_cont
2.266850,627.018000,58.471875,0.081780,38.109930,act_procedures_cont
2.365230,640.474800,158.287500,0.032720,100.718640,participation_time
2.842770,863.352000,78.734250,0.033450,236.649458,act_procedures_cont
2.891850,832.994400,24.593625,0.147210,62.070856,act_procedures_cont
3.186520,1010.024400,15.345750,0.116460,177.271385,act_procedures_cont
3.548340,1118.401200,12.589500,0.032710,108.411843,act_procedures_cont
3.597170,1050.352800,41.769000,0.082520,74.040718,act_procedures_cont
3.861820,839.076000,141.109500,0.016110,233.466103,act_procedures_cont
3.910890,831.096000,46.193000,0.048340,95.251364,act_procedures_cont
3.991940,858.849600,94.332000,0.016360,55.566407,act_procedures_cont
4.024660,884.788800,185.829000,0.016600,95.102803,participation_time
4.139650,603.153600,161.868000,0.049310,282.652641,participation_time
4.238280,600.146400,43.753500,0.131590,118.152776,act_procedures_cont
7.294190,1039.046400,93.471000,0.032470,441.706961,act_procedures_cont
7.523930,553.022400,98.353500,0.049070,486.048524,act_procedures_cont
7.589600,542.430000,160.261500,0.148190,62.807638,participation_time
7.821780,569.780400,167.265000,0.046870,28.232842,participation_time
7.885010,543.950400,114.303000,0.032960,58.925057,act_procedures_cont
