timestamp,x,y,duration,prev_sacc_amplitude,aoi_label
0.081600,673.344000,399.171500,0.049380,0.000000,top_middle
0.149230,670.380900,432.323062,0.130250,0.000000,middle
0.296880,735.621600,468.359500,0.048760,74.531696,middle
0.460390,432.700800,340.431000,0.016780,328.826264,top_left
0.509770,399.252000,282.219000,0.049740,67.137614,top_left
0.575380,346.793160,197.363250,0.362000,99.761857,top_left
0.973450,368.373600,239.081500,0.177670,46.969434,top_left
1.264830,731.617600,278.775000,0.049320,365.406318,top_middle
1.330870,711.592000,260.944250,0.098630,26.813435,top_middle
1.511410,843.672480,277.129125,0.394170,133.068416,top_middle
2.021480,1333.922400,243.699000,0.114630,491.388398,top_right
2.169310,1279.595520,308.462700,0.081540,84.532519,top_right
2.267400,1240.663200,278.785500,0.018240,48.953669,top_right
2.316710,1297.237200,226.674000,0.032900,76.917007,top_right
2.382450,1287.484800,307.434750,0.098630,81.347453,top_right
2.514040,1334.205600,235.326000,0.016360,85.921505,top_right
2.579900,1330.879200,454.807500,0.016050,219.506706,right
2.614070,1277.476200,522.067875,0.063480,85.882702,right
2.713130,1212.775200,543.291000,0.014350,68.092881,right
2.743960,1281.261600,478.103250,0.230710,94.550673,right
3.007080,1283.411733,500.949167,0.147830,22.946873,right
3.220460,1304.978182,733.566273,0.214720,233.614704,bottom_right
3.453670,1283.721600,764.179500,0.014710,37.269451,bottom_right
3.647640,880.723200,666.876000,0.016730,414.578921,bottom_middle
3.696350,817.334933,652.970500,0.166320,64.895572,bottom_middle
3.895510,837.032243,676.289935,0.409360,30.525073,bottom_middle
4.419920,433.283200,701.417500,0.048460,404.530202,bottom_left
4.567570,365.668800,614.449500,0.145380,110.159612,left
4.745850,414.187200,561.666000,0.016660,71.694721,left
4.778750,369.297600,636.195000,0.016230,87.003724,left
4.812070,413.689129,671.727000,0.345770,56.860627,bottom_left
5.174800,477.271200,700.581000,0.016240,69.822869,bottom_left
5.340210,633.729600,722.300250,0.033020,157.958719,bottom_middle
5.389040,585.249000,657.294750,0.081480,81.093055,bottom_left
5.569400,843.141600,720.478500,0.033320,265.519829,bottom_middle
5.619260,868.131600,658.035000,0.032290,67.258388,bottom_middle
5.668090,854.171360,662.713800,0.247070,14.723433,bottom_middle
6.063050,1285.331040,752.690400,0.080750,440.448020,bottom_right
6.160770,1240.948800,790.240500,0.032890,58.135989,bottom_right
6.226140,1326.032400,711.270000,0.066160,116.084275,bottom_right
6.308840,1308.652800,760.931500,0.049620,52.614780,bottom_right
6.374080,1301.496000,702.593500,0.067810,58.775352,bottom_right
6.457090,1326.647700,733.238625,0.131720,39.645072,bottom_right
6.604550,1275.220800,750.151500,0.033570,54.136599,bottom_right
6.654240,1312.407600,690.808125,0.066280,70.032094,bottom_right
