timestamp,x,y,duration,prev_sacc_amplitude,aoi_label
0.117340,555.621600,272.466000,0.228580,0.000000,contact
0.459990,517.615200,36.198000,0.180300,0.000000,protection_privacy_cont
1.889010,598.370400,395.074500,0.114900,367.850166,consent
2.053340,520.708533,431.169667,0.180850,85.640099,consent
2.267150,595.610400,433.834154,0.213230,74.949244,consent
2.532290,481.345200,428.360100,0.194360,114.396246,consent
2.759460,545.238400,413.773500,0.099060,65.537088,consent
3.630490,850.365600,6.394500,0.016330,508.979624,protection_privacy_cont
4.386750,614.006400,6.777750,0.163790,236.359511,protection_privacy_cont
4.632810,503.955600,76.207500,0.230070,130.121746,protection_privacy_cont
4.879030,489.391350,74.292750,0.263180,14.689576,protection_privacy_cont
5.174900,600.878133,95.583833,0.149590,113.501599,protection_privacy_cont
5.389470,491.073333,284.289833,0.146970,218.327846,contact
5.587010,462.825300,211.240313,0.132720,78.321031,contact
5.754300,548.685900,211.765312,0.126010,85.862205,contact
5.930180,644.322000,196.339500,0.132010,96.872180,contact
6.144040,754.202400,176.498000,0.065800,111.657456,contact
6.275540,848.292480,213.278100,0.082310,101.023358,contact
6.489440,553.812000,487.473000,0.065800,402.369974,consent
