timestamp,x,y,duration,prev_sacc_amplitude,aoi_label
0.066890,777.285600,377.409375,0.066170,0.000000,top_middle
0.147950,821.604000,348.563250,0.033200,0.000000,top_middle
0.197020,779.730000,392.164500,0.036500,60.452468,top_middle
0.247560,799.349600,365.211000,0.048220,33.337964,top_middle
0.312130,860.634600,368.418750,0.065800,61.368892,top_middle
0.394170,847.160160,441.814800,0.098630,74.622655,middle
0.543820,797.647200,284.497500,0.017090,164.925032,top_middle
0.576290,796.348000,326.655000,0.048220,42.177514,top_middle
0.690310,448.106400,303.996000,0.016480,348.977997,top_left
0.739990,390.625200,212.094750,0.032840,108.397085,top_left
0.822020,441.100800,371.049000,0.016240,166.776017,top_left
0.904660,388.869600,204.041250,0.031860,174.984819,top_left
0.969360,409.363733,319.733167,0.147950,117.493102,top_left
1.133670,403.519200,366.838500,0.016350,47.466525,top_left
1.183230,391.053600,272.412000,0.016350,95.245762,top_left
1.215940,402.470400,313.578750,0.246830,42.720541,top_left
1.479490,407.681782,362.830841,0.394410,49.527033,top_left
1.906490,407.534400,349.933500,0.016120,12.898183,top_left
2.023190,855.721067,306.378917,0.361450,450.298001,top_middle
2.400150,878.690400,310.034308,0.232540,23.258378,top_middle
2.663820,819.654578,301.948500,0.643310,59.586983,top_middle
3.403930,1253.041440,277.762800,0.080690,434.061194,top_right
3.534300,1260.525795,335.403203,0.936040,58.124277,top_right
4.487790,1275.590400,320.344500,0.032230,21.300396,top_right
4.618160,488.997600,502.502000,0.049810,807.409182,left
4.684450,501.026400,466.945500,0.015990,37.536072,left
4.731570,403.300800,549.969000,0.016230,128.231020,left
4.764400,399.418600,510.887563,0.395020,39.273786,left
5.175660,419.370933,538.192861,1.067020,33.818263,left
6.259520,416.169600,517.177500,0.016600,21.257797,left
6.391240,782.096000,511.423500,0.049190,365.971637,middle
6.456790,779.167200,555.639000,0.017210,44.312395,middle
6.538820,821.389800,448.246750,0.197020,115.394295,middle
6.752560,829.749140,484.917479,0.952880,37.611447,middle
7.738530,850.138800,392.668500,0.032710,94.475459,top_middle
7.804440,843.322200,474.143250,0.064820,81.759409,middle
7.888920,836.052000,397.309500,0.013550,77.176946,top_middle
8.066650,1284.805964,501.096273,0.484860,460.599407,right
8.575810,1325.704800,408.117500,0.049430,101.576410,right
8.657960,1307.749418,480.545386,0.444460,74.620335,right
9.216550,475.546400,647.594500,0.049320,848.803434,bottom_left
9.348270,367.616885,746.059181,0.935910,146.096111,bottom_left
10.301880,394.346400,746.424000,0.015380,26.732004,bottom_left
10.367920,322.744800,693.094500,0.016480,89.279475,bottom_left
10.418950,406.636533,755.581167,0.145260,104.605958,bottom_left
10.596920,324.861600,705.421500,0.016610,95.932955,bottom_left
10.695190,806.652000,717.517500,0.016850,481.942219,bottom_middle
10.728270,795.070500,750.662063,0.147460,35.109730,bottom_middle
10.892460,855.661800,675.223500,0.066040,96.758888,bottom_middle
10.974370,840.349200,712.407750,0.246700,40.213731,bottom_middle
11.237550,839.274000,732.866250,0.509520,20.486734,bottom_middle
11.763310,828.310560,705.282900,0.098380,29.682288,bottom_middle
11.960330,1301.354040,747.347475,0.328850,474.910057,bottom_right
12.305420,1313.417700,692.984250,0.196660,55.685655,bottom_right
12.519040,1305.321600,761.209500,0.114990,68.703941,bottom_right
12.666990,1325.570400,713.227594,0.278930,52.079528,bottom_right
12.962280,1298.665200,762.835500,0.032720,56.434335,bottom_right
