subj,cond,AOI,duration,order
User 39,page3,bb,0.249510,1
User 39,page3,bb,0.196290,2
User 39,page3,bc,0.164550,3
User 39,page3,bc,0.162590,4
User 39,page3,bb,0.130370,5
User 39,page3,bb,0.148440,6
User 39,page3,bb,0.051270,7
User 39,page3,bb,0.017090,8
User 39,page3,bb,0.082030,9
User 39,page3,bb,0.049310,10
User 39,page3,bb,0.032720,11
User 39,page3,bc,0.016120,12
User 39,page3,bc,0.064940,13
User 39,page3,bc,0.033690,14
User 39,page3,bb,0.296390,15
User 39,page3,bb,0.326660,16
User 39,page3,bb,0.196780,17
User 39,page3,bb,0.229490,18
User 39,page3,bc,0.099120,19
User 39,page3,bc,0.017090,20
User 39,page3,bc,0.246580,21
User 39,page3,bc,0.161130,22
User 39,page3,bc,0.345220,23
User 39,page3,bc,0.738770,24
User 39,page3,bb,0.147950,25
User 39,page3,bb,0.100100,26
