subj,cond,AOI,duration,order
User 4,page3,bc,0.018130,1
User 4,page3,cc,0.013340,2
User 4,page3,bc,0.197360,3
User 4,page3,bc,0.278600,4
User 4,page3,cc,0.016540,5
User 4,page3,cc,0.196070,6
User 4,page3,cc,0.147430,7
User 4,page3,cc,0.115840,8
User 4,page3,bc,0.180690,9
User 4,page3,bc,0.180910,10
User 4,page3,cc,0.132020,11
User 4,page3,cc,0.128480,12
User 4,page3,cc,0.229800,13
User 4,page3,bc,0.016240,14
User 4,page3,bc,0.032530,15
User 4,page3,bc,0.180420,16
User 4,page3,bc,0.128970,17
User 4,page3,bc,0.083400,18
User 4,page3,bc,0.032370,19
User 4,page3,bc,0.197700,20
User 4,page3,bc,0.230280,21
User 4,page3,bc,0.115330,22
User 4,page3,cc,0.031650,23
User 4,page3,cc,0.016210,24
User 4,page3,cc,0.098510,25
User 4,page3,bc,0.213530,26
User 4,page3,bc,0.492700,27
User 4,page3,bc,0.296020,28
User 4,page3,cc,0.081720,29
User 4,page3,cc,0.164460,30
User 4,page3,cc,0.213800,31
User 4,page3,cc,0.147550,32
User 4,page3,cc,0.017280,33
User 4,page3,cc,0.049010,34
User 4,page3,cc,0.164730,35
User 4,page3,bc,0.032890,36
User 4,page3,bc,0.034030,37
User 4,page3,bc,0.017250,38
User 4,page3,bc,0.081300,39
User 4,page3,bc,0.246280,40
User 4,page3,cc,0.147610,41
User 4,page3,cc,0.131310,42
User 4,page3,cc,0.082520,43
User 4,page3,cc,0.115230,44
User 4,page3,bc,0.246180,45
User 4,page3,bc,0.180300,46
User 4,page3,bc,0.131530,47
User 4,page3,bb,0.032800,48
User 4,page3,bc,0.016510,49
User 4,page3,bc,0.016140,50
User 4,page3,bb,0.148160,51
User 4,page3,bb,0.211490,52
User 4,page3,bb,0.016970,53
User 4,page3,bb,0.049500,54
