subj,cond,AOI,duration,order
User 35,page2,ab,0.197210,1
User 35,page2,ac,0.115170,2
User 35,page2,ac,0.049650,3
User 35,page2,ac,0.541330,4
User 35,page2,ac,0.016910,5
User 35,page2,ac,0.130560,6
User 35,page2,ac,0.606910,7
User 35,page2,ac,0.197540,8
User 35,page2,ac,0.032680,9
User 35,page2,ac,0.032230,10
User 35,page2,ac,0.540800,11
User 35,page2,ac,0.016230,12
User 35,page2,ac,0.115820,13
User 35,page2,ac,0.556180,14
User 35,page2,ac,0.081850,15
User 35,page2,bc,0.033690,16
User 35,page2,ac,0.017050,17
User 35,page2,bc,0.032740,18
User 35,page2,ac,0.032290,19
User 35,page2,ac,0.016120,20
User 35,page2,ac,0.017580,21
User 35,page2,ac,0.064850,22
User 35,page2,ac,1.706030,23
User 35,page2,ac,0.248470,24
User 35,page2,ac,0.049500,25
User 35,page2,ac,0.016640,26
User 35,page2,bc,0.295870,27
User 35,page2,ac,1.840150,28
User 35,page2,ac,0.394870,29
User 35,page2,bc,1.326570,30
User 35,page2,ac,1.887780,31
User 35,page2,bc,0.394250,32
User 35,page2,ac,1.036230,33
User 35,page2,ac,0.638340,34
User 35,page2,ac,0.491450,35
User 35,page2,ac,0.901430,36
User 35,page2,ac,0.015870,37
User 35,page2,bc,0.066620,38
User 35,page2,ac,0.016910,39
User 35,page2,bc,0.048800,40
User 35,page2,ac,0.821170,41
User 35,page2,ac,1.133700,42
User 35,page2,ac,5.977940,43
User 35,page2,ac,0.148130,44
User 35,page2,ac,1.131780,45
User 35,page2,ac,0.016570,46
User 35,page2,ac,0.985900,47
User 35,page2,ac,1.739750,48
User 35,page2,ac,0.016390,49
User 35,page2,bc,0.049250,50
User 35,page2,ac,2.037200,51
User 35,page2,ac,0.593720,52
User 35,page2,ac,0.130770,53
User 35,page2,bc,0.262570,54
User 35,page2,ac,5.205170,55
User 35,page2,bc,0.378880,56
User 35,page2,ac,2.367790,57
User 35,page2,ac,0.394230,58
User 35,page2,ac,3.992130,59
User 35,page2,ac,5.372960,60
User 35,page2,bc,0.016720,61
User 35,page2,ac,0.985960,62
User 35,page2,ac,0.722840,63
User 35,page2,ac,4.649720,64
User 35,page2,ac,0.017090,65
User 35,page2,ac,0.016320,66
User 35,page2,ac,0.114720,67
User 35,page2,ac,0.098880,68
User 35,page2,bc,0.592250,69
User 35,page2,ac,1.805090,70
User 35,page2,ac,0.081600,71
User 35,page2,ac,0.016570,72
User 35,page2,ac,0.016850,73
User 35,page2,ac,0.919520,74
User 35,page2,ac,0.031860,75
User 35,page2,ac,0.133170,76
User 35,page2,ac,0.049470,77
User 35,page2,ac,0.016720,78
User 35,page2,ac,0.163430,79
User 35,page2,ac,0.148400,80
User 35,page2,ac,0.049370,81
User 35,page2,ac,0.492760,82
User 35,page2,ac,0.296230,83
User 35,page2,ac,0.147830,84
User 35,page2,bc,0.016730,85
User 35,page2,ac,0.016660,86
User 35,page2,bc,0.032780,87
User 35,page2,ac,0.114840,88
User 35,page2,ac,0.016630,89
User 35,page2,ac,0.688840,90
User 35,page2,ac,1.132730,91
User 35,page2,ac,0.115110,92
User 35,page2,ac,0.084510,93
User 35,page2,ac,0.016570,94
User 35,page2,ac,0.016780,95
User 35,page2,bc,0.032440,96
User 35,page2,ac,0.147890,97
User 35,page2,bc,0.771910,98
User 35,page2,bc,0.260380,99
User 35,page2,ac,2.038420,100
User 35,page2,ac,1.690680,101
User 35,page2,bc,1.479430,102
User 35,page2,ac,1.577060,103
User 35,page2,ac,1.429450,104
User 35,page2,ac,0.592130,105
User 35,page2,ac,0.180210,106
User 35,page2,ac,1.609320,107
User 35,page2,ac,0.378690,108
User 35,page2,ac,0.197570,109
User 35,page2,ac,0.033180,110
User 35,page2,ac,0.053160,111
User 35,page2,ab,0.033900,112
User 35,page2,ac,0.016180,113
User 35,page2,ac,0.016840,114
User 35,page2,ac,0.015840,115
User 35,page2,bc,0.015390,116
User 35,page2,ac,0.016630,117
User 35,page2,bc,0.016180,118
User 35,page2,ab,0.032690,119
User 35,page2,ab,0.033240,120
User 35,page2,ac,0.131410,121
User 35,page2,ac,0.032780,122
User 35,page2,ac,0.805570,123
User 35,page2,ab,0.164520,124
User 35,page2,bc,0.049310,125
User 35,page2,bb,0.987680,126
User 35,page2,ab,2.087060,127
User 35,page2,ab,2.940150,128
User 35,page2,ab,1.578800,129
User 35,page2,ab,0.196680,130
User 35,page2,ac,0.016660,131
User 35,page2,ab,0.311860,132
User 35,page2,ab,0.673790,133
User 35,page2,ab,0.295250,134
User 35,page2,bb,0.559480,135
User 35,page2,ab,0.624600,136
User 35,page2,ab,0.229500,137
User 35,page2,bb,0.427130,138
User 35,page2,bb,0.081850,139
User 35,page2,ab,0.608210,140
User 35,page2,bb,0.443510,141
User 35,page2,ab,0.211460,142
User 35,page2,ab,0.196750,143
User 35,page2,ab,0.723900,144
User 35,page2,ab,0.461430,145
User 35,page2,bb,1.083980,146
User 35,page2,ab,1.265660,147
User 35,page2,ab,1.872650,148
User 35,page2,ab,0.985570,149
