subj,cond,AOI,duration,order
User 11,page1,cb,0.065120,1
User 11,page1,cb,0.164490,2
User 11,page1,bc,0.016330,3
User 11,page1,bc,0.032320,4
User 11,page1,bc,0.066040,5
User 11,page1,bc,0.590880,6
User 11,page1,bc,0.082220,7
User 11,page1,bc,0.246430,8
User 11,page1,bc,0.032530,9
User 11,page1,bc,0.427490,10
User 11,page1,bc,0.378850,11
User 11,page1,bc,0.277670,12
User 11,page1,bc,0.050320,13
User 11,page1,bc,0.246340,14
User 11,page1,cc,0.213130,15
User 11,page1,cc,0.181180,16
User 11,page1,cc,0.081910,17
User 11,page1,cc,0.115910,18
User 11,page1,cc,0.097100,19
User 11,page1,cc,0.082460,20
User 11,page1,cc,0.131710,21
User 11,page1,cc,0.525450,22
User 11,page1,cc,0.411040,23
User 11,page1,bc,0.510800,24
User 11,page1,bc,0.164280,25
User 11,page1,bc,0.377840,26
User 11,page1,bc,0.049160,27
User 11,page1,bc,0.344910,28
User 11,page1,cc,0.804530,29
User 11,page1,cc,0.131900,30
User 11,page1,cc,0.443550,31
User 11,page1,cc,0.328730,32
User 11,page1,cc,0.032770,33
User 11,page1,bc,0.509250,34
User 11,page1,bc,0.181710,35
User 11,page1,bc,0.032710,36
User 11,page1,bc,0.032780,37
User 11,page1,bc,0.460080,38
User 11,page1,cc,0.033240,39
User 11,page1,cc,0.114710,40
User 11,page1,cc,0.015990,41
User 11,page1,cc,0.147710,42
User 11,page1,cc,0.048990,43
User 11,page1,cc,0.016940,44
User 11,page1,cc,0.705480,45
User 11,page1,cc,0.016640,46
User 11,page1,bc,0.048950,47
User 11,page1,bc,0.131440,48
User 11,page1,bc,0.148010,49
User 11,page1,bc,0.542540,50
User 11,page1,bc,0.049620,51
User 11,page1,bc,0.130740,52
User 11,page1,bc,0.065120,53
User 11,page1,bc,0.262570,54
User 11,page1,bc,0.229400,55
User 11,page1,bc,0.032830,56
User 11,page1,bc,0.214200,57
User 11,page1,cc,0.311830,58
User 11,page1,cc,0.213690,59
User 11,page1,cc,0.100030,60
User 11,page1,cc,0.279110,61
User 11,page1,cb,0.014650,62
User 11,page1,cc,0.015160,63
User 11,page1,cc,0.049260,64
User 11,page1,cc,0.016700,65
User 11,page1,bc,0.147370,66
User 11,page1,bc,0.328430,67
User 11,page1,bc,0.033390,68
User 11,page1,bc,0.196930,69
User 11,page1,bc,0.459680,70
User 11,page1,bc,0.016570,71
User 11,page1,bb,0.032440,72
User 11,page1,bb,0.016420,73
User 11,page1,bc,0.427250,74
User 11,page1,bc,0.295680,75
User 11,page1,bc,0.016420,76
User 11,page1,cc,0.115420,77
User 11,page1,bc,0.197360,78
User 11,page1,bc,0.196770,79
User 11,page1,cc,0.344660,80
User 11,page1,cc,0.032410,81
User 11,page1,cc,0.213710,82
User 11,page1,cc,0.147740,83
User 11,page1,cc,0.015930,84
User 11,page1,cc,0.115360,85
User 11,page1,cc,0.164980,86
User 11,page1,cc,0.017000,87
User 11,page1,cc,0.049350,88
User 11,page1,cc,0.197140,89
User 11,page1,cc,0.066190,90
User 11,page1,cc,0.246490,91
User 11,page1,cc,0.410520,92
User 11,page1,cb,0.016790,93
User 11,page1,bc,0.016110,94
User 11,page1,bc,0.032560,95
User 11,page1,bc,0.180880,96
User 11,page1,bc,0.081930,97
User 11,page1,bc,0.032500,98
User 11,page1,bc,0.328950,99
User 11,page1,bb,0.032650,100
User 11,page1,bc,0.131800,101
User 11,page1,cc,0.164220,102
User 11,page1,cc,0.259950,103
User 11,page1,cc,0.016840,104
User 11,page1,bc,0.015750,105
User 11,page1,bc,0.164000,106
User 11,page1,bc,0.525460,107
User 11,page1,bb,0.016300,108
User 11,page1,bb,0.163820,109
User 11,page1,bb,0.018800,110
User 11,page1,bc,0.131380,111
User 11,page1,bc,0.065770,112
User 11,page1,bc,0.248780,113
User 11,page1,cc,0.079530,114
User 11,page1,bc,0.016510,115
User 11,page1,cb,0.065520,116
User 11,page1,cc,0.131440,117
User 11,page1,cc,0.016570,118
User 11,page1,cb,0.049040,119
User 11,page1,cc,0.278960,120
User 11,page1,cc,0.016420,121
User 11,page1,cb,0.180850,122
User 11,page1,cb,0.413750,123
User 11,page1,cb,0.098570,124
User 11,page1,cb,0.213370,125
User 11,page1,cb,0.213560,126
User 11,page1,cb,0.032470,127
User 11,page1,cb,0.032960,128
User 11,page1,cb,0.393950,129
User 11,page1,cb,0.229730,130
User 11,page1,cb,0.329620,131
User 11,page1,cb,0.079410,132
User 11,page1,bc,0.047880,133
User 11,page1,bb,0.118500,134
User 11,page1,bc,0.014070,135
User 11,page1,bb,0.033840,136
User 11,page1,bb,0.178340,137
User 11,page1,bb,0.048700,138
User 11,page1,bb,0.656860,139
User 11,page1,bb,0.181000,140
User 11,page1,bb,0.065060,141
User 11,page1,cb,0.016110,142
User 11,page1,cb,0.229650,143
User 11,page1,cb,0.032770,144
User 11,page1,cb,0.065490,145
User 11,page1,cb,0.016080,146
User 11,page1,cb,0.180380,147
User 11,page1,cb,0.296390,148
User 11,page1,cb,0.328460,149
User 11,page1,cb,0.032840,150
User 11,page1,cc,0.081640,151
User 11,page1,cb,0.016810,152
User 11,page1,cb,0.065220,153
User 11,page1,cb,0.016780,154
User 11,page1,cb,0.132780,155
User 11,page1,cb,0.032040,156
User 11,page1,cb,0.279200,157
User 11,page1,cc,0.082000,158
User 11,page1,cb,0.295780,159
User 11,page1,cb,0.164400,160
User 11,page1,cb,0.065400,161
User 11,page1,cb,0.262330,162
User 11,page1,bb,0.112710,163
User 11,page1,bb,0.016660,164
User 11,page1,bb,0.377900,165
User 11,page1,bb,0.081780,166
User 11,page1,bb,0.213340,167
User 11,page1,bb,0.396080,168
User 11,page1,cb,0.115420,169
User 11,page1,bc,0.080960,170
User 11,page1,bb,0.016000,171
User 11,page1,cb,0.015440,172
User 11,page1,cb,0.180450,173
User 11,page1,cb,0.032440,174
User 11,page1,cb,0.049530,175
User 11,page1,cb,0.197450,176
User 11,page1,cb,0.016600,177
User 11,page1,bb,0.296880,178
User 11,page1,cb,0.016750,179
User 11,page1,cb,0.968750,180
User 11,page1,cb,0.018800,181
User 11,page1,bb,0.507690,182
User 11,page1,cb,0.755100,183
User 11,page1,cb,0.509120,184
User 11,page1,cb,0.016240,185
User 11,page1,cb,0.410920,186
User 11,page1,cb,0.115320,187
User 11,page1,cb,0.426060,188
User 11,page1,cb,0.296200,189
User 11,page1,bb,0.279230,190
User 11,page1,bb,0.213590,191
User 11,page1,bb,0.196840,192
User 11,page1,cb,0.229920,193
User 11,page1,bb,0.789000,194
User 11,page1,bb,0.032840,195
User 11,page1,cb,0.032870,196
User 11,page1,cb,0.377870,197
User 11,page1,cb,0.032190,198
User 11,page1,cb,0.279690,199
User 11,page1,cb,0.032470,200
User 11,page1,cb,0.149260,201
User 11,page1,cb,0.165010,202
User 11,page1,cb,0.029050,203
User 11,page1,cb,0.180260,204
User 11,page1,cb,0.065550,205
User 11,page1,cb,0.016260,206
User 11,page1,cb,0.065760,207
User 11,page1,cb,0.032870,208
User 11,page1,cb,0.213950,209
User 11,page1,cb,0.591310,210
User 11,page1,cb,0.818580,211
User 11,page1,cb,0.312500,212
User 11,page1,cb,0.032810,213
User 11,page1,bb,0.786930,214
User 11,page1,bb,0.114930,215
User 11,page1,bb,0.657600,216
User 11,page1,cb,0.262390,217
User 11,page1,cb,0.213410,218
User 11,page1,cb,0.016390,219
User 11,page1,cb,0.393860,220
User 11,page1,cb,0.165740,221
User 11,page1,cb,0.080690,222
User 11,page1,cb,0.016020,223
User 11,page1,cb,0.361790,224
User 11,page1,cb,0.049230,225
User 11,page1,cb,0.148410,226
User 11,page1,cb,0.229980,227
User 11,page1,cb,0.361330,228
User 11,page1,cb,0.230350,229
User 11,page1,cb,0.048610,230
User 11,page1,bb,0.098640,231
User 11,page1,bb,0.378110,232
User 11,page1,bb,0.065490,233
User 11,page1,bb,0.131440,234
User 11,page1,bb,0.016260,235
User 11,page1,bb,0.065800,236
User 11,page1,bb,0.164280,237
User 11,page1,cb,0.164040,238
User 11,page1,cb,0.016180,239
User 11,page1,cb,0.114290,240
User 11,page1,cb,0.015780,241
User 11,page1,cb,0.131040,242
User 11,page1,cb,0.131530,243
User 11,page1,cb,0.115820,244
User 11,page1,cb,0.328800,245
User 11,page1,cb,0.179590,246
User 11,page1,cb,0.114680,247
User 11,page1,bb,0.476440,248
User 11,page1,bb,0.377380,249
User 11,page1,bb,0.131310,250
User 11,page1,bb,0.082030,251
User 11,page1,bb,0.033020,252
User 11,page1,bb,0.016600,253
User 11,page1,bb,0.016290,254
User 11,page1,bb,0.115360,255
User 11,page1,cb,0.360630,256
User 11,page1,cb,0.014980,257
User 11,page1,cb,0.016300,258
User 11,page1,cb,0.263070,259
User 11,page1,cb,0.459080,260
User 11,page1,cb,0.309630,261
User 11,page1,cb,0.673160,262
User 11,page1,cb,0.212650,263
User 11,page1,cb,0.082100,264
User 11,page1,bb,0.032960,265
User 11,page1,bb,0.016600,266
User 11,page1,bb,0.328520,267
User 11,page1,bb,0.016880,268
User 11,page1,bb,0.016540,269
User 11,page1,bb,0.344690,270
User 11,page1,bb,0.213470,271
User 11,page1,cb,0.098420,272
User 11,page1,cb,0.261230,273
User 11,page1,cb,0.064850,274
User 11,page1,cb,0.231510,275
User 11,page1,cb,0.360200,276
User 11,page1,cb,0.234680,277
User 11,page1,cb,0.032470,278
User 11,page1,cb,0.262750,279
User 11,page1,cb,0.147830,280
User 11,page1,bb,0.147650,281
User 11,page1,bb,0.278720,282
User 11,page1,bb,0.312230,283
User 11,page1,cb,0.197480,284
User 11,page1,cb,0.442840,285
User 11,page1,cb,0.525270,286
User 11,page1,bb,0.213830,287
User 11,page1,cb,0.279480,288
User 11,page1,cb,0.049740,289
User 11,page1,bb,0.114410,290
User 11,page1,bb,0.033080,291
User 11,page1,bb,0.229980,292
User 11,page1,bb,0.082270,293
User 11,page1,bb,0.180570,294
User 11,page1,bb,0.131220,295
User 11,page1,bb,0.295410,296
User 11,page1,bb,0.147610,297
User 11,page1,cb,0.031760,298
User 11,page1,cb,0.065300,299
User 11,page1,cb,0.624270,300
User 11,page1,cb,0.032920,301
User 11,page1,cb,0.065830,302
User 11,page1,cb,0.065680,303
User 11,page1,cb,0.196810,304
User 11,page1,cb,0.179770,305
User 11,page1,cb,0.098200,306
User 11,page1,bb,0.247340,307
User 11,page1,bb,0.229500,308
User 11,page1,bb,0.032710,309
User 11,page1,bb,0.048550,310
User 11,page1,bb,0.542240,311
User 11,page1,bb,0.065980,312
User 11,page1,ba,0.248630,313
User 11,page1,bb,0.260830,314
User 11,page1,cb,0.460200,315
User 11,page1,cb,0.213290,316
User 11,page1,cb,0.886870,317
User 11,page1,cb,0.164890,318
User 11,page1,cb,0.032710,319
User 11,page1,cb,0.198000,320
User 11,page1,cb,0.063720,321
User 11,page1,cb,0.460820,322
User 11,page1,cb,0.049410,323
User 11,page1,cb,0.149660,324
User 11,page1,cb,0.049340,325
User 11,page1,cb,0.262790,326
User 11,page1,cb,0.131410,327
User 11,page1,cb,0.032070,328
User 11,page1,cb,0.031950,329
User 11,page1,cb,0.066140,330
User 11,page1,cb,0.049200,331
User 11,page1,cb,0.196410,332
User 11,page1,cb,0.017550,333
User 11,page1,cb,0.147710,334
User 11,page1,bb,0.213170,335
User 11,page1,bb,0.016420,336
User 11,page1,bb,0.165500,337
User 11,page1,bb,0.082030,338
User 11,page1,bb,0.031830,339
User 11,page1,bb,0.016140,340
User 11,page1,bb,0.457670,341
User 11,page1,bb,0.082060,342
User 11,page1,bb,0.084380,343
User 11,page1,bb,0.162960,344
