timestamp,x,y,duration,prev_sacc_amplitude,aoi_label
0.095860,906.607800,933.660000,0.082090,0.000000,protection_privacy
0.194430,886.838400,885.223500,0.033050,52.315616,protection_privacy
0.261080,908.098800,925.748250,0.032800,45.763085,protection_privacy
0.392670,636.081600,408.502500,0.031950,584.411262,exclusion_inclusion
0.458340,737.032800,541.075500,0.016180,166.633565,mandatory_reporting
13.829680,801.662400,921.711000,0.016330,386.083371,protection_privacy
18.480040,998.860800,264.180000,0.048770,686.465021,risks_discomforts
19.777440,831.726000,243.237750,0.033050,168.441738,risks_discomforts
19.926120,922.605600,254.184000,0.016780,91.536452,risks_discomforts
20.024570,929.023200,194.654250,0.066560,59.874675,risks_discomforts
20.139100,997.074400,270.235000,0.049070,101.702584,possible_benefits
20.205170,1057.765800,309.847125,0.081330,72.474592,possible_benefits
20.303890,1033.737600,310.621500,0.048920,24.040675,possible_benefits
20.467900,1076.325600,316.470000,0.016690,42.987704,possible_benefits
20.500370,1073.839200,246.768375,0.082850,69.745958,risks_discomforts
20.599150,1065.500800,306.645500,0.049990,60.454934,possible_benefits
20.713650,782.308800,540.214500,0.016360,367.086075,mandatory_reporting
20.750270,718.116000,564.390750,0.097910,68.594509,mandatory_reporting
20.863740,691.927600,553.274750,0.098420,28.449917,mandatory_reporting
20.978330,689.581200,521.223500,0.097140,32.137023,mandatory_reporting
21.092130,725.743200,567.451500,0.015990,58.691722,mandatory_reporting
21.157900,805.929600,329.248500,0.015710,251.337478,possible_benefits
21.240140,797.277600,480.217500,0.016330,151.216719,exclusion_inclusion
21.338680,744.660000,512.137500,0.016700,61.542654,mandatory_reporting
21.538090,943.647600,304.914750,0.030270,287.293114,possible_benefits
21.682890,943.168800,256.924500,0.016540,47.992638,risks_discomforts
21.748410,982.472400,366.586500,0.032500,116.492606,possible_benefits
21.830750,996.114000,241.185000,0.050020,126.141307,risks_discomforts
21.962310,1045.493400,180.854625,0.065950,77.962038,participation_time
22.176450,989.178400,343.000000,0.081820,171.646444,possible_benefits
22.274690,958.524000,400.233750,0.032470,64.926069,exclusion_inclusion
22.389500,697.317600,369.526500,0.016930,263.005168,possible_benefits
22.422420,702.156000,495.663000,0.016850,126.229263,exclusion_inclusion
22.799960,735.823200,545.055000,0.017090,59.774995,mandatory_reporting
22.866060,734.882400,414.865500,0.016540,130.192899,exclusion_inclusion
22.948640,755.613600,503.093500,0.048640,90.630914,mandatory_reporting
23.161960,789.518400,377.850000,0.130430,129.751569,possible_benefits
23.325410,874.641600,445.084500,0.016330,108.473209,exclusion_inclusion
23.408600,968.234400,293.632500,0.032530,178.037413,possible_benefits
23.555880,904.629600,306.484500,0.017000,64.890250,possible_benefits
23.671110,1096.586400,179.718000,0.016210,230.037298,participation_time
23.703830,1060.970400,290.902500,0.032190,116.749700,possible_benefits
23.818270,1084.720560,452.048100,0.180690,162.886385,exclusion_inclusion
24.031920,1054.989600,410.623500,0.016790,50.989484,exclusion_inclusion
24.195800,830.373600,599.329500,0.032620,293.363771,mandatory_reporting
24.244930,836.774400,545.254500,0.017980,54.452510,mandatory_reporting
24.344300,637.257600,520.506000,0.016390,201.045870,mandatory_reporting
24.377080,696.908800,500.888500,0.115020,62.794203,mandatory_reporting
24.509120,681.517200,527.863875,0.065100,31.057563,mandatory_reporting
25.083040,894.902400,752.650500,0.016540,309.939140,equipment_devices
25.133030,773.136000,495.600000,0.016290,284.432796,exclusion_inclusion
25.166050,804.291600,600.237750,0.082550,109.177517,mandatory_reporting
25.280550,819.050400,543.464250,0.082400,58.660485,mandatory_reporting
25.380620,806.752800,454.282500,0.015590,90.025638,exclusion_inclusion
25.445400,872.239200,371.931000,0.017280,105.215199,possible_benefits
25.478060,851.720800,430.228750,0.099850,61.803175,exclusion_inclusion
25.642790,941.505600,355.855500,0.015500,116.587695,possible_benefits
25.674410,989.721600,413.395500,0.016900,75.070862,exclusion_inclusion
25.724490,948.477600,282.345000,0.016170,137.387412,possible_benefits
25.756740,979.860000,358.925000,0.048620,82.760809,possible_benefits
25.821960,962.337600,357.882000,0.018010,17.553414,possible_benefits
25.872250,1049.344800,382.683000,0.015540,90.472882,possible_benefits
25.904570,1021.540800,387.870000,0.016390,28.283695,exclusion_inclusion
25.938110,1020.868800,355.656000,0.015560,32.221008,possible_benefits
25.987430,1007.664000,476.332500,0.015800,121.396806,exclusion_inclusion
26.036680,1008.504000,361.935000,0.016150,114.400584,possible_benefits
26.119050,996.542400,269.944500,0.064570,92.764929,possible_benefits
26.250060,1043.414400,570.801000,0.016020,304.485826,mandatory_reporting
