0.000000 923.143200 815.052000
0.016240 929.241600 856.254000
0.032960 929.224800 854.647500
0.049650 928.452000 861.976500
0.065580 945.991200 860.443500
0.081570 945.789600 863.730000
0.098850 959.565600 845.460000
0.115200 962.808000 824.397000
0.147740 963.900000 810.663000
0.165890 980.851200 839.349000
0.181030 980.229600 844.819500
0.197450 973.509600 842.142000
0.214050 973.291200 859.351500
0.230190 972.837600 863.016000
0.246580 876.052800 774.469500
0.263370 832.339200 562.422000
0.296050 753.362400 364.203000
0.312590 726.096000 341.166000
0.329160 725.424000 337.396500
0.345120 727.977600 334.183500
0.363190 742.677600 355.456500
0.379030 741.148800 347.182500
0.396420 693.537600 175.045500
0.412660 686.229600 170.635500
0.427400 687.993600 179.466000
0.443790 676.452000 181.639500
0.459930 688.346400 202.954500
0.476620 690.446400 213.192000
0.492920 704.810400 149.383500
0.509670 649.891200 124.267500
0.525940 647.774400 114.702000
0.542210 661.130400 99.813000
0.558960 671.008800 95.172000
0.575290 671.781600 99.865500
0.591280 673.344000 99.655500
0.607820 641.205600 94.825500
0.624600 641.121600 94.458000
0.640440 671.143200 72.996000
0.658450 667.178400 87.349500
0.691650 674.721600 107.982000
0.708100 663.717600 90.940500
0.726930 664.893600 95.928000
0.741360 643.776000 96.127500
0.755490 625.548000 100.716000
0.772370 627.984000 110.974500
0.788480 661.735200 122.440500
0.805110 652.747200 123.112500
0.838010 654.544800 101.661000
0.854490 637.392000 83.433000
0.887050 663.986400 65.047500
0.904240 655.586400 89.712000
0.920620 652.360800 74.550000
0.936400 623.347200 49.654500
0.953460 623.280000 7.812000
0.986180 628.219200 23.194500
1.002780 636.182400 28.717500
1.019010 637.442400 33.904500
1.035430 618.408000 46.693500
1.051970 619.315200 51.985500
1.068210 620.306400 57.340500
1.084560 615.384000 129.885000
1.101320 670.992000 175.759500
1.117550 673.293600 183.897000
1.133790 653.654400 176.116500
1.152560 641.625600 202.650000
1.167080 638.652000 192.297000
1.183200 656.947200 172.924500
1.199890 627.496800 96.064500
1.216400 621.885600 72.124500
1.232180 609.218400 84.682500
1.248720 679.005600 101.493000
1.265290 682.012800 115.668000
1.281800 639.273600 124.824000
1.298950 620.793600 133.906500
1.315830 622.473600 140.406000
1.331570 604.430400 151.651500
1.349370 598.785600 150.591000
1.365840 598.886400 150.937500
1.379820 612.393600 158.140500
1.396390 589.293600 197.788500
1.429080 633.393600 178.006500
1.445710 616.156800 164.577000
1.480500 600.499200 173.512500
1.495420 608.832000 184.485000
1.511750 608.832000 184.485000
1.527860 620.894400 184.464000
1.544560 618.475200 188.086500
1.577120 597.962400 174.636000
1.593510 607.807200 158.487000
1.626460 612.880800 176.274000
1.643100 587.815200 174.027000
1.675960 616.022400 170.761500
1.692470 608.109600 173.302500
1.724910 819.588000 183.918000
1.741360 827.484000 199.395000
1.757900 827.080800 193.336500
1.774050 813.405600 187.341000
1.790560 809.474400 193.620000
1.808900 809.760000 197.610000
1.823300 804.888000 185.598000
1.840120 799.344000 192.822000
1.856380 799.562400 194.901000
1.872590 789.986400 178.017000
1.888980 818.580000 172.515000
1.905640 817.992000 167.769000
1.921940 822.040800 191.898000
1.938540 822.007200 174.142500
1.954650 821.234400 164.986500
1.971280 853.490400 146.286000
1.987520 899.556000 148.092000
2.003750 899.757600 152.733000
2.020170 956.810400 153.772500
2.036870 950.728800 167.643000
2.053650 950.829600 162.099000
2.069550 970.082400 166.887000
2.086330 975.592800 149.247000
2.102940 975.996000 140.217000
2.118740 962.488800 150.811500
2.135650 949.519200 149.089500
2.168240 975.307200 149.541000
2.184690 968.755200 105.210000
2.201350 968.553600 109.882500
2.217500 960.002400 151.179000
2.234160 971.342400 147.094500
2.250580 971.493600 146.622000
2.266720 982.430400 89.208000
2.283390 1074.259200 81.081000
2.299710 1076.124000 66.622500
2.316130 1078.879200 69.531000
2.332310 1089.715200 81.522000
2.349550 1086.254400 107.835000
2.365360 1084.792800 132.814500
2.381930 1092.470400 137.340000
2.398250 1091.109600 146.748000
2.414920 1097.712000 108.297000
2.431340 1032.225600 72.975000
2.447630 1032.024000 77.395500
2.463620 996.643200 81.700500
2.480680 985.488000 104.538000
2.497010 985.017600 108.811500
2.513150 1064.834400 120.687000
2.529970 1065.388800 87.045000
2.546200 1064.935200 92.421000
2.562160 1013.056800 89.355000
2.578770 998.844000 100.758000
2.595060 998.272800 109.777500
2.611720 983.287200 161.448000
2.627990 1015.392000 147.987000
2.644290 1016.148000 138.495000
2.661070 978.146400 118.324500
2.678070 979.692000 105.756000
2.710110 1014.048000 134.841000
2.726530 1084.221600 133.875000
2.742890 1082.928000 143.377500
2.759400 1036.526400 121.915500
2.775850 1031.419200 156.555000
2.792510 1031.654400 152.082000
2.808690 1046.774400 125.307000
2.824980 1059.290400 100.705500
2.841520 1061.356800 82.246500
2.857970 1054.132800 73.321500
2.874330 1033.922400 71.547000
2.907710 1013.157600 88.357500
2.924160 1070.344800 92.484000
2.956910 1058.803200 52.867500
2.973450 1074.276000 63.945000
3.006070 1030.394400 76.104000
3.025120 997.332000 73.699500
3.041110 997.130400 78.256500
3.057650 1003.732800 80.031000
3.071750 1020.700800 84.420000
3.088170 1020.264000 88.819500
3.104640 1024.430400 75.201000
3.121060 1007.949600 56.857500
3.137790 1008.352800 52.395000
3.154020 1033.485600 70.854000
3.170380 1034.896800 81.039000
3.187100 1034.527200 85.417500
3.203460 1039.852800 89.964000
3.219700 1013.023200 101.398500
3.235990 1013.678400 92.683500
3.252590 1029.873600 98.637000
3.268950 1023.052800 91.297500
