0.080750 742.043400 350.209125 0.065610 50.847866 0.017760
0.164120 729.116640 399.386400 0.081120 108.608067 0.017520
0.262760 665.439600 311.403750 0.031800 79.750782 0.016660
0.311220 709.811200 377.671000 0.049860 209.231234 0.118660
0.479740 587.445600 207.952500 0.013060 77.378397 0.017030
0.509830 663.944400 196.318500 0.033140 206.813602 0.065310
0.608280 525.506400 42.673500 0.132260 89.250254 0.016480
0.757020 471.996000 114.103500 0.013370 112.632169 0.083740
0.854130 463.596000 1.785000 0.195980 131.246466 0.015810
1.065920 593.880000 17.650500 0.065850 64.192901 0.098390
1.230160 530.880000 29.968312 0.215090 159.944297 0.065860
1.511110 667.951200 112.392000 0.016360 76.833877 0.033020
1.560490 647.411520 38.354400 0.099790 142.699062 0.131280
1.791560 772.329600 107.336250 0.032110 87.360559 0.032840
1.856510 757.512000 21.241500 0.017760 61.936316 0.017760
1.892030 702.550800 49.796250 0.063540 101.247967 0.032100
1.987670 724.634400 148.606500 0.032350 57.574362 0.016780
2.036800 700.000000 96.568500 0.048650 131.475676 0.049680
2.135130 826.887600 130.998000 0.032720 72.393028 0.032650
2.200500 870.206400 72.996000 0.016110 85.785677 0.017770
2.234380 784.610400 78.697500 0.015990 72.112882 0.032470
2.282840 853.764800 99.141000 0.050170 196.110344 0.130800
2.463810 1049.820800 103.757500 0.049010 180.520677 0.066280
2.579100 884.150400 32.056500 0.015630 49.328468 0.017330
2.612060 931.177800 46.946812 0.180120 172.598997 0.098990
2.891170 1103.183200 32.644500 0.049500 85.517652 0.031990
2.972660 1090.857600 117.269250 0.049920 140.353137 0.097900
3.120480 1001.280000 9.219000 0.032410 65.620056 0.017460
3.170350 1047.496800 55.802250 0.031980 512.902833 0.132510
3.334840 539.515200 126.682500 0.016170 101.101512 0.033450
3.384460 477.036000 47.197500 0.015500 53.139962 0.016790
3.416750 515.659200 83.695500 0.016420 87.378615 0.034600
3.467770 594.014400 122.367000 0.032230 63.129693 0.017210
3.517210 551.031600 76.130250 0.031310 95.380467 0.065800
3.614320 477.926400 14.868000 0.015810 159.973190 0.065850
3.695980 539.355600 162.576750 0.197940 49.695112 0.015260
3.909180 511.929600 121.135000 0.098510 148.712041 0.049320
4.057010 656.863200 154.444500 0.017330 27.213880 0.015560
4.089900 630.050400 149.789500 0.066530 52.318290 0.032470
4.188900 577.773000 151.857562 0.131720 164.214344 0.049070
4.369690 739.300800 181.440000 0.017390 37.925256 0.016000
4.403080 710.357200 156.933000 0.099610 47.660059 0.309870
4.812560 739.697280 119.374500 0.165590 92.724006 0.015620
4.993770 814.968000 65.226000 0.016850 120.358313 0.032230
5.042850 870.189600 172.168500 0.016780 78.034725 0.032840
5.092470 817.088160 114.987600 0.081600 36.058737 0.016660
5.190730 823.216800 79.453500 0.016240 167.075667 0.049440
5.256410 979.994400 137.203500 0.015930 81.353406 0.017270
5.289610 901.145280 117.173700 0.083310 180.660301 0.065980
5.438900 1079.257200 86.936500 0.131110 41.190821 0.016970
5.586980 1044.069600 108.349500 0.019470 33.838762 0.012140
5.618590 1067.270400 132.982500 0.081120 573.004046 0.556940
6.256650 494.575200 151.793250 0.033510 129.362132 0.232000
6.522160 622.704218 169.612227 0.196350 165.959683 0.082450
6.800960 770.120400 93.381750 0.098330 42.230198 0.015930
6.915220 808.281600 75.295500 0.049680 149.462618 0.049930
7.014830 928.342800 164.314500 0.031620 38.368399 0.018800
7.065250 959.957600 142.574250 0.097350 101.730609 0.032350
7.194950 1023.724800 221.838750 0.032960 94.179256 0.033200
7.261110 993.921600 132.499500 0.015990 126.629464 0.033450
7.310550 1089.261600 215.838000 0.015440 67.921833 0.033200
7.359190 1025.858400 191.478000 0.016600 113.953777 0.032960
7.408750 1095.466400 101.255000 0.130500 568.122405 0.130490
7.669740 528.712800 140.668500 0.016360 37.190611 0.016960
7.703060 503.199900 113.608688 0.131170 18.892512 0.015990
7.850220 484.584800 110.383000 0.049930 104.069919 0.053400
7.953550 528.298400 204.827000 0.049440 65.477971 0.029240
8.032230 550.410000 266.458500 0.033200 150.215800 0.082760
8.148190 626.287200 136.815000 0.015510 111.925036 0.048520
8.212220 681.928800 233.929500 0.016720 32.602394 0.016120
8.245060 663.852000 206.797500 0.066460 71.188364 0.016180
8.327700 614.465600 155.526000 0.049500 113.685005 0.066340
8.443540 728.145600 156.592800 0.082340 41.641982 0.016480
8.542360 762.520080 180.097050 0.164550 80.497941 0.016360
8.723270 809.978400 245.117250 0.032590 23.158770 0.032470
8.788330 797.720000 225.468833 0.164860 126.999362 0.049860
9.003050 886.720800 134.872500 0.015750 45.891839 0.016110
9.034910 906.732960 176.171100 0.164980 155.797826 0.065980
9.265870 1062.530700 176.007563 0.148920 72.228979 0.032840
9.447630 1085.308000 107.464000 0.049070 90.864028 0.035160
9.531860 1109.728200 194.985000 0.079100 596.020867 0.152100
9.763060 513.707345 194.864727 0.192200 88.778739 0.082030
10.037290 601.050800 178.965500 0.098700 181.133849 0.082450
10.218440 478.354800 45.717000 0.032540 69.640645 0.032280
