timestamp,x,y,duration,prev_sacc_amplitude,aoi_label
4.945130,435.708000,53.413500,0.033690,0.000000,act_procedures_cont
5.142520,462.991200,57.319500,0.032740,27.561383,act_procedures_cont
8.181610,444.322200,75.233375,0.295870,25.873509,act_procedures_cont
14.194460,444.776850,95.834156,0.394250,20.605798,act_procedures_cont
18.531100,444.981600,119.001750,0.048800,23.168498,act_procedures_cont
31.838380,448.551600,196.980000,0.049250,78.059928,risks_discomforts
34.894500,449.771127,199.563000,0.262570,2.856420,risks_discomforts
40.480010,460.251680,221.407900,0.378880,24.228942,risks_discomforts
53.475310,467.947200,270.280500,0.016720,49.474762,possible_benefits
60.834660,451.905600,267.327000,0.592250,16.311226,possible_benefits
67.471370,445.704000,275.152500,0.016730,9.984903,possible_benefits
67.882260,439.572000,282.355500,0.032780,9.459632,possible_benefits
71.431400,456.086400,290.556000,0.032440,18.438373,possible_benefits
72.796840,457.134109,291.233727,0.260380,1.247802,possible_benefits
76.933870,445.892380,302.782303,1.479430,16.116640,possible_benefits
85.806180,466.670400,325.878000,0.016180,31.066659,possible_benefits
87.893550,436.051560,351.817988,0.987680,40.129744,possible_benefits
98.077270,436.837983,411.611870,0.559480,59.799053,exclusion_inclusion
100.065860,480.580800,407.333500,0.081850,43.951547,exclusion_inclusion
100.936430,475.014400,427.887250,0.443510,21.294165,exclusion_inclusion
