subj,cond,AOI,duration,order
User 33,page2,bb,0.229550,1
User 33,page2,bc,0.179200,2
User 33,page2,bc,0.145510,3
User 33,page2,bc,0.540950,4
User 33,page2,bc,0.197020,5
User 33,page2,bc,0.229490,6
User 33,page2,bc,0.509880,7
User 33,page2,bc,0.099060,8
User 33,page2,bc,0.032650,9
User 33,page2,bc,0.411130,10
User 33,page2,bc,0.098390,11
User 33,page2,bc,0.032900,12
User 33,page2,bc,0.031980,13
User 33,page2,bc,0.426940,14
User 33,page2,bc,0.082270,15
User 33,page2,bc,0.180790,16
User 33,page2,bc,1.052240,17
User 33,page2,cc,0.246520,18
User 33,page2,cc,0.246030,19
User 33,page2,bc,0.410090,20
User 33,page2,bc,0.312070,21
User 33,page2,bc,0.395630,22
User 33,page2,bc,0.032530,23
User 33,page2,bc,0.574950,24
User 33,page2,cc,0.244750,25
User 33,page2,cc,0.098760,26
User 33,page2,bc,0.162420,27
User 33,page2,bc,0.459710,28
User 33,page2,ba,0.115480,29
User 33,page2,ba,0.016240,30
User 33,page2,ba,0.114870,31
User 33,page2,bb,0.540340,32
User 33,page2,bb,0.195670,33
User 33,page2,bb,0.723940,34
User 33,page2,bb,0.049740,35
User 33,page2,bb,0.131900,36
User 33,page2,bb,0.098570,37
User 33,page2,bb,0.246460,38
User 33,page2,bb,1.182680,39
User 33,page2,bb,0.147700,40
User 33,page2,bb,0.148070,41
User 33,page2,bb,0.804630,42
User 33,page2,bc,0.082950,43
